Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
A qualitative study on leadership experiences of women doctors in Korea,Kim S.H.; ; Kim B.-O.; Hong S.-W.; Shin H.-Y.,"This study was designed to explore women doctors' leadership experiences and to identify mechanisms of leadership development based on their experiences. Between November 1 and December 18, 2017 in-depth interviews were conducted with 12 women doctors whose professional roles included being the dean of a college of medicine director of a university hospital system director of a government institution, and member of the National Assembly. Twelve meaningful experiences were discovered, and 10 mechanisms and several action steps for developing women doctors' leadership were drawn from the interviews. Firstly women doctors' leadership experiences can be divided into 4 periods: experiences before entering medical school time during medical school, the training process, and experiences after completing board certification as a clinical specialist or PhD candidate. These periods were respectively designated as an unaffected leap, temporary break, involuntary interruption, and voluntary leap forward. Secondly, based on these results, 10 mechanisms for leadership development were identified. These included an intimate relationship with one's father, curiosity and concerns about various themes, accepting opportunities that arise, work-life balance from an individual perspective, promotion of social concerns regarding the under-representation of medical leaders, removal of traditional stereotypes about women doctors, remedies for invisible discrimination (glass ceiling) from a social perspective, as well as the provision of equal leadership experience and opportunities, the promotion of active mentoring, and the extension of formal and informal networks from an educational perspective. Currently, 25% of doctors are women, and they are not a token group any more. In order to resolve women's under-representation in medical leadership, practical and concrete efforts in individual, social, and educational domains, which are appropriate and adaptable to Korean culture, are needed.<ovid:br/>Copyright &#xa9; 2018 Korean Medical Association.",2018,/,Journal of the Korean Medical Association,61,2,101EP  - 110,620980724,https://dx.doi.org/10.5124/jkma.2018.61.2.101,,#350,Kim 2018,"",""
Women in leadership positions in academic cardiology: A study of program directors and division chiefs,Khan M.S.; ; Fatima K.; Ayub M.T.; Usman M.S.; Siddiqi T.J.; Tsao C.W.; Manning W.J.; Khosa F.; Figueredo V.M.,"Background: Cross-sectional studies demonstrate that women are often under-represented in keyleadership roles. We sought to examine the proportion of women in cardiology leadership positions and to compare the findings with the disparity prevalent in the overall cardiology faculty. Furthermore, we aspired to compare the proportion of women in leadership positions to the proportion in which they entered the cardiology field. <ovid:br/>Method(s): Cardiology fellowship training programs of all teaching hospitals of the United States were identified from Fellowship and Residency Electronic Interactive Database (AMA FREIDA). Program directors and division chiefs were identified from the institutions' websites, and their research statistics and years of graduation were extracted from Scopus and Doximity. <ovid:br/>Result(s): Data of all (n=512) cardiology fellowship program directors, as well as 69% (n=140) of cardiology division chiefs were collected. A lower percentage of women held the role of division chief (5% vs. 95%) or program director (14% vs. 86%). However, when compared to the proportion of women in the 1992 fellowship cohort, women were significantly overrepresented in the role of program directors, with no significant difference in representation at the level of division chief. When compared to the overall cardiology faculty, program directors had significantly more publications and were more likely to have an academic rank of full professor (40% vs. 28%) or associate professor (37% vs. 23%). Male program directors had a significantly higher number of research publications, H-index and academic rank than their female counterparts; however, such difference was not seen at the level of division chief. <ovid:br/>Conclusion(s): Gender disparity is present in both cardiology program director and division chief roles. However, when compared to the historical cohort, significant overrepresentation of women was seen in the program director position, while proportionate representation was seen in the division chief role.",2018,/,Circulation: Cardiovascular Quality and Outcomes,11,Supplement 1,,625455157,,,#352,Khan 2018,"",""
Gender trends in authorship of spine-related academic literature-a 39-year perspective,Sing D.C.; ; Jain D.; Ouyang D.,"Background Context Despite recent advances in gender equity in medicine, the representation of women in orthopedic and neurosurgery remains particularly low. Furthermore, compared with their male colleagues, female faculty members are less likely to publish research, limiting opportunities in the academic promotion process. Understanding disparities in research productivity provides insight into the ""gender gap"" in the spine surgeon workforce. Purpose This study aims to determine the representation and longevity of female physician-investigators among the authors of five spine-related research journals from 1978 to 2016. Study Design This is a retrospective bibliometric review. Methods The authors of original research articles from five prominent spine-related journals (European Spine Journal, The Spine Journal, Spine, Journal of Spinal Disorders and Techniques, and Journal of Neurosurgery: Spine) were extracted from PubMed. For authors with a complete first name listed, gender was determined by matching first name using an online database containing 216,286 distinct names across 79 countries and 89 languages. The proportion of female first and senior authors was determined during the time periods 1978 to 1994, 1995 to 1999, 2000 to 2004, 2005 to 2009, and 2010 to 2016. The authors who had their first paper published between 2000 and 2009 were included in additional analyses for publication count and longevity (whether additional articles were published 5 years after first publication). Student t test, chi-square analysis, and Cochran-Armitage trend test were used to determine significance between groups. Results From 1978 to 2016, 28,882 original research articles were published in the five spine-related journals. A total of 24,334 abstracts (90.9%) had first names listed, identifying 120,723 authors, in total of which 100,286 were successfully matched to a gender. A total of 33,480 unique authors were identified (female authors: 31.8%). Female representation increased for first and senior authors from 6.5% and 4.7% (1978-1994) to 18.5% and 13.6% (2010-2016, p<.001). Growth in female senior author representation declined after 2000 (12.3% vs. 12.9% vs. 13.5% between 2000-2004, 2005-2009, and 2010-2016). Compared with male authors, on average, female authors published fewer articles (mean: 2.1 vs. 3.3, p<.001). Of 15,304 authors who first published during 2000 to 2009, 3,478 authors (22.7%) continued to publish 5 years after their first publication. Female authors were less likely to continue publishing after their first article (15.3% of female authors vs. 24.8%, p<.001). Conclusions Female representation in academic spine research has doubled over the past 4 decades, although the growth of female representation as senior author has plateaued. Female physician-investigators are half as likely to continue participating in spine-related research longer than 5 years and on average publish half as many articles as senior author. In addition to recruiting more women into research, efforts should be made to identify and address barriers in research advancement and promotion for female physician-investigators.<ovid:br/>Copyright &#xa9; 2017 Elsevier Inc.",2017,/,Spine Journal,17,11,1749EP  - 1754,617512059,https://dx.doi.org/10.1016/j.spinee.2017.06.041,28673828,#354,Sing 2017,"",""
The Fermi Paradox in STEM-Where Are the Women Leaders?,Daldrup-Link H.E.; ,"This commentary summarizes insights and discussions about the status of women leaders in STEM (science, technology, engineering, and medicine). While many academic institutions now train close to 50 % female students in STEM disciplines, there is a major underrepresentation of qualified women in leadership roles. Women are admitted to the basements of STEM institutions, but only few make it to the top floor. We see male superstars receiving well-deserved recognitions and advancements. Unfortunately, their female counterparts are often held back or cut down by both male and female colleagues. Increasing reports of acts of discrimination reported by women in STEM fields are a symptom. Unilateral hierarchy is the root cause. Just increasing the quote/proportion of women and underrepresented minorities at an institution is therefore not enough to address the underlying problem. At Stanford Radiology, we started a major initiative to increase the representation of qualified women and other underrepresented minorities in our leadership teams in order to ensure that every member of the Department has an advocate at the leadership table, when decisions are being made. Diverse leadership teams are vital to creating a culture of respect and inclusion for everyone.<ovid:br/>Copyright &#xa9; 2017, World Molecular Imaging Society.",2017,/,Molecular Imaging and Biology,19,6,807EP  - 809,618364368,https://dx.doi.org/10.1007/s11307-017-1124-4,28924727,#355,Daldrup-Link 2017,"",""
"Gender differences in faculty rank, departmental leadership, and research output amongst hematology/oncology faculty in United States",Riaz I.B.; ; Siddiqi R.; Fatima K.; Khan M.S.; Zahid U.; Khosa F.,"Objective: Gender disparity in academic medicine remains a contentious topic of debate. Female faculty is underrepresented in leadership positions and reportedly has fewer publications, lower h-indices and grant funding. We sought to study the gender differences in faculty rank, departmental leadership and research output amongst academic hematologists/oncologists in United States. <ovid:br/>Method(s): We obtained a list of clinical faculty at 146 hematology/oncology fellowship programs using Fellowship and Residency Electronic Interactive Database (FREIDA) and program websites( February 2017). We further collected data on demographics, academic rank and research output for each faculty member on our list by searching Doximity and Scopus databases. <ovid:br/>Result(s): 2161 academic hematologists/oncologists were included in the final analysis. Women were particularly underrepresented at senior faculty ranks, making up one-fifth (22%; n=142) of full professors, one-third (36%; n=169) of associate professors, and half (45%, n=415) of assistant professors. 30% (n=70) of departmental leaders were women. Female faculty on average had a lower mean h-index (12.1 versus 20.9; p<0.001), but also had fewer years of professional experience. <ovid:br/>Conclusion(s): Gender disparity exists in senior ranks of academic hematology/oncology. This may be partly related to their lower levels of scholarly productivity, especially in early career years. Barriers to academic advancement of women in hematology/oncology need to be explored and adequately addressed.",2017,/,Blood,130,Supplement 1,,620335368,,,#356,Riaz 2017,"",""
Surgery for all or few? The gender and racial disparities in surgical leadership and the need to address them,Ahmed F.; ; Oshodi D.; Benoiton B.; Ahmed H.; Ahmed N.,"Aim: To assess the extent of the racial and gender inequalities in surgical leadership. <ovid:br/>Background(s): The face of medicine has changed considerably over the last decade with women and members of BME backgrounds forming a rising proportion of all doctors but disproportionately represented in leadership roles. <ovid:br/>Method(s): Literature searches of peered reviewed articles listed within PubMed were carried out with search terms such as 'ethnic minorities',' Surgical Careers' , 'Inequalities' and 'Women'. <ovid:br/>Result(s): Women currently comprise 44% of the overall medical workforce and 29% are from BME backgrounds. There is an apparent 'glass ceiling' that results in BME doctors making up just 7.5% of consultants and 7.1% female with even lower proportion of BME female surgeons. <ovid:br/>Discussion(s): Lack of flexibility in training and poor support are common barriers. Tackling these inequalities is of upmost importance as diversity and representation is necessary for innovation; delivering culturally competent care to a nincreasingly diverse patient population; and to ensure the best talent is recruited regardless of background and gender. <ovid:br/>Conclusion(s): The demographics of surgery is considerably misaligned with that of our workforce and these inequalities need to be addressed to ensure the sustainability, equity and quality of surgical care.",2017,/,International Journal of Surgery,47,Supplement 1,S60EP  - S61,619899342,,,#357,Ahmed 2017,"",""
Women deans' perceptions of the gender gap in American medical deanships,Humberstone E.; ,"Background: : Women account for 16% of deans of American medical schools. To investigate this gender gap, female deans were interviewed about the barriers facing women advancing toward deanships., Methods: The author conducted semi-structured interviews with eight women deans. Interviews were analyzed using provisional coding and sub coding techniques., Results: Four main themes emerged during the interviews: (1) the role of relationships in personal and career development, (2) leadership challenges, (3) barriers between women and leadership advancement, and (4) recommendations for improvement. Recommendations included allocating resources, mentorship, career flexibility, faculty development, updating the criteria for deanships, and restructuring search committees., Discussion: The barriers identified by the deans are similar to those found in previous studies on female faculty and department chairs, suggesting limited improvement in gender equity progress.",2017,/,"Education for health (Abingdon, England)",30,3,248EP  - 253,624098928,https://dx.doi.org/10.4103/efh.EfH_291_16,29786030,#359,Humberstone 2017,"",""
Gender at the head of the bed: Does gender bias exist in the evaluation of emergency medicine residents' leadership skills during medical resuscitations?,Weichenthal L.A.; ; Campagne D.; Sawtelle S.; Ives C.; Comes J.,"Study Objectives: One of the most challenging skill sets emergency medicine (EM) residents must develop during training is to become competent team leaders (TL) during critical medical resuscitations. Although medical knowledge and technical skills are required to be an effective TL, non-technical skills including leadership, communication, and teamwork behavior are also crucial. Research exists that suggests that implicit gender bias may impact the evaluation of female residents, especially in agentic specialties such as EM. The purpose of this is to see if gender bias exists in the way that EM residents are evaluated by EM nurses and faculty in their role as TL during medical resuscitations. <ovid:br/>Method(s): Two of the principle investigators (LW, DC) reviewed twenty videotaped medical resuscitations and from these chose four (two with female residents as TL and two with males) as well run resuscitations. They then individually rated these videos using a previously validated score sheet for leadership skills during resuscitations. When the two investigators ratings for the videos were compared, there was very good inter-rater agreement with a kappa > 0.72. These videos were then observed by groups of EM nurses and attending physicians. These observers were asked to the same scoring sheet and were also asked to circle adjectives that they felt described the TL. Observers were blinded to the purpose of the study. Data from the score sheets was entered into Excel by one investigator (LW). Both qualitative and quantitative analysis were performed on the data. <ovid:br/>Result(s): The video resuscitations performed by female EM residents were seen by 83 EM nurses and faculty whereas the resuscitations performed by male EM residents were watched by 94. There was no significant difference in how the male and female residents were rated as TLs (2.25 versus 2.38, p=0.75). However, interesting trends appeared when analyzing the adjectives used to describe the residents. Male and female residents were equally likely to be called authoritative, self-confident, and assertive. Female residents, however, were more likely to be identified as active and collaborative. Only male residents were described as cold and only female residents were described as impatient. <ovid:br/>Conclusion(s): Female and male EM residents were viewed as being equally effective as leaders in this study. They were both seen to have important behaviors of leaders including self-confidence and assertiveness but female residents were more likely to be described as active and collaborative.",2017,/,Annals of Emergency Medicine,70,4 Supplement 1,S34,620857784,,,#361,Weichenthal 2017,"",""
Demographic and Personal Characteristics of Male and Female Chairs in Academic Psychiatry,Doyle M.; ; Pederson A.; Meltzer-Brody S.,"OBJECTIVE: Despite the strong representation of female psychiatrists in residency and early-career positions, the number of female faculty sharply decreases in tenured or executive leadership positions. Why there exists a marked change in representation at the level of senior leadership within academic psychiatry is unclear. The authors investigated the causative factors contributing to this observation and gathered information about the personal characteristics of women in executive leadership roles., METHODS: The authors surveyed psychiatry chairs at academic institutions. They identified all female chairs and randomly selected a group of male chairs to serve as a control group. The survey assessed perceived barriers, strengths, and weaknesses and differences in demographics and leadership styles between female and male chairs., RESULTS: Ten percent of psychiatry chairs were female. Male chairs were more likely than female chairs to head large departments (p = 0.02, confidence interval (CI) -17.1-69.1) and had a higher H-index (p = 0.001, CI 6.6-37.2). Female chairs were more likely than male chairs to perceive barriers in their career development (p = 0.01, CI 0.7-2.2), citing little or no mentorship (p = 0.04), gender discrimination (p = 0.0001), and family obligations (p = 0.001) more often., CONCLUSION: Academic institutions must incorporate programs to decrease barriers and work to achieve equitable representation of women in upper-level leadership positions. Moreover, academic medicine must evolve to cultivate a family-friendly environment that successfully supports both genders.",2016,/,Academic psychiatry : the journal of the American Association of Directors of Psychiatric Residency Training and the Association for Academic Psychiatry,40,3,402EP  - 409,615188052,https://dx.doi.org/10.1007/s40596-015-0408-8,26307364,#364,Doyle 2016,"",""
"Gender matters: Assessing disparities and promoting equity through improved resident communication, leadership, and negotiation",Mustapha M.; ; Rogers E.A.; Duffy B.; Gladding S.,"NEEDS AND OBJECTIVES: Gender disparities persist in academic medicine across leadership roles, promotion, and pay. Women comprise about half of US medical students, still academic medical centers have yet to close the gender gap that exists in associate and full professor ranks. Multiple studies have documented persistent gender disparities in academia: across senior level positions, promotion decisions, and salaries. Studies suggest that women who participate in leadership development curricula are more likely than their peers to attain deanships, department chairmanships, or full professorship. Despite these well documented needs, medical residents are rarely targeted for early interventions. To meet this need, we developed a resident curriculum addressing the interplay between gender and communication, leadership and negotiation. The overall curricular objective is to provide career development support to residents and promote career satisfaction and equity. By sharing our work, we hope attendees will be able to: 1) Recognize the need to address the influence of gender in GME 2) Perform an assessment for gender disparities amongst their own learners 3) Identify resources for building and delivering a curriculum to address needs SETTING AND PARTICIPANTS: Residents in Internal Medicine (90), Med-Peds (40) and Med-Derm (10) at the University of Minnesota (UMN). The curriculum is delivered during mandatory educational conferences and optional conferences. DESCRIPTION: In a needs assessment conducted among UMN medicine-pediatrics residents in spring 2015 (26 respondents of 39 total residents, 16 female), males more often than females reported positive experiences in communicating with ancillary staff (p = 0.02), and females more often than males had negative experiences in communicating with both consulting services and ancillary staff (p = 0.03 for each). There was a trend toward a difference in leadership, with males more often feeling their gender positively influenced opportunities for leadership and their teams' response to their own leadership style (p = 0.1). Overall, males felt their gender more positively affected their work experience (p = 0.001). From this assessment, we found that the male vs female difference was strongest for communication and leadership. Based on these data and literature review, we have developed and are implementing a resident curriculum that addresses the interplay between gender and communication, leadership, and negotiation. Our overall objective is to provide career development support to residents with a goal of promoting career satisfaction and equity. Our curriculum is innovative in two key ways: 1) designed specifically for residents instead of practicing physicians; 2) delivered to all residents-male and female- for broadening gender discussions, instead of many existing programs exclusively delivered to women. The curriculum includes interactive seminars in communication, leadership, and negotiation, focusing on knowledge acquisition, skill development, self-reflection and goal setting. Communication sessions focus on: different historical gender-based communication styles; strengths and weaknesses of these styles; and how clinical communication is affected by gender-based expectations. During leadership sessions, all residents complete a personality/skills assessment (StrengthsQuestTM) followed by an interactive ""debriefing"" on their individual results., Participants then create their own learning goals to implement during their next clinical rotations. In follow-up, senior residents attend an interactive workshop focused on different leadership styles to discuss their own experiences in leading a medicine team since their first leadership assessment. EVALUATION: The pilot phase of our curriculum focuses on the first two levels of Kirkpatrick's Four-Level Training Evaluation Model-measuring Reaction (how trainees react to the training) through individual post-session evaluations, and measuring Learning (how trainee knowledge has increased) through a pre-post curriculum knowledge assessment. Future assessments will study longer term learner outcomes. DISCUSSION / REFLECTION / LESSONS LEARNED: Our needs assessment surprised us in a few ways. Though we expected gender disparities in communication and leadership, we were surprised that our small sample would reflect this so clearly. Additionally, several residents wrote about a lack of female role models, though the educational leadership in Medicine, Pediatrics, and Med-Peds is dominated by women. Male trainees also acknowledged disparate treatment based on gender and difficulty reconciling how to approach this disparity. The needs assessment data focused us on the topics of communication and leadership, but also clarified that the curriculum needed to include all genders, and it needed to include specific skill building and culture change. Initial seminar attendees have discussed intrinsic biases, ways in which both men and women can become victim to stereotype, and ways that individuals and groups can mitigate these disparities.",2016,/,Journal of General Internal Medicine,31,2 SUPPL. 1,S821EP  - S822,72289520,,,#365,Mustapha 2016,"",""
"I say assertive, you say bossy; I say leader you say bi* * *: Gender bias in academia",O'Loughlin V.; ,"Despite progressive changes in the workforce, a double-standard still remains when it comes to assessment of competency and leadership in male and female faculty, especially in the STEM fields. The same behavior that is perceived as assertive in a male may be described as bossy in a female. This double-standard has implications for female faculty in all aspects of their career, from negotiating the new hire to achieving full professorship. This session will begin with a brief overview of research that examines gender bias in the workforce and academia. The presenter will then discuss her personal experiences in navigating these issues, as she transitioned from a new faculty member to a leader in her midcareer (including past-president of the Human Anatomy and Physiology Society). For the presenter, increased maturity (a.k.a. - age) fostered increased comfort as a leader and a decreased need for external approval. Cultivating strong mentor networks can facilitate leadership development and recognition of one's self worth, despite existing gender bias. The presenter will provide advice to all about empowering yourself in all career stages.",2015,/,FASEB Journal,29,1 Meeting Abstracts,,71860983,,,#371,O'Loughlin 2015,"",""
Where are the boys. Using peer leadership to address barriers to male adolescent utilization of an urban school-based health center,Rafferty J.R.; ,"Purpose: Adolescent men have higher mortality and morbidity than their female peers resulting from many preventative conditions, including substance abuse, accidental injuries, and violence. However, use of primary care decreases as adolescent men age (opposite to the trend among females) and this gender disparity persists through adulthood. School-based health centers (SBHC) were established to target unmet adolescent health needs with accessible, low cost, comprehensive care. In theory, they address many barriers identified by adolescent males, but low utilization persists. Using the principles of community-based participatory research and peer leadership, a forumwas established at a selected urban high school aiming to empowering male student leaders in identifying and addressing relevant health issues and barriers preventing their demographic from accessing primary care, especially their SBHC. <ovid:br/>Method(s): The setting is a technology-focus pilot high school (within the public school system) with a state department of public health sponsored SBHC. Each year, seven to ten male students (sophomores or juniors) are selected by guidance counselors based on perceived leadership potential and academic eligibility. Participants meet weekly with a SBHC clinician, research volunteer, and occasionally community leaders for 60 minute sessions to discuss health issues and barriers to SBHC use as identified by an annual school-wide survey. Participants are then encourage to collaborate in order to address these issues with the support and guidance of SBHC staff. The research volunteer moderates conversation, takes notes, and identifies common themes. <ovid:br/>Result(s): Average weekly attendance was > 85%. In 2008, participants focused on barriers to adolescent male use of primary care, especially how perceptions of masculinity, such as ""toughness,"" discourages prevention while promoting violent/aggressive stereotypes. They advocated for a peer leadership program where male students learned leadership skills through open and respectful discussions of health issues with community leaders. This provides a foundation for peer interactions around healthy behaviors and decision-making. Piloted in 2011, the program has been refined through participant input. Topical discussions addressed the top issues identified by the annual survey (stress, sleep, violence, neighborhood safety, sports injuries, substance use and mental health). Participants also explored survey data demonstrating a preference for emergency room care over their SBHC, and top barriers to SBHC use (fear of parents finding out and peer judgment). Participants have addressed these issues by tabling to advertise SBHC services, classroom presentations, and advocating on behalf of SBHCs at the State Capitol. <ovid:br/>Conclusion(s): Adolescents exert a powerful influence on the attitudes and behaviors of one another. A selected group of urban high school adolescent males designed a peer leadership program aimed at building leadership skills and health literacy. The program has demonstrated its ability to fostering agency and initiative among participants in advocating for and reducing stigma associated with seeking preventative healthcare. Future research will assess the project's effectiveness in impacting school-wide attitudes and behaviors.",2014,/,Journal of Adolescent Health,54,2 SUPPL. 1,S73EP  - S74,71380982,https://dx.doi.org/10.1016/j.jadohealth.2013.10.160,,#373,Rafferty 2014,"",""
Barriers to gender equality in STEMM: do leaders have the gender competence for change?,"Cuthbert, D; Barnacle, R; Henry, N; Latham, K; Sidelil, LT; Spark, C","PurposeScience, technology, engineering, mathematics and medicine (STEMM) workplaces worldwide remain stubbornly resistant to gender equality initiatives. Leaders are vital to driving change, but the extent to which their capabilities lead to change remains unknown. This article examines STEMM leaders' gender competence to achieving transformative changes in gender inequality.Design/methodology/approachThis article examines the capability of STEMM leaders to act as change agents through an in-depth, qualitative analysis of perceptions of gender inequality, sexual harassment, sex discrimination and gender bias within their organisations. Findings are analysed using a customised tripartite gender competence schema, comprising commitment, knowledge and method (or know-how).FindingsThe findings suggest that while STEMM leaders may express a commitment to addressing gender inequality, misapprehensions about the nature and scope of the problem are likely to hamper efforts. Two key misapprehensions standout: a tendency to frame gender inequality in primarily numerical terms; and recourse to blaming external factors beyond STEMM for gender inequality in STEMM.Originality/valueThis article makes an original contribution by examining the gender competence of leaders in STEMM organisations, which has not been previously researched. The findings extend understanding of the salience of leaders' capabilities to lead change by identifying key gaps and misapprehensions in STEMM leaders' understanding of the nature and scope of the problem.",2023,,EQUALITY DIVERSITY AND INCLUSION,42,6,772-786,WOS:000926108500001,10.1108/EDI-09-2022-0267,,#374,Cuthbert 2023,"",""
THE EFFECT OF WOMEN ACADEMIC LEADERS ON CANADIAN NATURAL SCIENCES AND ENGINEERING PROFESSORS,"Dengate, J; Hoffart, R; Peter, T; Farenhorst, A; Franz-Odendaal, T","Using a sample of women natural sciences and engineering (NSE) faculty members from 13 Canadian universities, we investigated the impact of women academic leaders on women professors' perceptions of gender bias. Logistic regression analyses indicated that professors who perceived more workplace gender bias were more likely to feel that they needed to work harder to be seen as legitimate scholars than those who perceived less gender bias. However, professors who perceived that women were better represented amongst their faculty/college and university leadership were significantly less likely to feel that they needed to work harder for legitimacy than those who perceived greater gender bias in leadership. These results suggest that addressing gendered university hierarchies may moderate the impact of gender bias on women in NSE units.",2021,,CANADIAN JOURNAL OF HIGHER EDUCATION,51,2,1-14,WOS:000692066400001,,,#375,Dengate 2021,"",""
"Effective practices to increase women's participation, advancement and leadership in US academic STEM","Bilimoria, D; Liang, XF",,2014,,"WOMEN IN STEM CAREERS: INTERNATIONAL PERSPECTIVES ON INCREASING WORKFORCE PARTICIPATION, ADVANCEMENT AND LEADERSHIP",,,146-165,WOS:000353261200008,10.4337/9781781954072,,#376,Bilimoria 2014,"",""
"<bold><span style=""color:rgba(0, 0, 0, 0.87)"">Perceptions of equality, inclusion and gender leadership in students of a public university in Colombia</span></bold>","Calvache, CJP; Muñoz-Zambrano, I; Monsalve, ES","This article presents the analysis of the results of the application of a perception instrument on gender equality, inclusion and leadership to students of the Faculty of Electronic Engineering and Telecommunications, Universidad del Cauca, Colombia. The instrument consisted of 34 questions, was validated with expert judgment and a pilot test, and was then applied to 266 students enrolled in 4 academic programs of the faculty. Of the students, 70.7% were male, and they are the ones who perceive with concernthe discriminatory treatment of female students. Some of them consider that, in academic activities, there are preferences on the part of professors (29.7%), so there is no equality. Nor do they consider that there is fair and equal treatment (22.6 %). Regarding inclusion, 44% stated that they have perceived a different and not very inclusive treatment in the realization of activities in the university context; and finally, students do not feel self-confidence to lead the development of academic activities (53%). This study concludes that there is a group of students who perceive gender gaps in relation to inequality, little inclusion and leadership in academic activities, observing a ""preferential treatment"", an aspect that violates a fundamental human right",2024,,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,71,,212-244,WOS:001162990900004,10.35575/rvucn.n71a10,,#379,Calvache 2024,"",""
Diversity begets diversity: A global perspective on gender equality in scientific society leadership,"Potvin, DA; Burdfield-Steel, E; Potvin, JM; Heap, SM","Research shows that gender inequality is still a major issue in academic science, yet academic societies may serve as underappreciated and effective avenues for promoting female leadership. That is, society membership is often self-selective, and board positions are elected (with a high turnover compared to institutions) - these characteristics, among others, may thus create an environment conducive to gender equality. We therefore investigate this potential using an information-theoretic approach to quantify gender equality (male: female ratios) in zoology society boards around the world. We compare alternative models to analyze how society characteristics might predict or correlate with the proportion of female leaders, and find that a cultural model, including society age, size of board and whether or not a society had an outward commitment or statement of equality, was the most informative predictor for the gender ratio of society boards and leadership positions. This model was more informative than alternatives that considered, for instance, geographic location, discipline of study or taxonomic focus. While women were more highly represented in society leadership than in institutional academic leadership, this representation was still far short of equal (similar to 30%): we thus also provide a checklist and recommendations for societies to contribute to global gender equality in science.",2018,,PLOS ONE,13,5,,WOS:000433634800025,10.1371/journal.pone.0197280,,#389,Potvin 2018,"",""
"Fifty Years of Breakthroughs and Barriers: Women in Economics, Policy, and Leadership","Blau, FD; Lynch, LM","We provide an overview of what has happened for women over the past 50 years as they worked to break through professional barriers in economics, policy, and institutional leadership. We chart the progress of women in higher education at the college level and beyond and then examine women's representation at the upper levels of academia, government, law, medicine, and management. We begin our description of trends in 1972, when Title IX was enacted to prohibit sex-based discrimination in federally funded educational programs. The data paint a picture of considerable progress but also persistent inequities. We then go on to consider possible explanations for the continuing gender differences and some of the empirical evidence on the factors identified.",2024,,ANNALS OF THE AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE,711,1,225-244,WOS:001383032500011,10.1177/00027162241292175,,#390,Blau 2024,"",""
Beyond the Glass Ceiling: Achieving Leadership Equity for Women in Otolaryngology,"Nathan, AS; Chandrasekhar, SS","Purpose of ReviewThe purpose of the study is to review the challenges faced by women in Otolaryngology in seeking leadership representation and faculty advancement and identify potential solutions to improve gender parity.Recent FindingsWomen hold only 18.6% of residency and fellowship program director positions and 5.1% of chair positions in Otolaryngology. Despite a significant increase in female first and senior authorship, female senior authorship in higher impact factor journals has not increased and editorial board disparities remain. Leadership in organized Otolaryngology is even more skewed against women.Despite some advances, there remain significant gender disparities in upper echelons of academic Otolaryngology, professional society leadership, and publications. Continued progress will be made by supporting the pipeline for women in Otolaryngology starting at the medical student level, being aware of both implicit and overt biases against women in the field, harnessing mentorship and sponsorship, and creating transparent and equitable systems for promotion and advancement.",2023,,CURRENT OTORHINOLARYNGOLOGY REPORTS,11,2,86-94,WOS:000977233100001,10.1007/s40136-023-00454-5,,#391,Nathan 2023,"",""
Re: Evaluation of Progress toward Gender Equity among Departmental Chairs in Academic Medicine,"Resnick, MJ",,2022,,JOURNAL OF UROLOGY,207,1,220-220,WOS:000729599700089,10.1097/JU.0000000000002279,,#395,Resnick 2022,"",""
Women Leaders in Academic Urology: The Views of Department Chairs,"Huen, KH; Lee, CT; Skinner, EC; Terris, MK; Kobashi, KC; Bennett, CJ; Bergman, J",,2021,,UROLOGY,150,,81-85,WOS:000636639300015,10.1016/j.urology.2020.08.081,,#397,Huen 2021,"",""
More Than a Joke: The Intersection of Gender-Based Humor and Gender Inequities Experienced by Women Department Chairs in Academic Medicine,"Hobgood, C; Marks, M; Choi, Y; Papini, NM; Draucker, C","Purpose: The purpose of this qualitative descriptive study is to describe how women academic department chairs in emergency medicine, surgery, and anesthesiology experience humor in the workplace.Method: Interviews were conducted with 35 women department chairs in academic medicine from 27 institutions that aimed to describe women's leadership emergence. The data from the primary study yielded rich and revealing themes involving participants' experiences with humor in the context of their leadership roles, justifying a secondary analysis focusing specifically on these experiences. Relevant remarks were extracted, coded, and summarized.Results: Participants discussed two broad types of humor-related experiences. First, they described how they responded to aggressive gender-based humor directed at themselves or their colleagues by tolerating it or expressing disapproval. This humor includes demeaning quips, insulting monikers, sexist jokes, and derogatory stories. Participants often did not confront this humor directly as they feared being rejected or ostracized by colleagues. Second, they described how they initiated humor to address gender-related workplace issues by highlighting gender inequalities, coping with sexual harassment and assault, and managing gender-based leadership challenges. Participants felt constrained in their own use of humor because of the need to be taken seriously as women leaders.Conclusion: Women leaders in academic medicine use humor to confront gender-related issues and experience aggressive gender-based humor in the workplace. The constraints placed on women leaders discourage them from effectively confronting this aggressive gender-based humor and perpetuating gender inequities. Eliminating aggressive gender-based humor is needed to create safe and equitable work environments in academic medicine.",2024,,JOURNAL OF WOMENS HEALTH,33,7,948-955,WOS:001228585800001,10.1089/jwh.2023.1006,,#398,Hobgood 2024,"",""
