Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Functional capacity perception and achieved treadmill workload: Gender differences in cardiac rehabilitation participants,Nathan B.; ; Caitlin S.; Teresa C.; Cynthia O.; Mary M.,"Introduction: Cardiac Rehabilitation (CR) services are underutilized despite guidelinerecommendations. Underutilization is more prevalent in women despite knownbenefits. Studies suggest incongruences between achieved maximal treadmill (M-TM)metabolic equivalency (METs) and functional capacity (FC) perception for men andwomen. <ovid:br/>Purpose(s): The study aimed to compare M-TM METs and the Duke Activity Status Index(DASI) of male and female Phase II CR participants. <ovid:br/>Design(s): A retrospective comparative design was used to compare 435 participants of aPhase II CR program who completed = 12 sessions between April 2007 and July 2014at a hospital-based nationally certified CR program located in a western mountainregion. <ovid:br/>Method(s): A retrospective comparative design compared 435 Phase II CR program participants completing = 12 sessions between April 2007 and July 2014. The DASI, a 12-itemself-administered perceived FC assessment questionnaire, was administered two sessionsprior to program discharge. DASI was compared to program end M-TM METs by gender.Medical record review collected gender, age, CR session attendance, M-TM METs, DASIand exercising to American College of Sports Medicine guidelines (Ex2G). T-tests determined statistical significance. <ovid:br/>Result(s): 264 males (mean = 64.5 years) and 91 females (mean = 68.9 years) wereincluded and 80 missing data exclusions. Females averaged 5 M-TM METs while malesaveraged 7. Females significantly overestimated mean FC by 25.8% (t = 10.44; p<0.001).Males significantly overestimated by 15.5% (t = 11.88; p<0.001). Males aged 80-92 significantly overestimated FC by 33.3% (t = 5.06; p<0.001) whereas aged 50-59 overestimated by 13% (t = 3.85; p<0.001). Females aged 80-92 significantly overestimated FC by33.3% (t = 5.95; P<0.001) whereas aged 50-59 did not overestimate (t =-1.33; p = 0.170).Ex2G and not Ex2G participants overestimated FC (15.5% vs 25.2%). Amount of FC overestimation was significantly less for those Ex2G (t = 2.15; p = 0.032). <ovid:br/>Conclusion(s): CR participants Ex2G are better estimators of perceived FC. Females leastaccurately estimate FC. Negative overexertion perceptions and exercise-induced urinaryincontinence may contribute to women being less likely participants in CR exercise.Knowledge of gender differences can help CR staff assist participants to set realistic goalsduring rehabilitation.",2015,/,Journal of Cardiopulmonary Rehabilitation and Prevention,35,4,290,624368756,https://dx.doi.org/10.1097/HCR.0000000000000134,,#1041,Nathan 2015,"",""
Enhanced research assessment performance in graduate vs. undergraduate-entry medical students: Implications for recruitment into academic medicine,Duggan E.M.; ; O'Tuathaigh C.M.P.; Horgan M.; O'Flynn S.,"Background: Studies investigating variance between the academic performance of direct-entry (DEM) versus graduate-entry (GEM) medical students have yielded conflicting results, but their performance in undergraduate research-based assessments has not been compared to-date. <ovid:br/>Aim(s): We aimed to compare the results of DEM and GEM students with respect to their senior research dissertation module. <ovid:br/>Method(s): This retrospective study examined the final year results between 2011-2012 in DEM, (n = 219) and GEM (n = 84) students. Between-group comparisons of dissertation module marks were conducted using independent t-tests. Correlations between marks in dissertation module and in other disciplines assessed during the final year were attained using Pearson's correlation. Multiple regression analysis was employed to adjust for potential confounding factors such as student age and gender. <ovid:br/>Result(s): No apparent difference was apparent between the DEM and GEM students with respect to results achieved across the clinical disciplines examined. However, GEM students performed significantly better than DEMs in their senior research dissertation assessment (Mean = 66.81% vs. 65.00%, fully adjusted p = 0.048). The variable which remained influential in regression analysis was nationality, where North American and Asian students were demonstrated to score lower than their Irish counterparts in the dissertation module (B coefficient = -1.90, SE = 0.94, P = 0.045 and B coefficient = -4.88, SE = 1.00, P < 0.001 respectively). <ovid:br/>Conclusion(s): Performance in the research-based module was significantly better in GEM relative to their DEM colleagues. This finding may have implications for future recruitment into academic medicine, as aptitude and interest in research at undergraduate level has been shown to be associated with increased likelihood of an academic career in medicine. &#xa9; The Author 2014. Published by Oxford University Press on behalf of the Association of Physicians. All rights reserved.",2014,/,QJM: An International Journal of Medicine,107,9,735EP  - 741,373869182,https://dx.doi.org/10.1093/qjmed/hcu064,24677321,#1042,Duggan 2014,"",""
Unveiling Gender Bias: An Update on Faculty Teaching Evaluations in Academic Medicine.,Webber S; Babal JC; Allen AH; Chen LP; Nackers KAM; Allen BJ; Jewell D; Kieren MQ; Kelly MM,,2024,Aug,Acad Pediatr,25,1,102562,,10.1016/j.acap.2024.08.007,39142518,#1043,Webber 2024,"",""
Awareness of sex and gender dimensions among physicians: the European federation of internal medicine assessment of gender differences in Europe (EFIM-IMAGINE) survey: comment.,Pashin KP; Sekhar TC; Bhima M; Sekhar SC,,2023,Mar,Intern Emerg Med,18,2,683-684,,10.1007/s11739-022-03137-z,36371575,#1044,Pashin 2023,"",""
Evaluation of Progress Toward Gender Equity Among Departmental Chairs in Academic Medicine.,Odei BC; Gawu P; Bae S; Fabian D; Odei J; Lee C; Mitchell D,"This cross-sectional study evaluates the extent of progress in female representation among program directors, chairs, and deans to provide a benchmark by which to evaluate future progress.",2021,Apr,JAMA Intern Med,181,4,548-550,,10.1001/jamainternmed.2020.6267,33369632,#1045,Odei 2021,"",""
Assessment of Gender Bias During Paramedic-Physician Handoffs.,Pettit K; Harris C; Smeltzer K; Sarmiento EJ; Hall JT; Howell C; Liao M; Turner J,"Objective Gender bias against female physicians has been frequently demonstrated and associated with negative feelings toward their careers. Gender bias has also been demonstrated in prehospital clinical care. However, potential gender bias during paramedic-physician handoffs has not been studied. This study aimed to identify gender bias during interactions between prehospital personnel and emergency physicians at the time of patient handoff. Methods An observational study was conducted at an urban academic emergency department. Observers were trained to record information from paramedic-physician handoffs but were blind to the nature of the study. The primary outcome was to whom paramedics initially directed the focus of their handoff report based on physician gender, with secondary outcomes of to whom paramedics directed most of their report and whether they asked about further questions based on physician gender. Results There were 784 observed handoffs. There was no significant association between the gender of the physician and which physician received first attention (χ(2) {1, N = 782} = 0.9736, p = 0.3238) or majority attention (χ(2) {1, N = 780} = 1.9414, p = 0.1635). Paramedics were more likely to ask questions to male attendings than female attendings (χ2 {1, N = 784} = 4.4319, p = 0.0353). Conclusion We identified limited differences in communication based on gender between paramedics and physicians during emergency department patient handoffs.",2023,Jul,Cureus,15,7,e41709,,10.7759/cureus.41709,37575816,#1046,Pettit 2023,"",""
Gender Difference in Teaching Evaluation Scores of Pediatric Faculty.,Tiedt K; Webber S; Babal J; Nackers KAM; Allen A; Nacht CL; Coller RJ; Eickhoff J; Sklansky DJ; Kieren M; Shadman KA; Kelly MM,"OBJECTIVE: To evaluate associations between faculty gender and milestone-based teaching assessment scores assigned by residents. METHODS: We performed a retrospective cohort study of milestone-based clinical teaching assessments of pediatric faculty completed by pediatric residents at a mid-sized residency program from July 2016 to June 2019. Assessments included 3 domains (Clinical Interactions, Teaching Skills, Role Modeling/Professionalism) comprised of a total of 11 sub-competency items. We used multilevel logistic regression accounting for repeat measures and clustering to evaluate associations between faculty gender and assessment scores in the 1) top quartile, 2) bottom quartile, or 3) top-box (highest score). Findings were adjusted for faculty rank and academic track, and resident year and gender. RESULTS: Over 3 years, 2889 assessments of 104 faculty were performed by 91 residents. Between assessments of women and men faculty, there were no significant differences in the odds of receiving a score in the top quartile for the 3 domains (Clinical aOR 0.99, P = .86; Teaching aOR 0.99, P = .93; Role Modeling aOR 0.87, P = .089). However, assessments of women were more likely to receive a score in the bottom quartile in both Teaching (aOR 1.23, P = .019) and Role Modeling (aOR 1.26, P = .008). Assessments of women also had lower odds of receiving the highest score in 6 of 11 sub-competencies. CONCLUSION: Results suggest that gender bias may play a role in resident assessments of pediatric faculty. Future studies are needed to determine if findings are replicated in other settings and to identify opportunities to reduce the gender gap in pediatric academic medicine.",2023,Apr,Acad Pediatr,23,3,564-568,,10.1016/j.acap.2022.07.017,35914732,#1047,Tiedt 2023,"",""
Gender differences in emergency medicine resident assessment: A scoping review.,Menchetti I; Eagles D; Ghanem D; Leppard J; Fournier K; Cheung WJ,"BACKGROUND: Growing literature within postgraduate medical education demonstrates that female resident physicians experience gender bias throughout their training and future careers. This scoping review aims to describe the current body of literature on gender differences in emergency medicine (EM) resident assessment. METHODS: We conducted a scoping review which adhered to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses extension for Scoping Reviews guidelines. We included research involving resident physicians or fellows in EM (population and context), which focused on the impact of gender on assessments (concept). We searched seven databases from the databases' inception to April 4, 2022. Two reviewers independently screened citations, completed full-text review, and abstracted data. A third reviewer resolved any discrepancies. RESULTS: A total of 667 unique citations were identified; 10 studies were included, and all were conducted within the United States. Four studies reported differences in EM resident assessments attributable to gender within workplace-based assessments (qualitative comments and quantitative scores) by both attending physicians and nonphysicians. Six studies investigating clinical competency committee scores, procedural scores, and simulation-based assessments did not report any significant differences attributable to gender. CONCLUSIONS: This scoping review found that gender bias exists within EM resident assessment most notably at the level of narrative comments typically received via workplace-based assessments. As female EM residents receive higher rates of negative or critical comments and discordant feedback documented on assessment, these findings raise concern about added barriers female EM residents may face while progressing through residency and the impact on their clinical and professional development.",2022,Oct,AEM Educ Train,6,5,e10808,,10.1002/aet2.10808,36189450,#1048,Menchetti 2022,"",""
Gender bias in resident evaluations: Natural language processing and competency evaluation.,Andrews J; Chartash D; Hay S,"BACKGROUND: Research shows that female trainees experience evaluation penalties for gender non-conforming behaviour during medical training. Studies of medical education evaluations and performance scores do reflect a gender bias, though studies are of varying methodology and results have not been consistent. OBJECTIVE: We sought to examine the differences in word use, competency themes and length within written evaluations of internal medicine residents at scale, considering the impact of both faculty and resident gender. We hypothesised that female internal medicine residents receive more negative feedback, and different thematic feedback than male residents. METHODS: This study utilised a corpus of 3864 individual responses to positive and negative questions over the course of six years (2012-2018) within Yale University School of Medicine's internal medicine residency. Researchers developed a sentiment model to assess the valence of evaluation responses. We then used natural language processing (NLP) to evaluate whether female versus male residents received more positive or negative feedback and if that feedback focussed on different Accreditation Council for Graduate Medical Education (ACGME) core competencies based on their gender. Evaluator-evaluatee gender dyad was analysed to see how it impacted quantity and quality of feedback. RESULTS: We found that female and male residents did not have substantively different numbers of positive or negative comments. While certain competencies were discussed more than others, gender did not seem to influence which competencies were discussed. Neither gender trainee received more written feedback, though female evaluators tended to write longer evaluations. CONCLUSIONS: We conclude that when examined at scale, quantitative gender differences are not as prevalent as has been seen in qualitative work. We suggest that further investigation of linguistic phenomena (such as context) is warranted to reconcile this finding with prior work.",2021,Dec,Med Educ,55,12,1383-1387,,10.1111/medu.14593,34224606,#1050,Andrews 2021,"",""
Assessment of Implicit Gender Bias During Evaluation of Procedural Competency Among Emergency Medicine Residents.,See A; Pallaci M; Aluisio AR; Beck-Esmay J; Menchine M; Weinstock M; Lam CN; Riddell J,"IMPORTANCE: Gender disparities exist throughout medicine. Recent studies have highlighted an attainment gap between male and female residents in performance evaluations on Accreditation Council for Graduate Medical Education (ACGME) milestones. Because of difficulties in blinding evaluators to gender, it remains unclear whether these observed disparities are because of implicit bias or other causes. OBJECTIVE: To estimate the magnitude of implicit gender bias in assessments of procedural competency in emergency medicine residents and whether the gender of the evaluator is associated with identified implicit gender bias. DESIGN, SETTING, AND PARTICIPANTS: A cross-sectional study was performed from 2018 to 2020 in which emergency medicine residency faculty assessed procedural competency by evaluating videos of residents performing 3 procedures in a simulated environment. They were blinded to the intent of the study. Proceduralists were filmed performing each procedure from 2 different viewpoints simultaneously by 2 different cameras. One was a gender-blinded (ie, hands-only) view, and the other a wide-angled gender-evident (ie, whole-body) view. The faculty evaluators viewed videos in a random order and assessed procedural competency on a global rating scale with extensive validity evidence for the evaluation of video-recorded procedural performance. MAIN OUTCOMES AND MEASURES: The primary outcome was to determine if there was a difference in the evaluation of procedural competency based on gender. The secondary outcome was to determine if there was a difference in the evaluations based on the gender of the evaluator. RESULTS: Fifty-one faculty evaluators enrolled from 19 states, with 22 male participants (43.1%), 29 female participants (56.9%), and a mean (SD) age of 37 (6.4) years. Each evaluator assessed all 60 procedures: 30 gender-blinded (hands-only view) videos and 30 identical gender-evident (wide angle) videos. There were no statistically significant differences in the study evaluators' scores of the proceduralists based on their gender, and the gender of the evaluator was not associated with the difference in mean scores. CONCLUSIONS AND RELEVANCE: In this study, we did not identify a difference in the evaluation of procedural competency based upon the gender of the resident proceduralist or the gender of the faculty evaluator.",2022,Feb,JAMA Netw Open,5,2,e2147351,,10.1001/jamanetworkopen.2021.47351,35129594,#1051,See 2022,"",""
Women's Wellness Through Equity and Leadership (WEL): A Program Evaluation.,Kelly EH; Miskimen T; Rivera F; Peterson LE; Hingle ST,"BACKGROUND AND OBJECTIVES: The Women's Wellness through Equity and Leadership (WEL) program was developed as a collaboration between 6 major medical associations in the United States. The goal was to contribute to the creation of equitable work environments for women physicians. The purpose of the current study was to evaluate the pilot implementation of WEL. METHODS: Participants included a diverse group of 18 early career to midcareer women physicians from across medical specialties, 3 from each partner organization. WEL was developed as an 18-month program with 3 series focused on wellness, equity, and leadership and included monthly virtual and in-person meetings. After institutional board review approval, a mixed-methods evaluation design was incorporated, which included postseries and postprogram surveys and in-depth telephone interviews. RESULTS: Participants delineated several drivers of program success, including peer support and/or networks; interconnectedness between the topics of wellness, equity, and leadership; and diversity of participants and faculty. Areas for improvement included more opportunities to connect with peers and share progress and more structured mentorship. Regarding program impact, participants reported increased knowledge and behavior change because of their participation. CONCLUSIONS: This longitudinal, cohort initiative resulted from a successful collaboration between 6 medical associations. Evaluation findings suggest that providing opportunities for women physicians to connect with and support each other while building knowledge and skills can be an effective way to advance wellness, equity, and leadership for women in medicine.",2021,Sep,Pediatrics,148,Suppl 2,,,10.1542/peds.2021-051440I,34470884,#1052,Kelly 2021,"",""
Gender bias in the evaluation of interns in different medical specialties: An archival study.,Adar R; Kahalon R; Ullrich J; Afek A; Eisenberg VH,"INTRODUCTION: The field of medicine is characterized by within-field gender segregation: Gender ratios vary systematically by subdisciplines. This segregation might be, in part, due to gender bias in the assessment of women and men medical doctors. METHODS: We examined whether the assessments, i.e. overall score, department scores and skills scores, interns receive by their superiors during their internship year, vary as a function of their gender and the representation of women in the field. We analyzed an archival data set from a large hospital in Israel which included 3326 assessments that were given to all interns who completed their internship year between 2015 and 2019. RESULTS: Women received lower department scores and skills scores in fields with a low (versus high) representation of women. Men received higher scores in fields with a high (versus low) representation of men, yet there was no difference in their skills scores. CONCLUSIONS: Women are evaluated more negatively in fields with a low representation of women doctors. Similarly, men are evaluated more negatively in fields with a low representation of men, yet this cannot be explained by their skills. This pattern of results might point to a gender bias in assessments. A better understanding of these differences is important as assessments affect interns' career choices and options.",2022,Aug,Med Teach,44,8,893-899,,10.1080/0142159X.2022.2046715,35316160,#1053,Adar 2022,"",""
A psychometric evaluation of the Gender Bias in Medical Education Scale.,Parker RB; Parker PD; Larkin T; Cockburn J,"BACKGROUND: Gender bias within medical education is gaining increasing attention. However, valid and reliable measures are needed to adequately address and monitor this issue. This research conducts a psychometric evaluation of a short multidimensional scale that assesses medical students' awareness of gender bias, beliefs that gender bias should be addressed, and experience of gender bias during medical education. METHODS: Using students from the University of Wollongong, one pilot study and two empirical studies were conducted. The pilot study was used to scope the domain space (n = 28). This initial measure was extended to develop the Gender Bias in Medical Education Scale (GBMES). For Study 1 (n = 172), confirmatory factor analysis assessed the construct validity of the three-factor structure (awareness, beliefs, experience) and enabled deletion of redundant items. Study 2 (n = 457) tested the generalizability of the refined scale to a new sample. Combining Study 1 and 2, invariance testing for program of study and gender was explored. The relationship of the GBMES to demographic and gender politics variables was tested. The results were analyzed in R using confirmatory factor analysis and Multiple-Indicator-Multiple-Indicator-Cause models. RESULTS: After analysis of the responses from the original 16-item GBMES (Study 1), a shortened measure of ten items fitted the data well (RMSEA = .063; CFI = .965; TLI = .951; Mean R-square of items = 58.6 %; reliability: .720-.910) and was found to generalize to a new sample in Study 2 (RMSEA = .068; CFI = .952; TLI = .933; Mean R-square of items = 55.9 %; reliability: .711-.892). The GBMES was found to be invariant across studies, gender, and program of study. Female students and those who supported gender equality had greater agreement for each of the factors. Likewise, postgraduate students reported higher scores on experience of gender bias than undergraduate students. CONCLUSION: The GBMES provides a validated short multidimensional measure for use in research and policy. Given its good reliability across different target populations and its concise length, the GBMES has much potential for application in research and education to assess students' attitudes towards gender bias.",2016,Sep,BMC Med Educ,16,1,251,,10.1186/s12909-016-0774-2,27682146,#1055,Parker 2016,"",""
Student Evaluation of Faculty Physicians: Gender Differences in Teaching Evaluations.,Morgan HK; Purkiss JA; Porter AC; Lypson ML; Santen SA; Christner JG; Grum CM; Hammoud MM,"PURPOSE: To investigate whether there is a difference in medical student teaching evaluations for male and female clinical physician faculty. METHODS: The authors examined all teaching evaluations completed by clinical students at one North American medical school in the surgery, obstetrics and gynecology, pediatrics, and internal medicine clinical rotations from 2008 to 2012. The authors focused on how students rated physician faculty on their ""overall quality of teaching"" using a 5-point response scale (1 = Poor to 5 = Excellent). Linear mixed-effects models provided estimated mean differences in evaluation outcomes by faculty gender. RESULTS: There were 14,107 teaching evaluations of 965 physician faculty. Of these evaluations, 7688 (54%) were for male physician faculty and 6419 (46%) were for female physician faculty. Female physicians received significantly lower mean evaluation scores in all four rotations. The discrepancy was largest in the surgery rotation (males = 4.23, females = 4.01, p = 0.003). Pediatrics showed the next greatest difference (males = 4.44, females = 4.29, p = 0.009), followed by obstetrics and gynecology (males = 4.38, females = 4.26, p = 0.026), and internal medicine (males = 4.35, females = 4.27, p = 0.043). CONCLUSIONS: Female physicians received lower teaching evaluations in all four core clinical rotations. This comprehensive examination adds to the medical literature by illuminating subtle differences in evaluations based on physician gender, and provides further evidence of disparities for women in academic medicine.",2016,May,J Womens Health (Larchmt),25,5,453-6,,10.1089/jwh.2015.5475,26974476,#1056,Morgan 2016,"",""
Gender disparities in academic rank achievement in neurosurgery: a critical assessment.,Dossani RH; Terrell D; Kosty JA; Ross RC; Demand A; Wild E; Peterson R; Ngwenya LB; Benzil DL; Notarianni C,"OBJECTIVE: The objective of this study was to evaluate whether there are disparities in academic rank and promotion between men and women neurosurgeons. METHODS: The profiles of faculty members from 50 academic neurosurgery programs were reviewed to identify years in practice, number of PubMed-indexed publications, Doctor of Philosophy (PhD) attainment, and academic rank. The number of publications at each academic rank was compared between men and women after controlling for years in practice by using a negative binomial regression model. The relationship between gender and each academic rank was also determined after controlling for clustering at the institutional level, years in practice, and number of publications. RESULTS: Of 841 faculty members identified, 761 (90%) were men (p = 0.0001). Women represented 12% of the assistant and associate professors but only 4% of the full professors. Men and women did not differ in terms of the percentage holding a PhD, years in practice, or number of publications at any academic rank. After controlling for years in practice and clustering at the facility level, the authors found that men were twice as likely as women to be named full professor (OR 2.2, 95% CI 1.09-4.44, p = 0.03). However, when institution, years in practice, PhD attainment, h-index, and number of publications were considered, men and women were equally likely to attain full professorship (OR 0.9, 95% CI 0.42-1.93). CONCLUSIONS: Data analysis of the top neurosurgery programs suggests that although there are fewer women than men holding positions in academic neurosurgery, faculty rank attainment does not seem to be influenced by gender.",2020,Dec,J Neurosurg,133,6,1922-1927,,10.3171/2019.8.JNS191219,31703191,#1058,Dossani 2020,"",""
Assessment of Gender-based Qualitative Differences within Trainee Evaluations of Faculty.,Heath JK; Clancy CB; Carillo-Perez A; Dine CJ,"Rationale: Recent studies of trainee evaluations of medical faculty have demonstrated subtle gender-based word choice differences. However, it is not known if this manifests in major contextual differences in written comments.Objectives: To characterize qualitative differences in narrative evaluations of female and male pulmonary and critical care medicine faculty.Methods: We performed a single-center, retrospective cohort analysis of trainee narrative evaluations of pulmonary and critical care medicine faculty at the Hospital of the University of Pennsylvania, written from 2015 to 2016. Directive and summative content analysis was performed by four raters. Major contextual themes were identified using constant comparative techniques. Thematic differences based on faculty gender were identified, with statistical significance determined using χ(2) analysis (P < 0.05). Effect sizes were calculated using Cramér's V.Results: A total of 1,216 total narrative evaluations were analyzed, representing 62 faculty members (17 women and 45 men), with analysis continued for the full cohort beyond achieving saturation of themes. Five overarching themes emerged: teaching skills, clinical skills, supervision, interpersonal and communication skills, and leadership skills. Within subthemes, we found no significant gender differences in reference to general teaching skills, learning environment, enthusiasm for teaching, or interpersonal concern. We identified subtheme differences between male and female faculty evaluations in regard to mentions of learner autonomy, clinical learning environment, humor, and motivating the trainee for patient care. Although the mention of constructive criticisms did not differ between genders, constructive criticisms of female faculty were more likely to mention demeanor (P = 0.06).Conclusions: Our data suggest minimal thematic differences in trainee narrative evaluations of male and female pulmonary and critical care medicine faculty. However, we noted several subtheme contextual differences between male and female faculty, which warrants further investigation.",2020,May,Ann Am Thorac Soc,17,5,621-626,,10.1513/AnnalsATS.201906-479OC,31821770,#1059,Heath 2020,"",""
Gender Bias in Simulation-Based Assessments of Emergency Medicine Residents.,Siegelman JN; Lall M; Lee L; Moran TP; Wallenstein J; Shah B,"BACKGROUND: Gender-related disparities persist in medicine and medical education. Prior work has found differences in medical education assessments based on gender. OBJECTIVE: We hypothesized that gender bias would be mitigated in a simulation-based assessment. METHODS: We conducted a retrospective cohort study of emergency medicine residents at a single, urban residency program. Beginning in spring 2013, residents participated in mandatory individual simulation assessments. Twelve simulated cases were included in this study. Rating forms mapped milestone language to specific observable behaviors. A Bayesian regression was used to evaluate the effect of resident and rater gender on assessment scores. Both 95% credible intervals (CrIs) and a Region of Practical Equivalence approach were used to evaluate the results. RESULTS: Participants included 48 faculty raters (25 men [52%]) and 102 residents (47 men [46%]). The difference in scores between male and female residents (M = -0.58, 95% CrI -3.31-2.11), and male and female raters (M = 2.87, 95% CrI -0.43-6.30) was small and 95% CrIs overlapped with 0. The 95% CrI for the interaction between resident and rater gender also overlapped with 0 (M = 0.41, 95% CrI -3.71-4.23). CONCLUSIONS: In a scripted and controlled system of assessments, there were no differences in scores due to resident or rater gender.",2018,Aug,J Grad Med Educ,10,4,411-415,,10.4300/JGME-D-18-00059.1,30154972,#1060,Siegelman 2018,"",""
Gender Differences in Patient Perceptions of Physicians' Communal Traits and the Impact on Physician Evaluations.,Chen H; Pierson E; Schmer-Galunder S; Altamirano J; Jurafsky D; Leskovec J; Fassiotto M; Kothary N,"Background: Communal traits, such as empathy, warmth, and consensus-building, are not highly valued in the medical hierarchy. Devaluing communal traits is potentially harmful for two reasons. First, data suggest that patients may prefer when physicians show communal traits. Second, if female physicians are more likely to be perceived as communal, devaluing communal traits may increase the gender inequity already prevalent in medicine. We test for both these effects. Materials and Methods: This study analyzed 22,431 Press Ganey outpatient surveys assessing 480 physicians collected from 2016 to 2017 at a large tertiary hospital. The surveys asked patients to provide qualitative comments and quantitative Likert-scale ratings assessing physician effectiveness. We coded whether patients described physicians with ""communal"" language using a validated word scale derived from previous work. We used multivariate logistic regressions to assess whether (1) patients were more likely to describe female physicians using communal language and (2) patients gave higher quantitative ratings to physicians they described with communal language, when controlling for physician, patient, and comment characteristics. Results: Female physicians had higher odds of being described with communal language than male physicians (odds ratio 1.29, 95% confidence interval 1.18-1.40, p < 0.001). In addition, patients gave higher quantitative ratings to physicians they described with communal language. These results were robust to inclusion of controls. Conclusions: Female physicians are more likely to be perceived as communal. Being perceived as communal is associated with higher quantitative ratings, including likelihood to recommend. Our study indicates a need to reevaluate what types of behaviors academic hospitals reward in their physicians.",2021,Apr,J Womens Health (Larchmt),30,4,551-556,,10.1089/jwh.2019.8233,32857642,#1061,Chen 2021,"",""
Gender Disparity in Teaching Evaluations of Pediatric Faculty by Residents.,Shaw RS; Foo KL; Blumer A; Jacobson EL; Sturza J; Hartley S; Lukela JR; Sheffield V; Rappaport L,"OBJECTIVES: Despite their overrepresentation, female physicians continue to have lower rates of promotion compared with male physicians. Teaching evaluations play a role in physician advancement. Few studies have investigated gender disparity in resident evaluations of pediatric faculty. We hypothesized that gender disparities in resident evaluations of faculty exist and vary across subspecialties and primary work environments. METHODS: Pediatric faculty institution-specific evaluations completed by residents from January 1, 2015, to March 9, 2020, were obtained from a single academic center. Mean ratings of faculty performance were compared by gender using a Wilcoxon 2-sample test. RESULTS: Fifteen-thousand one-hundred and forty-two evaluations (5091 of male faculty and 10 051 of female faculty) were included. Female faculty were rated higher in overall teaching ability (female = 4.67 versus male = 4.65; P = .004). There was no statistical difference in the mean ratings of male and female faculty in the inpatient setting, whereas outpatient female faculty were rated higher in overall teaching ability (female = 4.79 versus male = 4.73; P = .005). For general pediatric faculty, females received higher ratings for overall teaching ability (female = 4.75 versus male = 4.70; P < .001). By contrast, there was no difference in ratings of subspecialty pediatric faculty. CONCLUSIONS: Pediatric female faculty were statistically rated higher than male faculty in overall teaching ability, although these findings may not be educationally significant. The difference was driven by evaluations in the outpatient setting and for general pediatricians. This study is one of the first in pediatrics adding to the continued investigation of gender disparities in academic medicine.",2023,Dec,Hosp Pediatr,13,12,1067-1076,,10.1542/hpeds.2023-007228,37933186,#1062,Shaw 2023,"",""
Assessment of Differences in Academic Rank and Compensation by Gender and Race/Ethnicity Among Academic Radiation Oncologists in the United States.,Raldow AC; Siker ML; Bonner JA; Chen Y; Liu FF; Metz JM; Movsas B; Potters L; Schultz CJ; Wilson E; Wang X; Romero T; Steinberg ML; Jagsi R,"PURPOSE: Advancing equity, diversity, and inclusion in the physician workforce is essential to providing high-quality and culturally responsive patient care and has been shown to improve patient outcomes. To better characterize equity in the field of radiation oncology, we sought to describe the current academic radiation oncology workforce, including any contemporary differences in compensation and rank by gender and race/ethnicity. METHODS AND MATERIALS: We conducted a retrospective cohort study using data from the Society of Chairs of Academic Radiation Oncology Programs (SCAROP) 2018 Financial Survey. Multivariable logistic regression models were used to identify factors associated with associate or full professor rank. Compensation was compared by gender and race/ethnicity overall and stratified by rank and was further analyzed using multivariable linear regression models. RESULTS: Of the 858 academic radiation oncologists from 63 departments in the United States in the sample, 33.2% were female, 65.2% were White, 27.2% were Asian, and 7.6% were underrepresented in medicine (URiM). There were 44.0% assistant professors, 32.0% associate professors, and 22.8% full professors. Multivariable logistic regression analysis for factors associated with associate or full professor rank did not reveal statistically significant associations between gender or race/ethnicity with academic rank (odds ratio [OR], 0.86; 95% confidence interval [CI], 0.56-1.32; P = .48 for gender; OR, 0.81; 95% CI, 0.5-1.30; P = .37 for Asian vs White; and OR, 0.69; 95% CI, 0.31-1.55; P = .37 for URiM vs White), but CIs were wide due to sample size, and point estimates were <1. Similarly, multivariable linear regression analysis modeling the log relative total compensation did not detect statistically significant differences between radiation oncologists by gender (-1.7%; 95% CI, -6.8% to 3.4%; P = .51 for female vs male) or race/ethnicity (-1.6%; 95% CI, -7.3% to 4.0%; P = .57 for Asian vs White and -3.0%; 95% CI, -12.1% to 6.0%; P = .51 for URiM vs White). CONCLUSIONS: The low numbers of women and faculty with URiM race/ethnicity in this radiation oncology faculty sample limits the ability to compare career trajectory and compensation by those characteristics. Given that point estimates were <1, our findings do not contradict larger multispecialty studies that suggest an ongoing need to monitor equity.",2023,Sep-Oct,Adv Radiat Oncol,8,5,101210,,10.1016/j.adro.2023.101210,37152892,#1064,Raldow 2023,"",""
