Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
DIGITAL PIRACY AND THE THEORY OF PLANNED BEHAVIOR: DEVELOPING TYPOLOGY OF CONSUMERS,"Piri Rajh, S; Rajh, E; Horvat, S","The aim of this research was to develop a typology of consumers in the context of digital piracy. Typology is based on the variables of the Theory of Planned Behavior (TPB) framework: attitudes toward behavior, subjective norm, personal norm, perceived behavior control, and behavioral intention. The TPB is a theoretical framework widely used in explaining human behavior in different settings, and one of them is related to digital piracy.Digital piracy represents a set of illegal activities referring to downloading, copying, sharing, selling, and using of copyrighted digital goods, meaning that no permission from the copyright holders has been requested, nor any compensation has been given to them. The importance of understanding digital piracy stems from its significant share in the global economy and the high financial losses imposed on all stakeholders involved in the digital economy.The measurement instrument used in the research process was a highly-structured questionnaire that included scales borrowed from the relevant literature and adapted to the digital piracy context. The research was based on an online survey approach in order to ensure full anonymity of the respondents due to the sensitivity of the research topic. A convenience sampling procedure for data collection was applied, by using university students as a target sample since past research studies suggest that digital piracy behavior occurs especially among young people. The sample consisted of 302 respondents. Their participation in the research study was voluntary. K-means cluster analysis was conducted in order to develop a typology of consumers. In addition, a Chi-square test was conducted to examine gender differences among the clusters. This research study has identified two groups of consumers who differ in their digital piracy behavioral intention determined by the observed TPB variables. In addition, this study has revealed that gender differences among clusters also explain respondents' behavioral intention to engage in the observed type of behavior.This paper will contribute to the literature by exploring the possibility of application of the Theory of Planned Behavior as a basis for developing the typology of consumers in the specific context of digital piracy behavior. At the end of the paper, concluding remarks, limitations of the study, recommendations for future research, as well as research implications are elaborated.",2023,,"CONFERENCE PROCEEDINGS OF THE 4TH INTERNATIONAL CONFERENCE ON THE ECONOMICS OF DECOUPLING, ICED 2023",,,385-399,WOS:001219616700024,,,#612,PiriRajh 2023,"",""
The Private and Social Benefits of Double Majors,"Del Rossi, AF; Hersch, J","With increased emphasis on encouraging students to pursue degrees in science, technology, engineering, and math (STEM), there is a general concern that society is losing the benefits associated with liberal arts education. One possible approach to achieving the benefits of higher paying STEM degrees along with the social benefits of liberal arts training is to encourage double majoring among college students. Double majoring is common at about 20% of college graduates, yet most double majors are in related areas that provide limited educational diversity. We examine private and social benefits of double majoring using data from the 2010 National Survey of College Graduates. The strongest positive relations associated with combining a liberal arts major with a business or STEM major are on research and development activities and on job match. In addition, we find that students who double major in business and STEM earn a premium over those single majors. However, combining a liberal arts major with STEM or business fields does not increase earnings, indicating little private earnings incentive for students to combine STEM or business majors with liberal arts.",2016,,JOURNAL OF BENEFIT-COST ANALYSIS,7,2,292-325,WOS:000382521200003,10.1017/bca.2016.14,,#613,DelRossi 2016,"",""
Economic statistics as political artefacts,"Mügge, D","Macroeconomic statistics simultaneously shape and try to capture the political economy we study. Their biases mold social and political dynamics; they also infect academic and policy analysis. Political economy can both benefit from and advance an understanding of economic statistics as political artefacts. To help unlock that potential, this article builds on scholarship dispersed across disciplines and highlights three points. First, a binary debate that either acclaims or vilifies economic data is misdirected. Indispensable for public policy, quantification is neither good nor bad per se; the question is what its specific ramifications are. Second, macroeconomic statistics have been built around an ideal of white male factory work for wages. The further economic activity is removed from that image, the more statistics misrepresent or ignore it, with systematic biases as a result. Third, the real-world impact of statistics always depends on how they are understood, used, and subverted. It hinges on statisticalpractices, not just on abstract measurement approaches. As political economists we are political agents when we define, and reproduce, our object of study. We face both an analytical and a normative imperative to work with and towards statistics that do justice to the world and the people in it.",2022,,REVIEW OF INTERNATIONAL POLITICAL ECONOMY,29,1,1-22,WOS:000573985200001,10.1080/09692290.2020.1828141,,#614,Mügge 2022,"",""
Decomposing educational inequality in achievement test scores using ANOGI methodology,"Dimiski, A","This paper addresses the influence of ethnic and gender disparities on educational outcomes and recognizes the significance of maternal education in shaping students' academic achievements. The study aims to evaluate the efficacy of policies aimed at integrating maternal involvement in education among 15-year-old students from OECD countries. Specifically, it investigates whether students' mean performance is more aligned with their peers or their mothers. Employing the ANOGI methodology, which employs Gini coefficient decomposition, the research compares two classifications: One centered on students' test scores alone and another on students with mothers having high school education. The findings reveal that the latter classification shows greater stratification, particularly in countries with performance below the OECD mean. Furthermore, inequality trends across reading, mathematics and literacy vary based on gender and nationality. In conclusion, the study highlights the significance of tailored support, gender-specific interventions, promoting maternal education, teacher development and sustained research in enhancing student achievement.",2024,,EDUCATIONAL RESEARCH FOR POLICY AND PRACTICE,,,,WOS:001243875100001,10.1007/s10671-024-09383-6,,#615,Dimiski 2024,"",""
Salary and Resources Provided to Junior Faculty in Radiation Oncology,"Lalani, N; Griffith, KA; Jones, RD; Cuneo, K; Jagsi, R","Purpose: Given the importance of access to key resources to ensure future academic success, we seek to describe what is currently provided to junior faculty in radiation oncology.Methods and Materials: We present descriptive analyses from a survey of academic radiation oncologists in the United States and Canada who were within 5 years of board certification. We used a pretested questionnaire evaluating time, space, staff, start-up funding, and compensation.Results: We surveyed 347 faculty, with a response rate of 64% (n = 221). Respondents reported working an average of 56 hours per week. Most respondents (59.2%) reported that that their research time was ""poorly"" or ""not at all"" protected. Most perceived adequate access to space (75.7%) and equipment (73.6%). A substantial proportion perceived inadequate or no access to support from grant administrators (47.9%) or statisticians (55.5%). A third (33.6%) reported having a research assistant, and 22.2% received start-up research funding.Conclusions: These findings suggest perceived needs for protected time, grants administration, and statistical support among junior faculty in radiation oncology. (C) 2018 Published by Elsevier Inc.",2019,,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,103,2,310-313,WOS:000455220100009,10.1016/j.ijrobp.2018.09.012,,#616,Lalani 2019,"",""
One More Bite? Inferring Food Consumption Level of College Students Using Smartphone Sensing and Self-Reports,"Meegahapola, L; Ruiz-Correa, S; Robledo-Valero, VD; Hernandez-Huerfano, EE; Alvarez-Rivera, L; Chenu-Abente, R; Gatica-Perez, D","While the characterization of food consumption level has been extensively studied in nutrition and psychology research, advancements in passive smartphone sensing have not been fully utilized to complement mobile food diaries in characterizing food consumption levels. In this study, a new dataset regarding the holistic food consumption behavior of 84 college students in Mexico was collected using a mobile application combining passive smartphone sensing and self-reports. We show that factors such as sociability and activity types and levels have an association to food consumption levels. Finally, we define and assess a novel ubicomp task, by using machine learning techniques to infer self-perceived food consumption level (eating as usual, overeating, undereating) with an accuracy of 87.81% in a 3-class classification task by using passive smartphone sensing and self-report data. Furthermore, we show that an accuracy of 83.49% can be achieved for the same classification task by using only smartphone sensing data and time of eating, which is an encouraging step towards building context-aware mobile food diaries and making food diary based apps less tedious for users.",2021,,PROCEEDINGS OF THE ACM ON INTERACTIVE MOBILE WEARABLE AND UBIQUITOUS TECHNOLOGIES-IMWUT,5,1,,WOS:000908401000028,10.1145/3448120,,#617,Meegahapola 2021,"",""
A research agenda for understanding how social inequality is linked to brain structure and function,"Hatzenbuehler, ML; Mclaughlin, KA; Weissman, DG; Cikara, M","Consistent evidence documents powerful effects of social inequality on health, well-being and academic achievement. Yet research on whether social inequality may also be linked to brain structure and function has, until recently, been rare. Here we describe three methodological approaches that can be used to study this question-single site, single study; multi-site, single study; and spatial meta-analysis. We review empirical work that, using these approaches, has observed associations between neural outcomes and structural measures of social inequality-including structural stigma, community-level prejudice, gender inequality, neighbourhood disadvantage and the generosity of the social safety net for low-income families. We evaluate the relative strengths and limitations of these approaches, discuss ethical considerations and outline directions for future research. In doing so, we advocate for a paradigm shift in cognitive neuroscience that explicitly incorporates upstream structural and contextual factors, which we argue holds promise for uncovering the neural correlates of social inequality.Hatzenbuehler et al. argue that cognitive neuroscience should take more interest in the consequences of social inequality, and discuss various research methods for accomplishing this goal.",2024,,NATURE HUMAN BEHAVIOUR,8,1,20-31,WOS:001135860200002,10.1038/s41562-023-01774-8,,#618,Hatzenbuehler 2024,"",""
Factors associated with emergency physician income,"Reisdorff, EJ; Masselink, LE; Gallahue, FE; Suter, RE; Chappell, BP; Evans, DD; Salsberg, E; Marco, CA","Objective: Income fairness is important, but there are limited data that describe income equity among emergency physicians. Understanding the magnitude of and factors associated with income differences may be helpful in eliminating disparities. This study analyzed the associations of demographic factors, training, practice setting, and board certification with emergency physician income.Methods: We distributed a survey to professional members of the American College of Emergency Physicians. The survey included questions on annual income, educational background, practice characteristics, gender, age, race, ethnicity, international medical graduate status, type of medical degree (MD vs DO), completion of a subspecialty fellowship, job characteristics, and board certification. Respondents also reported annual income. We used linear regression to determine the respondent characteristics associated with reported annual income.Results: From 45,961 members we received 3407 responses (7.4%); 2350 contained complete data for regression analysis. The mean reported annual income was $315,306 (95% confidence interval [CI], $310,649 to $319,964). The mean age of the respondents was 47.4 years, 37.4% were women, 3.2% were races underrepresented in medicine (Black, American Indian, or Alaskan Native), and 4.8% were Hispanic or Latino. On linear regression, female gender was associated with lower reported annual income; difference -$43,565, 95% CI, -$52,217 to -$34,913. Physician age, degree (MD vs DO), underrepresented racial minority status, and underrepresented ethnic minority status were not associated with annual income. Fellowship training was associated with lower income; Accreditation Council for Graduate Medical Education (ACGME) program difference -$30,048; 95% CI, -$48,183 to -$11,912, non-ACGME-program difference -$27,640, 95% CI, -$40,970 to -$14,257. Working at a for-profit institution was associated with higher income; difference $12,290, 95% CI, $3693 to $20,888. Board certification was associated with higher income; difference, $43,267, 95% CI, $30,767 to $55,767.Conclusions: This study identified income disparities associated with gender, practice setting, fellowship completion, and American Board of Emergency Medicine or American Osteopathic Board of Emergency Medicine certification.",2023,,JOURNAL OF THE AMERICAN COLLEGE OF EMERGENCY PHYSICIANS OPEN,4,2,,WOS:000969206200001,10.1002/emp2.12949,,#619,Reisdorff 2023,"",""
"The Digital Divide and Patient Portals <i>Internet Access Explained Differences in Patient Portal Use for Secure Messaging by Age</i>, <i>Race</i>, <i>and Income</i>","Graetz, I; Gordon, N; Fung, V; Hamity, C; Reed, ME","Background: Online access to health records and the ability to exchange secure messages with physicians can improve patient engagement and outcomes; however, the digital divide could limit access to web-based portals among disadvantaged groups.Objectives: To understand whether sociodemographic differences in patient portal use for secure messaging can be explained by differences in internet access and care preferences.Research Design: Cross-sectional survey to examine the association between patient sociodemographic characteristics and internet access and care preferences; then, the association between sociodemographic characteristics and secure message use with and without adjusting for internet access and care preference.Subjects: One thousand forty-one patients with chronic conditions in a large integrated health care delivery system (76% response rate).Measures: Internet access, portal use for secure messaging, preference for in-person or online care, and sociodemographic and health characteristics.Results: Internet access and preference mediated some of the differences in secure message use by age, race, and income. For example, using own computer to access the internet explained 52% of the association between race and secure message use and 60% of the association between income and use (Sobel-Goodman mediation test, P < 0.001 for both). Education and sex-related differences in portal use remained statistically significant when controlling for internet access and preference.Conclusions: As the availability and use of patient portals increase, it is important to understand which patients have limited access and the barriers they may face. Improving internet access and making portals available across multiple platforms, including mobile, may reduce some disparities in secure message use.",2016,,MEDICAL CARE,54,8,772-779,WOS:000380502800008,10.1097/MLR.0000000000000560,,#620,Graetz 2016,"",""
OVEREDUCATION AMONG UNIVERSITY GRADUATES. SOME EVIDENCES FOR CATALONIA (SPAIN),"Bartual-Figueras, MT; Turmo-Garuz, J; Adillon-Boladeras, R; Daza-Pérez, L; García-Marimón, X; Sierra-Martinez, FJ; Simó-Solsona, M","Overeducation refers a situation whereby educational requirements of workers professional activity are lower than academic education received. Based on this conception, the communication shows the main factors related to overeducation in Catalonia (Spain). We focus on recent graduates using the last survey conducte by Catalan University Quality Assurance Agency (AQU) in 2014. The sample includes 10263 people. We find that the 17.6% of graduates are overeducated. Most of the literature in this field has estimated the effect of overeducation on earnings and satisfaction. In that sense, we confirm that the overeducated earn less than their peers graduate jobs (indicating that the return on surplus education is less than the return on expected) and furthermore, they are less satisfied with their job. Significative differences between fields of study are also observed: 'Humanities and Fine Arts' have the higher rate of overeducation while 'Health Sciences' and 'Technology' graduates have the lowest rate. Lastly, we want to mention that we could not determinate whether there is a gender bias in this type of mismatch labour. Nevertheless, we have to let us bear in mind that some of the academic areas with the lowest rates of overeducation are male-dominated areas.",2019,,"13TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2019)",,,5820-5825,WOS:000541042200121,10.21125/inted.2019.1429,,#621,Bartual-Figueras 2019,"",""
The road not taken: who works as a doctor or engineer in India?,"Gaurav, S; Sheikh, RA","Medicine and engineering are two of the most sought after professions in India. However, despite the popularity of these two professions and structural issues in the tertiary education system, not much is known about the correlates of working as a doctor or an engineer. In this paper, we use unit-level data from a nationally representative sample to provide estimates of determinants of being employed as a doctor or an engineer. We use instrumental variable probit model to address endogeneity of own education of those working as doctors and engineers. Parental education is significantly associated with an individual being employed as a doctor or an engineer; the marginal effect for both being 25%. Females are significantly less likely to work as engineers vis-a-vis males, while it is not so in the case of doctors. There are significant caste- and religion-based variations as well as rural-urban differences. Our findings provide novel evidence on influence of parental education on career outcomes in the developing world and offer a contrast in the discourse of glaring gender gap in STEM (science, technology, engineering, medicine) fields.",2020,,JOURNAL OF EDUCATION AND WORK,33,3,254-270,WOS:000533252000001,10.1080/13639080.2020.1754362,,#622,Gaurav 2020,"",""
"Less money, less children, and less prestige: Differences between male and female academic librarians","Eva, N; Lê, ML; Sheriff, J","Academic librarianship is a heavily feminized profession, with women making up between 72 and 74% of the workforce based on statistics from Canada and the US (American Library Association, 2012; Canadian Association of University Teachers, 2017). As a result, gendered issues such as salary discrepancies and a glass ceiling phenomenon might be expected to be magnified in such an environment. The authors analyzed linked data from a 2018 census of academic librarians to uncover and examine the experience of motherhood and librarianship, specifically by looking at potential connections between gender, salary, number of dependents, and academic rank. Results demonstrate that women earn, on average, $10,000CDN/year less, are less likely to become a parent as their career progresses, and are overly represented at the lower ranks (e.g., Assistant Librarian) than their men counterparts. Drawing upon the literature on motherhood, salary differences, and career progression in academia, we demonstrate that issues long standing in the profession have yet to be resolved.",2021,,JOURNAL OF ACADEMIC LIBRARIANSHIP,47,5,,WOS:000693576700002,10.1016/j.acalib.2021.102392,,#623,Eva 2021,"",""
"The dragon cohort of Hong Kong: traditional beliefs, demographics, and education","Lau, Y","In Hong Kong, parental preference for babies born in the Chinese Zodiac dragon year causes spikes in fertility. The larger number of dragon babies born in 1988 resulted in a schooling cohort which was 5% larger on average every school-year. Using an innovative identification strategy that avoids selection bias, I find that dragon cohort students increase their time spent studying math by an average of 0.26 hours per week (a 9% increase relative to the mean). These effort responses are strongest for girls and for students whose parents do not have post-secondary education. Being in the dragon cohort also results in higher math scores. These empirical findings are consistent with competitive behavior changes of dragon cohort members responding to the presence of additional students. I cannot, however, rule out other possible mechanisms, such as cooperation, peer quality, and educational investments, acting in conjunction to improve academic outcomes. This paper is the first to document the test score and effort impacts of such zodiac cohorts; its findings highlight the importance of cultural forces in determining population changes, and their potential to influence education and other societal outcomes.",2019,,JOURNAL OF POPULATION ECONOMICS,32,1,219-246,WOS:000451765100007,10.1007/s00148-018-0711-2,,#624,Lau 2019,"",""
American College of Radiology Paid Family/Medical Leave Policy: A Call to Action for the House of Medicine,"Arleo, EK; Porter, KK; Magudia, K; Englander, M; Deitte, LA","Background: The American College of Radiology (ACR) passed a historic paid family/medical leave (PFML) resolution at its April 2022 meeting, resolving that ""diagnostic radiology, interventional radiology, radiation oncology, medical physics, and nuclear medicine practices, departments and training programs strive to provide 12 weeks of paid family/medical leave in a 12-month period for its attending physicians, medical physicists, and members in training as needed."" The purpose of this article is to share this policy beyond radiology so that it may serve as a call to action for other medical specialties.Principal Findings: Such a PFML policy (1) supports physician well-being, which in turn supports patient care; (2) is widely needed across American medical specialties; and (3) should not take nearly a decade to achieve, as it did in radiology, especially given increasing physician burnout and the ongoing COVID-19 pandemic.Contribution: Supported by information on the step-by-step approach used to achieve radiology-specific leave policies and considering current and normative policies at the national level, this article concludes by reviewing specific strategies that could be applied toward achieving a 12-week PFML policy for all medical specialties.",2023,,JOURNAL OF WOMENS HEALTH,32,3,255-259,WOS:000912288700001,10.1089/jwh.2022.0442,,#625,Arleo 2023,"",""
"The Conscientiousness x Interest Compensation (CONIC) Model: Generalizability Across Domains, Outcomes, and Predictors","Song, J; Gaspard, H; Nagengast, B; Trautwein, U","Conscientiousness and interest are well-known predictors of academic effort and achievement. As hypothesized by the Conscientiousness x Interest Compensation (CONIC) model, conscientiousness and interest can (partly) compensate for each other, leading to (comparatively) high effort if either conscientiousness or interest is high. The present research (a) provides a test of this prediction across four school subjects, (b) examines whether the compensatory interaction can also be found when academic achievement is the outcome instead of academic effort, and (c) probes for the compensatory interaction when interest is replaced by utility value as a predictor variable. A total of 830 students in Grades 5 to 12 participated in this study. We assessed their conscientiousness and measured task value beliefs, academic effort, and achievement in 4 school subjects (German. English. mathematics, and biology). The predictions of the CONIC model were supported in all 4 subjects. In addition, we found compensatory interactions between conscientiousness and interest in predicting both academic effort and achievement. Furthermore, we observed similar compensatory interactions between conscientiousness and utility value. In sum, the results suggest a broader applicability of the CONIC model than originally proposed.",2020,,JOURNAL OF EDUCATIONAL PSYCHOLOGY,112,2,271-287,WOS:000509217300004,10.1037/edu0000379,,#626,Song 2020,"",""
What dictates income in New York City? SHAP analysis of income estimation based on Socio-economic and Spatial Information Gaussian Processes (SSIG),"Bai, RQ; Lam, JCK; Li, VOK","Income inequality presents a key challenge to urban sustainability across the developed economies. Traditionally, accurate high granularity income data are generally obtained from field surveys. However, due to privacy considerations, field subjects are hesitant to provide accurate personal income data. A Socio-economic & Spatial-Information-GP (SSIG) model is thereby developed to estimate district-based high granularity income for New York City (NYC). As compared to the state-of-the-art Gaussian Processes (GP) income estimation model based entirely on spatial information, SSIG incorporates socio-economic domain-specific knowledge into a GP model. For SSIG to be explainable, SHapley Additive exPlanations (SHAP) analysis is undertaken to evaluate the relative contribution of various key individual socio-economic variables to district-based per-capita and median household income in NYC. Differentiating from traditional income inequality studies based predominantly on linear or log-linear regression model, SSIG presents a novel income-based model architecture, capable of modelling complex non-linear relationships. In parallel, SHAP analysis serves an effective analytical tool for identifying the key attributes to income inequality. Results have shown that SSIG surpasses other state-of-the-art baselines in estimation accuracy, as far as per-capita and median household income estimation at the Tract-level and the ZIP-level in NYC are concerned. SHAP results have indicated that having a bachelor or a postgraduate degree can accurately predict income in NYC, despite that between-district income inequality due to Sex/Race remains prevalent. SHAP has further confirmed that between-district income gap is more associated with Race than Sex. Furthermore, ablation study shows that socio-economic information is more predictive of income at the ZIP-level, relative to the spatial information. This study carries significant implications for policy-making in a developed context. To promote urban economic sustainability in NYC, policymakers can attend to the growing income disparity (income inequality) contributed by Sex and Race, while giving more higher education opportunities to residents in the lower-income districts, as the estimated per-capita income is more sensitive to the proportion of adults >= 25 holding a bachelor's degree. Finally, interpretative SHAP analysis is useful for investigating the relative contribution of socio-economic inputs to any predicted outputs in future machine-learning-driven socio-economic analyses.",2023,,HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS,10,1,,WOS:000937168000001,10.1057/s41599-023-01548-7,,#627,Bai 2023,"",""
"Differences in salaries of physician assistants in the USA by race, ethnicity and sex","Smith, D; Jacobson, C","Objectives Data from the Academy of American Physician Assistants have suggested there are no differences in salaries by race and ethnic group. Our objective was to compare salaries of physician assistants for different racial and ethnic groups and sexes using another data source.Methods Data from the American Community Surveys (2010-2012) to examine pay differentials of physician assistants. Ordinary least squares regression analysis to compare the salaries of males and females, and those of racial and ethnic groups.Results The majority of physician assistants in recent decades have been women. Their salaries are substantially below those of their male counterparts. The number from racial and ethnic minorities remains low. American Community Surveys data show salaries to be lower than that reported by the American Academy of Physician Assistants. The salaries of Black and Hispanic physician assistants lag significantly behind the salaries of those who are White.Conclusions American Community Surveys data suggest that previously published Academy of American Physician Assistants survey data may have been biased with a low percentage of physician assistants from racial and ethnic minorities which suggests that the Academy of American Physician Assistants need to focus on recruiting greater numbers of minorities.",2018,,JOURNAL OF HEALTH SERVICES RESEARCH & POLICY,23,1,44-48,WOS:000419902800009,10.1177/1355819617738275,,#628,Smith 2018,"",""
"Funding Sources, Family Income, and Fields of Study in College","Quadlin, N","Research shows that receiving loans, family contributions, and grants has implications for students both during and after college, but one key outcome has been overlooked: fields of study. Using data from the National Longitudinal Survey of Youth-1997 cohort (NLSY-97), this study is the first to assess how college funding is associated with first-term majors and course selection throughout college. I posit that funding sources effectively constrain students' fields of study, such that students choose majors and courses that align with their broader financial circumstances. As funding from loans increases, students are more likely to major in applied non-STEM fields (e.g., business, nursing) and less likely to be undeclared during the first term-particularly if students are from low-or middle-income families. Conversely, as funding from family contributions increases, students are more likely to be undeclared and less likely to major or take courses in applied non-STEM fields. Receiving grants bears little relation to students' major or course fields. These patterns suggest that funding sources entail distinct costs and benefits that may influence college student decision-making, and that fields of study are the product of multiple sources of inequality.",2017,,SOCIAL FORCES,96,1,91-120,WOS:000409194400021,10.1093/sf/sox042,,#629,Quadlin 2017,"",""
"The price of whole-genome sequencing may be decreasing, but who will be sequenced?","Marshall, DA; MacDonald, KV; Robinson, JO; Barcellos, LF; Gianfrancesco, M; Helm, M; McGuire, A; Green, RC; Douglas, MP; Goldman, MA; Phillips, KA","Aim: Since whole-genome sequencing (WGS) information can have positive and negative personal utility for individuals, we examined predictors of willingness to pay (WTP) for WGS. Patients & methods: We surveyed two independent populations: adult patients (n = 203) and college seniors (n = 980). Ordinal logistic regression models were used to characterize the relationship between predictors and WTP. Results: Sex, age, education, income, genomic knowledge and knowing someone who had genetic testing or having had genetic testing done personally were associated with significantly higher WTP for WGS. After controlling for income and education, males were willing to pay more for WGS than females. Conclusion: Differences in WTP may impact equity, coverage, affordability and access, and should be anticipated by public dialog about related health policy.",2017,,PERSONALIZED MEDICINE,14,3,203-211,WOS:000401651400006,10.2217/pme-2016-0075,,#630,Marshall 2017,"",""
A Vision for Postmaternalism: Institutionalising Fathers' Engagement with Care,"Yamashita, J","Social policy development under neo-liberal logic glorifies paid work in the market over relationships involving care, nurture and dependency. Under neo-liberal conditions, the social policy framework in a large number of welfare states has moved towards the norm of the adult worker model. The prevalence of this model, which signalled a 'farewell to maternalism', has had the consequence that supporting mothers' care-giving roles are dismissed in state policy-making. Such neo-liberal logic leads to the creation of an apparent cultural anxiety about caregiving and nurturing. Julie Stephens [2011. Confronting Postmaternal Thinking: Feminism, Memory and Care. New York: Columbia University Press] calls this 'postmaternal' thinking. Drawing on feminist critiques of neo-liberal developments in social policy, this article provides a divergent and even slightly positive interpretation of postmaternalism that does not abandon care and nurture. This is evident in the recent development of parental leave policies that institutionally encourage men to become involved with caring. I argue that a 'farewell to maternalism' in social policy is therefore not too problematic. Parental leave policy - particularly with institutionalised incentives for men to take up parental leave - is creating a transformative space for men to experience the maternal thinking that confronts the cultural logic of what Stephens conceptualises as postmaternal thinking.",2016,,AUSTRALIAN FEMINIST STUDIES,31,90,432-447,WOS:000398208300004,10.1080/08164649.2016.1278157,,#631,Yamashita 2016,"",""
"The association between graduates' field of study and occupational attainment in West Germany, 1980-2008","Klein, M","Over the course of higher education expansion and growing numbers of graduates, employers are supposed to have increasing difficulties to regard a higher education degree as reliable signal for productivity. As a consequence, they may take into account 'qualitative' differences such as graduates' field of study more often than in previous times when hiring labour market entrants. Both from a supply-and demand-side perspective graduates from humanities, social services or arts may be increasingly disadvantaged in terms of labour market outcomes compared to graduates from science, technology, engineering and mathematics over time. The article tests this argumentation by assessing changes in the relationship between graduates' field of study and risk of unemployment as well as access to the service class in West Germany between 1980 and 2008. Changes in returns to field of study may contribute to growing (social) inequalities among graduates amidst educational expansion and are therefore important to consider. Based on Microcensus data, the results show that field of study differences in terms of both labour market outcomes did not increasingly diverge over time. The paper concludes that due to a limited educational expansion and the prevalence of an occupationally segmented labour market higher education remains a good investment in terms of labour market returns in West Germany irrespective of graduates' field of study.",2016,,JOURNAL FOR LABOUR MARKET RESEARCH,49,1,43-58,WOS:000384622000003,10.1007/s12651-016-0201-5,,#632,Klein 2016,"",""
Effect of academic field and gender on college-bound migration in Japan,"Kato, M","This study investigates college-bound migration flow in Japan using national-scale data from 2003 to 2014. The results, through a zero-inflated count data model regression, show the influence of academic field, network, and gender, as well as geographic and socioeconomic determinants, on college-bound migration, wherein such determinants are intertwined. Migration stocks increase the quantity of college-bound migration. Although, as expected, the migration ratios higher for natural sciences and for male students, gender differences were not found in the humanities and science, and female engineering students have a higher tendency to migrate. The total tendency of field effect is similar to the lower selectivity categories and different from the upper categories. Regional differences were also identified in relation to academic field and selectivity: 10 prefectures showed positive net migration (mainly from local to center) in all fields combined while in medicine, there were 28 prefectures in the opposite direction (mainly from center to local). Further, there are more outbound students for selective institutions in the western and metropolitan areas than in northeastern Japan. These results suggest that, to understand college-bound migration, there is a need to account for the intertwined effects of academic fields.",2019,,ANNALS OF REGIONAL SCIENCE,62,2,351-379,WOS:000464749000006,10.1007/s00168-019-00899-x,,#633,Kato 2019,"",""
Information intervention on long-term earnings prospects and the gender gap in major choice,"Peter, F; Schober, P; Spiess, CK","This study investigates whether an intervention that provided high school seniors with information on costs and economic returns to tertiary education and on the long-term earnings prospects of college graduates from different study fields enhances the probability that male and female students opt for financially more rewarding study fields and for business-related or STEM fields with a lower share of women. It extends our understanding on the potentials of information interventions for reducing gender segregation in tertiary education. We draw on a field experiment in one German federal state, Berlin, which included a randomized information intervention, and analyse longitudinal data from 1,036 students in schools with a high share of less privileged students. Our results show that a short and low-cost information intervention on costs and returns to college education, including returns in different fields of study, can substantially reduce women's enrolment in care/social subjects, increase their enrolment in other, non-technical fields while also increasing men's enrolment in technical fields with above-average earnings. The overall effects appear limited in challenging the gender-typicality of enrolment choices, as students tend to choose more profitable majors while avoiding gender-atypical fields.",2024,,EUROPEAN SOCIOLOGICAL REVIEW,40,2,258-275,WOS:001066441800001,10.1093/esr/jcad055,,#634,Peter 2024,"",""
A study of the rate of return to higher engineering education in China,"Fan, JB; Zhang, CG","Engineering education comprises 1/3 of the higher education system in China. Currently, participation in engineering education among the educated classes is decreasing. According to the theory of human capital, the rate of return to education influences individual educational choices and student resources available at colleges and universities. Based on responses to the Chinese General Social Survey (CGSS 2003, 2008), descriptive statistics were used to explore the rate of return to higher engineering education in China, and models were developed to estimate the rates of return to education across different disciplines. Results revealed that the rate of return to higher engineering education in China in 2003 was 10.6%, whereas it was 14.7% in 2008. A ranking of the rates of return across higher education disciplines in China revealed that engineering was in an intermediate position, ranking 7th in 2003 and 6th in 2008. Gender differences were evident in the rates of return to engineering education in China, with high rates for males and low rates for females. Females' return rates increased considerably from 2003 (9.7%) to 2008 (14.3), ranking 10th in 2003 and 3rd in 2008. Our results provide a better understanding of the effects of promoting China's engineering education on human capital and the rationality of income distribution with regard to the labor market. These results have significant policy implications for educators and policy-makers. (C) 2015 Elsevier Ltd. All rights reserved.",2015,,INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,42,,106-114,WOS:000357144500012,10.1016/j.ijedudev.2015.04.010,,#635,Fan 2015,"",""
Equal pay for equal work: Disparities in compensation in vascular surgery,"Lin, JC; Bowser, KE; Drudi, LM; DiLosa, KL; Yi, J","Physician compensation varies by specialty, gender, race, years in practice, type of practice, location, and individual productivity. We reviewed the disparities in compensation regarding the variation between medical and surgical specialties, between academic and private practice, between gender, race, and rank, and by practice location. The physician personal debt perspective was also considered to quantify the effect of disparities in compensation. Strategies toward eliminating the pay gap include salary transparency, pay equity audit, paid parental leave, mentoring, sponsorship, leadership, and promotion pathways. Pay parity is important because paying women less than men contributes to the gender pay gap, lowers pension contributions, and results in higher relative poverty in retirement. Pay parity will also affect motivation and relationships at work, ultimately contributing to a diverse workforce and business success. Rewarding all employees fairly is the right thing to do. As surgeons and leaders in medicine, establishing pay equity is a matter of ethical principle and integrity to further elevate our profession.",2021,,JOURNAL OF VASCULAR SURGERY,74,2,21S-28S,WOS:000675820700005,10.1016/j.jvs.2021.03.052,,#636,Lin 2021,"",""
