Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
"Recruitment, retention, and experiences of Australian male dietitians: A cross-sectional online survey.",Stefoska-Needham A; Weber CM; Beck EJ; Craddock JC; Houston LA,"AIM: Male dietitians are under-represented in the global dietetics workforce, including in Australia. This study explores Australian males' experiences as dietitians in the Australian workforce, with the aim to identify influences that initially attracted them to dietetics, as well as barriers that may affect their decision to stay in or leave the profession. METHODS: A cross-sectional, semi-quantitative web-based survey was distributed to male dietitians using purposive, snowball sampling. Closed and open-ended questions were included. Descriptive statistics were generated, and content analysis of free-text responses identified major themes. RESULTS: Seventy-one respondents opened the survey link, of which 65 respondents attempted the survey. Fifty-four (83.1%) respondents agreed that dietetics is female-dominated. An interest in food and nutrition was the most reported reason for studying dietetics (73.8%). Of the 55 respondents who were not intending to retire in the next 5 years, 15 (27.3%) stated they were somewhat or extremely likely to leave the profession of dietetics. Respondents identified issues that impacted their experiences as a male dietitian, including gender differences, a lack of male role models, barriers to career progression/employment, and perceptions of a lack of respect and impact within healthcare. CONCLUSIONS: Australian male dietitians perceive systemic, social, and personal factors that have influenced their career experiences. Greater exposure to prominent male role models may be self-perpetuating in improving male dietitian recruitment and eventually, retention. A multi-pronged approach is needed to improve the rate of recruitment of male dietitians, with a role for tertiary education providers and peak dietetics bodies.",2024,Apr,Nutr Diet,81,2,160-169,,10.1111/1747-0080.12858,38112499,#698,Stefoska-Needham 2024,"",""
Derivation and Evaluation of a Risk-Scoring Tool to Predict Participant Attrition in a Lifestyle Intervention Project.,Jiang L; Yang J; Huang H; Johnson A; Dill EJ; Beals J; Manson SM; Roubideaux Y,"Participant attrition in clinical trials and community-based interventions is a serious, common, and costly problem. In order to develop a simple predictive scoring system that can quantify the risk of participant attrition in a lifestyle intervention project, we analyzed data from the Special Diabetes Program for Indians Diabetes Prevention Program (SDPI-DP), an evidence-based lifestyle intervention to prevent diabetes in 36 American Indian and Alaska Native communities. SDPI-DP participants were randomly divided into a derivation cohort (n = 1600) and a validation cohort (n = 801). Logistic regressions were used to develop a scoring system from the derivation cohort. The discriminatory power and calibration properties of the system were assessed using the validation cohort. Seven independent factors predicted program attrition: gender, age, household income, comorbidity, chronic pain, site's user population size, and average age of site staff. Six factors predicted long-term attrition: gender, age, marital status, chronic pain, site's user population size, and average age of site staff. Each model exhibited moderate to fair discriminatory power (C statistic in the validation set: 0.70 for program attrition, and 0.66 for long-term attrition) and excellent calibration. The resulting scoring system offers a low-technology approach to identify participants at elevated risk for attrition in future similar behavioral modification intervention projects, which may inform appropriate allocation of retention resources. This approach also serves as a model for other efforts to prevent participant attrition.",2016,May,Prev Sci,17,4,461-71,,10.1007/s11121-015-0628-x,26768431,#699,Jiang 2016,"",""
Exploring participant attrition in a longitudinal follow-up of older adults: the Global Longitudinal Study of Osteoporosis in Women (GLOW) Hamilton cohort.,Okpara C; Adachi J; Papaioannou A; Ioannidis G; Thabane L,"OBJECTIVE: We explored the magnitude of attrition, its pattern and risk factors for different forms of attrition in the cohort from the Global Longitudinal Study of Osteoporosis in Women. DESIGN: Prospective cohort study. SETTING: Participants were recruited from physician practices in Hamilton, Ontario. PARTICIPANTS: Postmenopausal women aged ≥55 years who had consulted their primary care physician within the last 2 years. OUTCOME MEASURES: Time to all-cause, non-death, death, preventable and non-preventable attrition. RESULTS: All 3985 women enrolled in the study were included in the analyses. The mean age of the cohort was 69.4 (SD: 8.9) years. At the end of the follow-up, 30.2% (1206/3985) of the study participants had either died or were lost to follow-up. The pattern of attrition was monotone with most participants failing to return after a missed survey. The different types of attrition examined shared common risk factors including age, smoking and being frail but differed on factors such as educational level, race, hospitalisation, quality of life and being prefrail. CONCLUSION: Attrition in this ageing cohort was selective to some participant characteristics. Minimising potential bias associated with such non-random attrition would require targeted measures to achieve maximum possible follow-rates among the high-risk groups identified and dealing with specific reasons for attrition in the study design and analysis.",2023,Jul,BMJ Open,13,7,e066594,,10.1136/bmjopen-2022-066594,37491101,#700,Okpara 2023,"",""
"Retain rural doctors: Burnout, depression and anxiety in medical doctors working in rural KwaZulu-Natal Province, South Africa.",Hain S; Tomita A; Milligan P; Chiliza B,"BACKGROUND: There is a need to retain medical doctors in rural areas to ensure equitable access to healthcare for rural communities. Burnout, depression and anxiety may contribute to difficulty in retaining doctors. Some studies have found high rates of these conditions in medical doctors in general, but there is little research available on their prevalence among those working in the rural areas of South Africa (SA). OBJECTIVES: To determine the prevalence of burnout, depression and anxiety in doctors working in rural district hospitals in northern KwaZulu-Natal (KZN) Province, SA, and to explore the associated sociodemographic and rural work-related factors. METHODS: We performed a quantitative descriptive cross-sectional study in three districts in northern KZN among medical doctors working at 15 rural district hospitals during August and September 2020. The prevalences of burnout, depression and anxiety were measured using the Maslach Burnout Inventory, the Patient Health Questionnaire-9 and the Generalized Anxiety Disorder 7-item questionnaire, respectively. The sociodemographic and rural occupational profiles were assessed using a questionnaire designed by the authors. Descriptive statistics were used to analyse the data. RESULTS: Of 96 doctors who participated in the study, 47.3% (n=44) were aged between 24 and 29 years and 70.8% (n=68) had worked in a rural setting for &lt;5 years. Of the participants, 68.5% (n=61) were considered to have burnout. The screening tests for depression and anxiety were positive for 35.6% (n=31) and 23.3% (n=20) of participants, respectively. Burnout alone was significantly associated with female gender (84.8%; n=39) (χ2=11.65, df=1, p=0.01). Burnout (χ2=8.14, df=3, p=0.04) and anxiety (χ2=12.96, df=3, p&lt;0.01) were both significantly associated with occupational rank, with 85.2% (n=23) of community service medical officers (CSMOs) reporting the former and 29.6% (n=8) screening positive for generalised anxiety disorder. Burnout (χ2=7.61, df=1, p=0.01), depression (χ2=5.49, df=1, p=0.02) and anxiety (χ2=4.08, df=1, p=0.04) were all shown to be significantly associated with doctors planning to leave the public sector in the next 2 years. CONCLUSIONS: Our study found high rates of burnout, depression and anxiety in rural doctors in northern KZN, all of which were associated with the intention to leave the public sector in the next 2 years. Of particular concern was that CSMOs as a group had high burnout and anxiety rates and female gender was associated with burnout. We recommend that evidence-based solutions are urgently implemented to prevent burnout and retain rural doctors.",2021,Dec,S Afr Med J,111,12,1197-1204,,10.7196/SAMJ.2021.v111i12.15841,34949307,#701,Hain 2021,"",""
Strategies for recruitment and retention of underrepresented populations with chronic obstructive pulmonary disease for a clinical trial.,Huang B; De Vore D; Chirinos C; Wolf J; Low D; Willard-Grace R; Tsao S; Garvey C; Donesky D; Su G; Thom DH,"BACKGROUND: Recruitment and retention are two significant barriers in research, particularly for historically underrepresented groups, including racial and ethnic minorities, patients who are low-income, or people with substance use or mental health issues. Chronic obstructive pulmonary disease (COPD) is the third leading cause of death and disproportionately affects many underrepresented groups. The lack of representation of these groups in research limits the generalizability and applicability of clinical research and results. In this paper we describe our experience and rates of recruitment and retention of underrepresented groups for the Aides in Respiration (AIR) COPD Health Coaching Study. METHODS: A priori design strategies included minimizing exclusion criteria, including patients in the study process, establishing partnerships with the community clinics, and ensuring that the health coaching intervention was flexible enough to accommodate patient needs. RESULTS: Challenges to recruitment included lack of spirometric data in patient records, space constraints at the clinic sites, barriers to patient access to clinic sites, lack of current patient contact information and poor patient health. Of 282 patients identified as eligible, 192 (68%) were enrolled in the study and 158 (82%) completed the study. Race, gender, educational attainment, severity of disease, health literacy, and clinic site were not associated with recruitment or retention. However, older patients were less likely to enroll in the study and patients who used home oxygen or had more than one hospitalization during the study period were less likely to complete the study. Three key strategies to maximize recruitment and retention were identified during the study: incorporating the patient perspective, partnering with the community clinics, and building patient rapport. CONCLUSIONS: While the AIR study included design features to maximize the recruitment and retention of patients from underrepresented groups, additional challenges were encountered and responded to during the study. We also identified three key strategies recommended for future studies of COPD and similar conditions. Incorporating the approaches described into future studies may increase participation rates from underrepresented groups, providing results that can be more accurately applied to patients who carry a disparate burden of disease. TRIAL REGISTRATION: This trial was registered at ClinicalTrial.gov at identifier NCT02234284 on August 12, 2014. Descriptor number: 2.9 Racial, ethnic, or social disparities in lung disease and treatment.",2019,Feb,BMC Med Res Methodol,19,1,39,ClinicalTrials.gov/NCT02234284,10.1186/s12874-019-0679-y,30791871,#702,Huang 2019,"",""
Interventions including a nutrition component aimed at managing gestational weight gain or postpartum weight retention: a systematic review and meta-analysis.,Vincze L; Rollo M; Hutchesson M; Hauck Y; MacDonald-Wicks L; Wood L; Callister R; Collins C,"OBJECTIVES: The objective of this systematic review was to evaluate the effectiveness of interventions that include a nutrition component aimed at improving gestational weight gain and/or postpartum weight retention. INTRODUCTION: Excessive gestational weight gain and postpartum weight retention increase the risk of adverse maternal and neonatal outcomes. Current evidence comprises many interventions targeting gestational weight gain and postpartum weight retention that incorporate a nutrition component. To date, no review has synthesized evidence from pregnancy through the postpartum period or described the intervention approaches in detail. INCLUSION CRITERIA: The review included women (≥18 years) during pregnancy and/or up to 12 months postpartum. Studies were included if they involved a weight management intervention with a nutrition component and had the primary objective of determining the impact of gestational weight gain and/or postpartum weight change. Interventions were compared to usual care (i.e. control conditions with no intervention or wait-list control or standard pregnancy or postpartum care) or ""other"" (alternative intervention). The review considered randomized controlled trials published between 1980 and January 21, 2016. Studies that included a weight related primary outcome measured during pregnancy and/or postpartum were included. METHODS: Seven databases were searched and the reference lists of included studies were searched for additional studies not previously identified. Two independent reviewers assessed the methodological quality of studies using the Joanna Briggs Institute Meta-Analysis of Statistics Assessment and Review Instrument (JBI SUMARI). The JBI SUMARI standardized data extraction tool was used to extract data. A narrative synthesis was undertaken to qualitatively synthesize included studies, with meta-analyses used to pool weight outcome data from studies conducted separately for pregnancy and postpartum. Effect sizes for meta-analyses have been expressed as weighted mean differences (95% confidence intervals). RESULTS: The search yielded 4063 articles of which 48 articles from 39 studies were included. Eleven of 20 studies during pregnancy reported significant reductions in gestational weight gain with the intervention when compared to control groups. One of five studies where the intervention was conducted during both pregnancy and postpartum reported statistically significant reductions in gestational weight gain, and postpartum weight retention between intervention and control groups. Nine of 14 studies conducted after childbirth reported statistically significant intervention effects, indicating lesser postpartum weight retention. Random effects meta-analyses indicated that despite considerable heterogeneity, interventions conducted during pregnancy (-1.25 kg; 95% CI: -2.10 kg, -0.40 kg; p = 0.004), and postpartum (-3.25 kg; 95% CI: -4.69 kg, -1.82 kg; p < 0.001) were significantly more effective at improving weight outcomes compared to usual care or other interventions. Most studies were of moderate quality due to lack of clarity in describing study details required for appraising methodological quality. Few interventions were conducted from pregnancy through the postpartum period (n = 5). Limited interventions adopted online modalities in intervention delivery (n = 4). Intention-to-treat analysis was used in only 12 studies. CONCLUSIONS: The pregnancy and postpartum period presents a unique opportunity to engage women in interventions to help optimize lifestyle behaviors for weight management, however the optimal approach is unclear. Improving consistency in intervention implementation and reporting will improve future evidence synthesis.",2019,Mar,JBI Database System Rev Implement Rep,17,3,297-364,,10.11124/JBISRIR-2017-003593,30870329,#703,Vincze 2019,"",""
"Evaluating the association between urine drug screening frequency and retention in opioid agonist treatment in Ontario, Canada: a retrospective cohort study.",Morin KA; Dabous JR; Vojtesek F; Marsh D,"OBJECTIVE: The objective of this study was to evaluate how urine drug screening (UDS) frequency is associated with retention in opioid agonist treatment (OAT). METHODS: Data for this retrospective cohort study of 55 921 adults in OAT in Ontario, Canada, were derived from administrative sources between 1 January 2011 and 31 December 2015. All patient information was linked anonymously across databases using encrypted health card numbers. Descriptive statistics were calculated for comparing UDS frequency groups using standardised differences (d) where d less than 10% indicated a statistically significant difference. A logistic regression model was then used to calculate ORs adjusting for baseline covariates, including sex, age, location of residence, income quintile, mental disorders, HIV status and deep tissue infections. RESULTS: Over 70% of the cohort had four or more UDS tests per month (weekly or more UDS). Significant associations were observed between UDS frequency and 1-year treatment retention in OAT biweekly (adjusted OR (aOR)=3.20, 95% CI 2.75 to 3.75); weekly UDS (aOR=6.86, 95% CI 5.88 to 8.00) and more than weekly (aOR=8.03, 95% CI 6.87 to 9.38) using the monthly or less groups as the reference. CONCLUSION: This study identified an association between weekly UDS and 1-year treatment retention in OAT. There is an active discussion within Canada about the utility of UDS. The lack of evidence for the impact of UDS on retention has left it open to some to argue they simply provide a barrier to patient engagement. Therefore, it is timely of this study to demonstrate that more frequent urine testing is not associated with a reduction in treatment retention.",2022,Oct,BMJ Open,12,10,e060857,,10.1136/bmjopen-2022-060857,36223960,#704,Morin 2022,"",""
Relationship between admission selection tools and student attrition in the early years of medical school.,Hefny AF; Almansoori TM; El-Zubeir M; AlBawardi A; Shaban S; Magzoub ME; Zoubeidi T; Mansour NA,"OBJECTIVES: Placement in medical schools is highly sought after worldwide with fierce competition among applicants. However, some of the best students withdraw after being accepted to medical school. The aim of this study was to investigate early student attrition within the first 2 years of medical school and determine its relationship to admission selection tools. METHODS: Quantitative research was conducted at the College of Medicine and Health Sciences from 2016 until 2020, during which time routine admission data and students' examination results for the first 2 years were collected and analyzed. RESULTS: The attrition rate during the study period was 31.7%. High school and college written examination scores were significantly related to completing the premedical program (p = 0.001 and p = 0.002, respectively). Female students scored significantly higher in multiple mini interviews (MMIs) compared with male counterparts (p < 0.001). However, the difference in MMI score was not related to student attrition (p = 0.148). CONCLUSION: The cause of early attrition is complex and cannot be attributed to a single factor.Undergraduate high school score and written admission examination results were statistically significant factors in relation to student attrition rate and low academic performance. The results of this study showed that the female students scored significantly higher in the multiple MMI tests compared to male students. However, MMI score alone was not significantly related to student attrition.",2024,Apr,J Taibah Univ Med Sci,19,2,447-452,,10.1016/j.jtumed.2024.02.004,38455852,#705,Hefny 2024,"",""
"Cost-effectiveness of conditional cash transfers to retain women in the continuum of care during pregnancy, birth and the postnatal period: protocol for an economic evaluation of the Afya trial in Kenya.",Batura N; Skordis J; Palmer T; Odiambo A; Copas A; Vanhuyse F; Dickin S; Eleveld A; Mwaki A; Ochieng C; Haghparast-Bidgoli H,"INTRODUCTION: A wealth of evidence from a range of country settings indicates that antenatal care, facility delivery and postnatal care can reduce maternal and child mortality and morbidity in high-burden settings. However, the utilisation of these services by pregnant women, particularly in low/middle-income country settings, is well below that recommended by the WHO. The Afya trial aims to assess the impact, cost-effectiveness and scalability of conditional cash transfers to promote increased utilisation of these services in rural Kenya and thus retain women in the continuum of care during pregnancy, birth and the postnatal period. This protocol describes the planned economic evaluation of the Afya trial. METHODS AND ANALYSIS: The economic evaluation will be conducted from the provider perspective as a within-trial analysis to evaluate the incremental costs and health outcomes of the cash transfer programme compared with the status quo. Incremental cost-effectiveness ratios will be presented along with a cost-consequence analysis where the incremental costs and all statistically significant outcomes will be listed separately. Sensitivity analyses will be undertaken to explore uncertainty and to ensure that results are robust. A fiscal space assessment will explore the affordability of the intervention. In addition, an analysis of equity impact of the intervention will be conducted. ETHICS AND DISSEMINATION: The study has received ethics approval from the Maseno University Ethics Review Committee, REF MSU/DRPI/MUERC/00294/16. The results of the economic evaluation will be disseminated in a peer-reviewed journal and presented at a relevant international conference. TRIAL REGISTRATION NUMBER: NCT03021070.",2019,Nov,BMJ Open,9,11,e032161,ClinicalTrials.gov/NCT03021070,10.1136/bmjopen-2019-032161,31699743,#706,Batura 2019,"",""
"The relationship between organisational support for career development, organisational commitment, and turnover intentions among healthcare workers in township hospitals of Henan, China.",Wu H; Liu Y,"BACKGROUND: Township hospitals in China face the challenge of shortage and turnover of healthcare workers. This study aims to evaluate the relationship between organisational support for career development (OSCD), organisational commitment, and turnover intentions among healthcare workers in township hospitals. METHODS: The data in this study were obtained from the Health Service Capacity Survey of Primary Health Institutions (2020), one of the special surveys of rural health poverty alleviation in Henan, China. The sample comprised 298 healthcare workers. Three standardised instruments were used: the turnover intention scale, OSCD scale, and organisational commitment scale. Descriptive statistics, One-way Analysis of Variance, Pearson correlation analysis, and the simple mediation model were used for data analysis. RESULTS: The results showed that the mean score of the healthcare workers' turnover intentions was 2.21 ± 0.77, which was low. The healthcare workers' turnover intentions had significant differences in gender, age, marital status, education, professional title, and organisational tenure. OSCD had no significant direct relationship with turnover intentions, while having a significant positive direct relationship with organisational commitment. Organisational commitment had a significant negative direct relationship with turnover intentions, and played a fully mediating role in the relationship between OSCD and turnover intentions. CONCLUSIONS: OSCD had an indirect negative effect on healthcare workers' turnover intentions in township hospitals through the full mediation of organisational commitment. The findings of this study suggest the importance of policymakers and organisation managers to improve OSCD practice and pay attention to 'humanistic management'. In addition, the formulation and implementation of talent retention policies should consider socio-demographic differences.",2022,Jun,BMC Prim Care,23,1,136,,10.1186/s12875-022-01753-4,35655133,#707,Wu 2022,"",""
Adult thymic epithelium contains nonsenescent label-retaining cells.,Dumont-Lagacé M; Brochu S; St-Pierre C; Perreault C,"Progress in our understanding of thymic epithelial cell (TEC) renewal and homeostasis is hindered by the lack of markers for TEC progenitors. Stem and progenitor cell populations display remarkable diversity in their proliferative behavior. In some but not all tissues, stemness is associated with quiescence. The primary goal of our study was to discover whether quiescent cells were present in neonatal and adult TECs. To this end, we used a transgenic label-retaining cell (LRC) assay in which a histone H2B-GFP fusion protein is expressed under the control of the reverse tetracycline-controlled transactivator and the tetracycline operator minimal promoter. In adult mice, we found that both cortical and medullary TECs (cTECs and mTECs) proliferated more actively in females than males. Moreover, we observed three main differences between neonatal and adult TECs: 1) neonatal TECs proliferated more actively than adult TECs; 2) whereas cTECs and mTECs had similar turnover rates in young mice, the turnover of mTECs was more rapid than that of cTECs in adults; and 3) although no LRCs could be detected in young mice, LRCs were detectable after a 16-wk chase in adults. In female mice, LRCs were found almost exclusively among cTECs and expressed relatively low levels of p16INK4a, p19ARF, and Serpine1, and high levels of Bmi1, Foxn1, Trp63, and Wnt4. We conclude that LRCs in adult TECs are not senescent postmitotic cells and may represent the elusive progenitors responsible for TEC maintenance in the adult thymus.",2014,Mar,J Immunol,192,5,2219-26,,10.4049/jimmunol.1302961,24477909,#708,Dumont-Lagacé 2014,"",""
An interactive mobile application versus an educational booklet to promote job retention in women undergoing adjuvant chemotherapy for breast cancer: a randomized controlled trial.,Blinder VS; Patil S; Finik J; Makower D; Muppidi M; Lichtenthal WG; Parker PA; Claros M; Suarez J; Narang B; Gany F,"BACKGROUND: Job loss after a cancer diagnosis can lead to long-term financial toxicity and its attendant adverse clinical consequences, including decreased treatment adherence. Among women undergoing (neo)adjuvant chemotherapy for breast cancer, access to work accommodations (e.g., sick leave) is associated with higher job retention after treatment completion. However, low-income and/or minority women are less likely to have access to work accommodations and, therefore, are at higher risk of job loss. Given the time and transportation barriers that low-income working patients commonly face, it is crucial to develop an intervention that is convenient and easy to use. METHODS: We designed an intervention to promote job retention during and after (neo)adjuvant chemotherapy for breast cancer by improving access to relevant accommodations. Talking to Employers And Medical staff about Work (TEAMWork) is an English/Spanish mobile application (app) that provides (1) suggestions for work accommodations tailored to specific job demands, (2) coaching/strategies for negotiating with an employer, (3) advice for symptom self-management, and (4) tools to improve communication with the medical oncology team. This study is a randomized controlled trial to evaluate the app as a job-retention tool compared to a control condition that provides the app content in an informational paper booklet. The primary outcome of the study is work status after treatment completion. Secondary outcomes include work status 1 and 2 years later, participant self-efficacy to ask an employer for accommodations, receipt of workplace accommodations during and following adjuvant therapy, patient self-efficacy to communicate with the oncology provider, self-reported symptom burden during and following adjuvant therapy, and cancer treatment adherence. DISCUSSION: This study will assess the use of mobile technology to improve vulnerable breast cancer patients' ability to communicate with their employers and oncology providers, work during treatment and retain their jobs in the long term, thereby diminishing the potential consequences of job loss, including decreased treatment adherence, debt, and bankruptcy. TRIAL REGISTRATION: ClincalTrials.gov NCT03572374 . Registered on 08 June 2018.",2022,Oct,Trials,23,1,840,ClinicalTrials.gov/NCT03572374,10.1186/s13063-022-06580-7,36192754,#709,Blinder 2022,"",""
"Factors influencing utilisation of services provided by community midwives and their non-retention in district Thatta, Pakistan: a qualitative study protocol.",Khowaja BMH; Shahil Feroz A; Saleem S,"INTRODUCTION: Drawing on the well-acknowledged evidence of community midwives services to address the issue of high maternal mortality, the Government of Pakistan initiated the Community Midwifery (CMW) programme in 2006 to provide skilled birth attendance to pregnant women living in rural areas. Despite a large investment in CMW programme, the availability of community midwives in rural areas following their training is a constant struggle. The concerns related to the training, support and acceptability of community midwives need to be studied in order to identify gaps in the provision of skilled maternal and newborn healthcare. Therefore, this study aims to explore factors influencing the utilisation of services provided by community midwives and their non-retention in district Thatta, Pakistan. METHODS AND ANALYSIS: The study will use a qualitative exploratory research design. The data will be collected through semistructured interviews and an approach of purposive sampling for the selection of participants for interviews. The study will be conducted in one of the rural districts Thatta of Province Sindh, Pakistan. The data will be collected through key informant interviews (KIIs) and in-depth interviews (IDIs). The KIIs will be conducted with officials of the health department (Thatta), the provincial maternal and newborn child health programme, and the Midwifery Association of Pakistan. The IDIs will be conducted with midwifery students, community midwives working and not working in the district, and community women of district Thatta. Data will be analysed through qualitative data analysis software NVivo V.10 and the thematic analysis approach. ETHICS AND DISSEMINATION: Ethical approval for this study has been obtained from the Aga Khan University Ethical Review Committee (2020-3391-11138). The results of the study will be disseminated to the scientific community, to policy-makers involved in CMW programme training and implementation, and to the research subjects participating in the study.",2022,Jul,BMJ Open,12,7,e052323,,10.1136/bmjopen-2021-052323,35863826,#710,KhowajaBMH 2022,"",""
Cruciate retaining and posterior stabilized total knee arthroplasty in severe varus osteoarthritis knee: A match-pair comparative study in an Asian population.,Soong J; Ou Yang Y; Ling ZM; Chia SL; Lo NN; Yeo SJ,"BackgroundPosterior stabilized (PS) total knee arthroplasty (TKA) is advocated in severe varus osteoarthritic (OA) knees as the posterior cruciate ligament posed challenges in gap balancing. However, there is scarcity in the literature to illustrate the superiority of PS TKA over cruciate retaining (CR) TKA. Our study aims to compare the outcomes between CR and PS TKAs in patients with severe varus OA knees. Methods: A retrospective review was conducted on patients who underwent primary TKA for OA knee from 2003 to 2013. Patients with OA knees of varus tibiofemoral angle ≥15 were matched into two groups (Group CR and PS) according to age, gender, and body mass index and compared in terms of clinical (tibiofemoral alignment, range of motion, and revision rate) and functional outcome (Knee Society Scoring, Oxford Knee Score, Short Form-36 Health Survey). Results: Both Group CR (n = 56) and PS (n = 56) had similar pre-operative scores. Both groups achieved correction of tibiofemoral alignment from median pre-operative varus of 17.6/17.0 (CR/PS) (p = .279) to median post-operative valgus of 4.9/4.0 (CR/PS) (p = .408). Over 24 months, both groups were comparable in achieving significant improvement in clinical and functional outcomes. No case of revision surgery was reported (median follow-up months; CR: 65, PS: 74, p = .549). Conclusion: Both CR and PS TKAs perform similarly well in severe varus OA knee up to 2 years post-operation. Further studies are warranted to assess the long-term outcome between the two implant designs.",2021,Sep-Dec,J Orthop Surg (Hong Kong),29,3,23094990211055224,,10.1177/23094990211055224,34892980,#711,Soong 2021,"",""
Autism-Related Cc2d1a Heterozygous Mice: Increased Levels of miRNAs Retained in DNA/RNA Hybrid Profiles (R-Loop).,Sener EF; Dana H; Tahtasakal R; Taheri S; Rassoulzadegan M,"Autism spectrum disorder (ASD) is a complex neurodevelopmental disorder with a highly variable expression of phenotypes (restricted interest or activity and repetitive behavior in communication and social interactions), genes (mutation), markers (alteration of transcription) and pathways. Loss of function of the CC2D1A gene appears to primarily affect the brain, leading to a range of behavioral problems in humans. In our study published in 2020, we found that the expressions of miR-19a-3p, miR-361-5p, miR-150-5p, miR-3613-3p, miR-126-3p and miR-499a-5p were downregulated in the serum samples of autistic patients, their families and mouse models (Cc2d1a +/- and valproic acid treated males). Here, acquired non-Mendelian hereditary character in a genetically defined mouse model of autism (Cc2d1a +/-) correlates with the transcriptional alteration of five miRNAs. We seek to test the hypothesis that miRNA levels vary by changes in RNA/DNA structure during development, thereby creating transcription alteration and cell memory. Behavioral tests were conducted on the offspring of Cc2d1a (+/-) mutant and control mice, such as novel object, social interaction, marble burying and tail suspension behavior. Two RNA fractions were isolated from mouse hippocampal tissues and sperm cells via standard TRIzol extraction: free RNA and the fraction of RNA bound to DNA in the form of a DNA/RNA hybrid (R-loop). The expression levels of miR-19a-3p, miR-361-5p, miR-150-5p, miR-126-3p and miR-499a-5p were investigated by quantitative real-time RT-PCR. We report differences in the distribution of five miRNAs in the hippocampus between male and female mice, particularly in colonies of Cc2d1a (+/-) mice. Furthermore, the number of miRNAs engaged in the DNA/RNA hybrid fraction is generally higher in the mutant pedigree than in the control group. On the other hand, in sperm, both fractions are at lower levels than in controls. R-loops contribute to the physiology and pathology of organisms including human disease. Here, we report a variation in five miRNA levels between gender and tissue. Our results suggest that the transcription levels of these five miRNAs are directly regulated by their RNA.",2024,Sep,Biomolecules,14,9,,,10.3390/biom14091183,39334949,#712,Sener 2024,"",""
Effect of mode of delivery on postpartum weight retention: A systematic review and meta-analysis.,Wang M; Ji Y; Chen S; Lin X; Yang M,"OBJECTIVE: Retention of weight gained over pregnancy increases the risk of long-term obesity and related health concerns. While many risk factors for this postpartum weight retention have been examined, the role of mode of delivery in this relationship remains controversial. We carried out a systematic review and meta-analysis to determine the effect of mode of delivery on postpartum weight retention. METHODS: Ten electronic databases including PubMed, Cochrane Library, EMBASE, Web of Science, MEDLINE, CINAHL, China National Knowledge Infrastructure (CNKI), Wan-Fang database, the VIP database and China Biology Medicine Database (CBM) were searched from inception through November 2022. Review Manager 5.4 was used to pool the study data and calculate effect sizes. For dichotomous data, the odds ratio and 95 % confidence interval were used to report the results. For continuous data, the mean difference (MD) and 95 % confidence interval were used to report the results. The outcomes were the amount of postpartum weight retention and the number or proportion of women who experienced postpartum weight retention. The Newcastle- Ottawa Scale (NOS) and GRADE Guidelines were used to assess the methodological quality of the included studies. FINDINGS: A total of 16 articles were included in the systematic review and 13 articles were included in the meta-analysis. The results showed that the mode of delivery had a significant effect on postpartum weight retention, women who delivered by caesarean section were more likely to experience postpartum weight retention compared to those who delivered vaginally. Sensitivity analysis showed that the results were stable and credible. CONCLUSION: Due to the limitations of this study, the findings need to be treated with caution. And, to better prevent the postpartum weight retention, future practice and research need to further focus on upstream modifiable factors.",2024,May,Midwifery,132,,103981,,10.1016/j.midw.2024.103981,38574440,#713,Wang 2024,"",""
Gestational weight gain and postpartum weight retention in a cohort of Nova Scotian women.,Ashley-Martin J; Woolcott C,"Excess gestational weight gain (GWG) may predispose mothers to becoming overweight or obese. The aim of this study was to investigate the association between GWG, according to the American Institute of Medicine (IOM) guidelines, and postpartum weight retention (PPWR). A cohort of 12,875 women from Nova Scotia, Canada with at least two consecutively recorded pregnancies was identified through a population-based perinatal database between 1993 and 2010. GWG was calculated as the difference between delivery and prepregnancy weights. PPWR, analyzed as a continuous variable in linear regression models, was calculated via interpregnancy weight change. Fifty eight percent of the total study population gained in excess of the IOM guidelines. Mean PPWR, adjusted for age and prepregnancy body mass index (BMI) among women with excess GWG was 5.0 kg (95 % CI 4.9-5.2), greater than women with adequate (2.1 kg, 95 % CI 1.8-2.3) or inadequate GWG (0.3 kg, 95 % CI 0-0.7). Effect modification by prepregnancy BMI was observed; the relationship between excess GWG and increased PPWR was observed in all prepregnancy BMI categories, yet was greatest among underweight women (7.5 kg, 95 % CI 6.6-8.3). Effect modification by parity was also observed; in contrast to multiparous women, primiparous women who gained in excess of GWG guidelines retained more postpartum weight (5.3 kg, 95 % CI 5.1-5.5 vs. 4.3 kg, 95 % CI 4.0-4.7). This study demonstrates that excess GWG is associated with an increase in the amount of weight retained after pregnancy. Interventions targeted to promote optimal GWG are warranted.",2014,Oct,Matern Child Health J,18,8,1927-35,,10.1007/s10995-014-1438-7,24500210,#714,Ashley-Martin 2014,"",""
