Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
"Inclusion of Lesbian, Gay, Bisexual, Transgender, Queer, Intersex, Asexual, and Other Related Identities Content in Australian Physical Therapy Curricula: Perceived Barriers and Priorities for Inclusive Education.",Ross MH; McPherson K; Walters J; Chipchase L,"INTRODUCTION: Providing culturally responsive, patient-centered care is crucial for ensuring safe and positive health care experiences for individuals with diverse gender identities and sexual orientations. Doing so requires adequate training and knowledge of the health professionals involved in those health care experiences. REVIEW OF LITERATURE: Individuals identifying as lesbian, gay, bisexual, transgender, queer, intersex, asexual, and other related identities (LGBTQIA+) experience significant barriers to health and positive health care experiences. In physical therapy, research has identified that individuals who identify as LGBTQIA+ experience discrimination, discomfort, and lack of practitioner knowledge about health needs. The aim of this study was to determine how, and to what extent, content related to LGBTQIA+ individuals is included in Australian physical therapy curricula as well as perceived barriers to inclusion. SUBJECTS: Physical therapy program directors (PDs) as of January 2022 for all Australian universities that deliver physical therapy programs (n = 24). METHODS: A Qualtrics survey was emailed to PDs to collect quantitative and qualitative data regarding the inclusion and mode of delivery of LGBTQIA+ content, as well as the perceived importance, and barriers to inclusion, of LGBTQIA+ curricula. RESULTS: Twenty-four (100%) universities (PD or proxy) responded to the survey. More than 62% (15/24) of PDs reported that their programs included LGBTQIA+ content with 88% (21/24), indicating that LGBTQIA+ content is relevant to the physical therapy curriculum. Time devoted to LGBTQIA+ content ranged from 0 to 6 (median 2-4) hours across any year, delivered primarily in general or foundational courses (37%). Perceived lack of trained faculty (14/22; 64%) and time (13/22; 59%) were barriers to the integration of LGBTQIA+ specific content into the curriculum. DISCUSSION: Our results indicate that the physical therapy curriculum may be contributing to ongoing negative experiences of individuals identifying as LGBTQIA+ with physical therapy encounters. Although most (87%) physical therapy program leaders in Australia believe that LGBTQIA+ specific content is relevant to the training of new graduates, content is included in only 62% of curricula. Perceived barriers to inclusion of LGBTQIA+ specific curriculum were a lack of time and appropriately trained faculty. Externally developed content is available to address limited expertise within programs, but faculty may require guidance on how to overcome perceived lack of time (ie, space in the curriculum). CONCLUSION: Most Australian physical therapy programs include LGBTQIA+ content to a limited extent in their curricula, indicating a lack of perceived importance relative to other topics. In this way, Australian universities are maintaining the pervasive heteronormativity of the physical therapy profession and are complicit in the ongoing health disparities between the LGBTQIA+ and heteronormative communities.",2023,Dec,J Phys Ther Educ,37,4,284-293,,10.1097/JTE.0000000000000304,38478783,#330,Ross 2023,"",""
"Doctoral students' perceived working environment, obstacles and opportunities at a Swedish medical faculty: a qualitative study.",Falk LL; Augustin H; Torén K; Magnusson M,"BACKGROUND: Investment in research is high on the agenda of many countries in recognition of the fact that research is important for the development of society. Doctoral students have a vital role and represent a substantial part of this investment. It is therefore imperative to reduce the risk of students dropping out from doctoral studies. The aim of this qualitative study was to gain deeper insight into the working conditions of, and obstacles and opportunities for, doctoral students at an institute of medicine in Sweden. METHODS: Semi-structured interviews were conducted in 2013 with 17 doctoral students-of varying genders, professions and fields of research-from the Institute of Medicine, Sahlgrenska Academy, at the University of Gothenburg, Sweden. The recorded interviews were transcribed and analysed using systematic text condensation. RESULTS: Four categories emerged from the data. They were: Safety, Frustrating Structures, Others - not me, and the future. They included positive as well as negative perceptions. Among the positive perceptions were recognition of the importance of the supervisor, as well as secure conditions, and personal development. Frustrating structures in the academic culture, stress and differences in career building constituted the negative points. CONCLUSIONS: Our findings suggest that there is a need for structures within the university that support doctoral students who feel they are not receiving the assistance they need, who believe they have unreasonable working conditions, or who may need to change supervisors in order to complete their graduate research studies. Our study also highlights the fact that supervisors have a major influence on the work environment of doctoral students, and that the general and academic perception of the research area likewise has an effect on the successful completion of the research project and dissertation. Providing leadership training for supervisors could be an important measure that may help improve conditions for the doctoral students they supervise.",2019,Jul,BMC Med Educ,19,1,250,,10.1186/s12909-019-1684-x,31286962,#331,Falk 2019,"",""
Elevating equity: advancing diversity and inclusivity through trialing bias reduction tools in the general internal medicine program resident application process.,Mudiayi D; Shariff F; Bridgland L; Mathura P; Ringrose J,"BACKGROUND: Decades of medical data show worse patient outcomes among racial and gender minorities due to implicit, explicit, and structural biases. Increasing representation of marginalized groups among care providers is imperative to help address this. Limited literature exists on bias awareness strategies for interviewers during the selection of applicants to General Internal Medicine (GIM) programs in Canada. This study examines the trial of bias reduction tools to increase interviewers' awareness of implicit biases. METHODS: The Model of Improvement framework guided the trail of an instructional video, the adapted implicit association test (IAT), and a paper awareness tool (PAT) to increase interviewers' awareness of implicit biases during the University of Alberta's GIM applicant selection. An anonymous online survey was disseminated to physician interviewers. Descriptive statistics (percentages) and a modified sentiment analysis was completed. RESULTS: 10 of 14 interviewers completed the survey. Respondents reported an increased awareness of using bias reduction tools (IAT, 25%; video, 71%; PAT, 67%) to inform them on their implicit biases. The future use of IAT, video, and PAT was supported by 50%, 71%, and 67% of interviewers, respectively. CONCLUSIONS: Interviewers prefer the instructional video and PAT over the IAT. Textual responses suggest existing concerns for biases inherent to the interview process yet 70% (7/10) of respondents believe that interviews should have a weighting of 50% towards final ranking of candidates. As many institutions continue to rely on interviews to evaluate candidates, our findings indicate the need for a national study to develop a framework to mitigate inherent biases during interviewing of candidates.",2024,Nov,BMC Med Educ,24,1,1265,,10.1186/s12909-024-06244-x,39501300,#332,Mudiayi 2024,"",""
Climate of Online e-Learning During COVID-19 Pandemic in a Saudi Medical School: Students' Perspective.,Salih KM; Elnour S; Mohammed N; Alkhushayl AM; Alghamdi AA; Eljack IA; Al-Faifi J; Ibrahim ME,"INTRODUCTION: The circumstances of the COVID-19 lockdown offered an opportunity to develop remote educational strategies in medical education. OBJECTIVES: To assess medical students' experiences with online e-learning (OeL) satisfaction, intellectual environment, and communication during the COVID-19 pandemic. METHODS: A cross-sectional study was conducted at the College of Medicine, University of Bisha, Saudi Arabia. A self-administered questionnaire (21 items) was used to evaluate OeL in three domains of satisfaction (nine items), intellectual environment (seven items), and communication (five items). Students from years one to six were invited to fill out the questionnaire form with five-point Likert scale responses. Descriptive statistics, one-way analysis of variance (ANOVA), and independent t-test were used to evaluate the association between variables. RESULTS: Out of 237 participants, 96.6% (158 male and 71 female) responded to the questionnaire. Most students (86.5%) preferred the blackboard for their e-learning. The mean total scores were 30.18 ± 6.9 out of 45 for satisfaction, 19.67 ± 5.4 out of 25 for communication 25.43 ± 5.1 out of 35 for the intellectual environment. Over 50% of the students rated moderate scores on satisfaction and intellectual environment domains. About 85% of the students rated moderate scores in the communication domain. Male students rated higher significant scores than female students for satisfaction (31.3 ± 6.3 vs 27.6 ± 7; P < .001) and intellectual environment (26.3 ± 4.32 vs 3.5 ± 6.1; P < .001). There were no significant differences in students' responses to the tested domains related to GPA level. Significantly higher levels of scores for satisfaction (33.3 ± 5.6 vs 28.8 ± 6.9; P < .001) and communication (21.2 ± 4.5 vs 18.9 ± 5.7; P = .019) were obtained by clerkship students than pre-clerkship. CONCLUSIONS: Medical students' experiences with e-learning are encouraging, which might be more effective with continuous training programs for students and tutors. Although OeL is an acceptable methodology, further studies are needed to analyze its impact on the target learning outcomes and students' academic achievement.",2023,Jan-Dec,J Med Educ Curric Dev,10,,23821205231173492,,10.1177/23821205231173492,37153851,#333,Salih 2023,"",""
Evaluation of postgraduate educational environment in a Nigerian teaching hospital.,Ezomike UO; Udeh EI; Ugwu EO; Nwangwu EI; Nwosu NI; Ughasoro MD; Ezomike NE; Ekenze SO,"BACKGROUND: Congenial educational environment (EE) is paramount to effective impartation of knowledge as required in residency training. In this study EE for residency training is evaluated using Postgraduate Hospital Educational Environment Measure (PHEEM). OBJECTIVES: To assess the postgraduate educational environment at the University of Nigeria Teaching Hospital (UNTH), South-East Nigeria, using PHEEM and to determine if there are significant differences in PHEEM scores amongst various sub-groups of resident doctors. METHODS: A cross-sectional study, employing a census survey, involving the administration of validated PHEEM questionnaires to residents in the Departments of Internal Medicine, Obstetrics/Gynaecology, Pediatrics and Surgery in the year 2018. Data entry and analysis were done using SPSS. ANOVA assessed significance of total scores and sub-scale scores. Cronbach's alpha was calculated. RESULTS: A total of 114 Males and 46 females; 93 registrars and 67 senior registrars responded giving 71% response rate. Overall PHEEM score was 85.82; Role autonomy (29.27), Perception of teaching (34.80), Perception of social support (21.55). Males scored more than females in total PHEEM score (p = 0.000, F = 148.235), perception of teaching (P = 0.000, F = 420), and perception of social support (p = 0.000, F = 162.95), but not in role autonomy (p = 0.748, F = 0.104). Registrars scored more than senior registrars in total PHEEM (p = 0.000, F = 67.159), role autonomy (p = 0.000, F = 25.123), Perception of teaching (p = 0.000, F = 18.042) but not in perception of social support (p = 0.31, F = 1.045). There were significant differences in total and subscale scores amongst the specialties. Cronbach's alpha was 0.915. CONCLUSIONS: Postgraduate educational environment in UNTH has more positives than negatives but with room for improvement. There are significant differences in PHEEM scores among various groups of resident doctors.",2020,Nov,Niger J Clin Pract,23,11,1583-1589,,10.4103/njcp.njcp_128_20,33221786,#334,Ezomike 2020,"",""
Perceptions of Factors Associated With Inclusive Work and Learning Environments in Health Care Organizations: A Qualitative Narrative Analysis.,Aysola J; Barg FK; Martinez AB; Kearney M; Agesa K; Carmona C; Higginbotham E,"IMPORTANCE: Diversifying the health care workforce remains a critical goal for health care organizations focused on reducing disparities in care. However, it remains unknown what factors create inclusive health system environments and help organizations retain a diverse workforce. OBJECTIVE: To understand from members of the health care workforce what factors contribute to inclusive work and learning environments and what can be done to improve inclusion within health care organizations. DESIGN, SETTING, AND PARTICIPANTS: A qualitative narrative analysis of responses to a weekly email call for narratives within health care organizations sent June 1, 8, 15, and 22, 2016. The email contained an anonymous link to 2 open-ended stimulus questions asking for stories reflecting inclusion or lack thereof within participants' work environments as well as demographic questions. The study took place at 6 hospitals, including a free-standing children's hospital and a Veterans Affairs medical center, 4 health sciences schools (Medicine, Nursing, Dental, and Social Policy and Practice), and outpatient facilities within a university-based health care system in Pennsylvania. There were 315 completed narratives submitted from health care system executives (n = 3), staff (n = 113), academic faculty (n = 97), trainees or students (n = 99), and 3 who declined to specify their positions. MAIN OUTCOMES AND MEASURES: Workplace experiences with inclusivity, implications of these experiences, and recommendations to improve inclusion within environments. RESULTS: Of 315 narratives submitted from members of the health care system, in 188 (59.7%) the writer self-identified as female; in 10 (3.2%), as transgender/queer; in 38 (12.1%), as non-Hispanic black; in 152 (48.3%), as non-Christian; in 31 (9.8%), as having a language other than English as their primary language; and in 14 (4.4%), as having a disability. Analysis of the narratives revealed 6 broad factors that affected inclusion within health care organizations: (1) the presence of discrimination; (2) the silent witness; (3) the interplay of hierarchy, recognition, and civility; (4) the effectiveness of organizational leadership and mentors; (5) support for work-life balance; and (6) perceptions of exclusion from inclusion efforts. Challenges with inclusion had negative effects on job performance and well-being, with reports of stress, anxiety, and feelings of hopelessness. Most respondents referenced a systemic culture that influenced their interpersonal dynamics and provided specific strategies to improve organizational culture that focused on leadership training and expanding collegial networks. CONCLUSIONS AND RELEVANCE: This narrative analysis provides a taxonomy of factors that health care organizations can use to assess inclusion within their learning and work environments as well as strategies to improve inclusion and retain a diverse health care workforce.",2018,Aug,JAMA Netw Open,1,4,e181003,,10.1001/jamanetworkopen.2018.1003,30646094,#335,Aysola 2018,"",""
"Introductory Learning of Inclusive Sexual History Taking: An E-Lecture, Standardized Patient Case, and Facilitated Debrief.",Bakhai N; Ramos J; Gorfinkle N; Shields R; Fields E; Frosch E; Shochet R; Sanders R,"INTRODUCTION: This student-driven curriculum intervention, implemented with first-year medical students, was guided by the Association of American Medical Colleges' standards for medical education on health care for sexual and gender minorities. Its goals are to describe the spectrum of sexual orientation and gender identity and sensitively and effectively elicit relevant information from patients about their sexual orientation and gender identity through inclusive sexual history taking. METHODS: Developed through student-faculty collaboration, this three-part module includes a 14-minute e-lecture on taking an inclusive sexual history, a 35-minute formative standardized patient encounter in which students take a sexual history and receive feedback, and a 20-minute facilitated group debrief on the standardized patient activity. RESULTS: Students completed a postmodule evaluation anonymously; the majority of respondents (92%) agreed that they felt more prepared to take a sexual history inclusive of sexual and gender minority patients. Most were more comfortable discussing sexual orientation (91%) and gender identity (83%) with patients after the module. Content analysis revealed an improved confidence in creating a safe space for sexual and gender minority patients and an increased awareness of biases about sexual and gender minority patients. DISCUSSION: This curriculum serves as an early foundation for students to understand sexual and gender minority identities and develop confidence in their inclusive sexual history taking skills before they provide care for patients. In addition, the student-driven curriculum development process used can serve as a template for students at other institutions hoping to collaborate with faculty to develop comprehensive sexual and gender minority curricula.",2016,Dec,MedEdPORTAL,12,,10520,,10.15766/mep_2374-8265.10520,30984862,#336,Bakhai 2016,"",""
Integrating climate change and health topics into the medical curriculum - a quantitative needs assessment of medical students at Heidelberg University in Germany.,Rybol L; Nieder J; Amelung D; Hachad H; Sauerborn R; Depoux A; Herrmann A,"OBJECTIVES: Climate change (CC) is of major importance for physicians as they are directly confronted with changing disease patterns, work in a greenhouse gas intensive sector and can be potential advocates for healthy people on a healthy planet. METHODS: We assessed third to fifth year medical students' needs to support the integration of CC topics into medical curricula. A questionnaire with 54 single choice-based items was newly designed with the following sections: role perception, knowledge test, learning needs, preference of educational strategies and demographic characteristics. It was administered online to students at Heidelberg medical faculty. Data sets were used for descriptive statistics and regression modelling. RESULTS: 72.4% of students (N=170, 56.2% female, 76% aged 20-24 years) (strongly) agreed that physicians carry a responsibility to address CC in their work setting while only 4.7% (strongly) agreed that their current medical training had given them enough skills to do so. Knowledge was high in the area of CC, health impacts of CC, vulnerabilities and adaptation (70.1% correct answers). Knowledge gaps were greatest for health co-benefits and climate-friendly healthcare (55.5% and 16.7% of correct answers, respectively). 79.4% wanted to see CC and health included in the medical curriculum with a preference for integration into existing mandatory courses. A multilinear regression model with factors age, gender, semester, aspired work setting, political leaning, role perception and knowledge explained 45.9% of variance for learning needs. CONCLUSION: The presented results encourage the integration of CC and health topics including health co-benefits and climate-friendly healthcare, as well as respective professional role development into existing mandatory courses of the medical curriculum.",2023,,GMS J Med Educ,40,3,Doc36,,10.3205/zma001618,37377571,#337,Rybol 2023,"",""
Female human pluripotent stem cells rapidly lose X chromosome inactivation marks and progress to a skewed methylation pattern during culture.,Geens M; Seriola A; Barbé L; Santalo J; Veiga A; Dée K; Van Haute L; Sermon K; Spits C,"STUDY HYPOTHESIS: Does a preferential X chromosome inactivation (XCI) pattern exist in female human pluripotent stem cells (hPSCs) and does the pattern change during long-term culture or upon differentiation? STUDY FINDING: We identified two independent phenomena that lead to aberrant XCI patterns in female hPSC: a rapid loss of histone H3 lysine 27 trimethylation (H3K27me3) and long non-coding X-inactive specific transcript (XIST) expression during culture, often accompanied by erosion of XCI-specific methylation, and a frequent loss of random XCI in the cultures. WHAT IS KNOWN ALREADY: Variable XCI patterns have been reported in female hPSC, not only between different hPSC lines, but also between sub-passages of the same cell line, however the reasons for this variability remain unknown. Moreover, while non-random XCI-linked DNA methylation patterns have been previously reported, their origin and extent have not been investigated. STUDY DESIGN, SAMPLES/MATERIALS, METHODS: We investigated the XCI patterns in 23 human pluripotent stem cell (hPSC) lines, during long-term culture and after differentiation, by gene expression analysis, histone modification assessment and study of DNA methylation. The presence and location of H3K27me3 was studied by immunofluorescence, XIST expression by real-time PCR, and mono- or bi-allelic expression of X-linked genes was studied by sequencing of cDNA. XCI-specific DNA methylation was analysed using methylation-sensitive restriction and PCR, and more in depth by massive parallel bisulphite sequencing. MAIN RESULTS AND THE ROLE OF CHANCE: All hPSC lines showed XCI, but we found a rapid loss of XCI marks during the early stages of in vitro culture. While this loss of XCI marks was accompanied in several cases by an extensive erosion of XCI-specific methylation, it did not result in X chromosome reactivation. Moreover, lines without strong erosion of methylation frequently displayed non-random DNA methylation, which occurred independently from the loss of XCI marks. This bias in X chromosome DNA methylation did not appear as a passenger event driven by clonal culture take-over of chromosome abnormalities and was independent of the parental origin of the X chromosome. Therefore, we suggest that a culture advantage conferred by alleles on the X chromosome or by XCI-related mechanisms may be at the basis of this phenomenon. Finally, differentiated populations inherited the aberrant XCI patterns from the undifferentiated cells they were derived from. LIMITATIONS, REASONS FOR CAUTION: All hPSC lines in this study were cultured in highly similar conditions. Our results may therefore be specific for these conditions and alternative culture conditions might lead to different findings. Our findings are only a first step towards elucidating the molecular events leading to the phenomena we observed. WIDER IMPLICATIONS OF THE FINDINGS: Our results highlight the significant extent of aberrant XCI in female hPSC. The fact that these aberrations are inherited by the differentiated progeny may have a significant impact on downstream research and clinical uses of hPSC. In order to achieve the full potential of hPSC, more insight into the XCI status and its stability in hPSC and its effect on the properties of the differentiated progeny is needed. LARGE SCALE DATA: Not applicable. STUDY FUNDING AND COMPETING INTERESTS: Our research is supported by grants from the Research Foundation - Flanders (FWO-Vlaanderen, grant 1502512N), Generalitat de Catalunya (2014SGR-005214) and the Methusalem grant of the Research Council of the Vrije Universiteit Brussel, on name of K.S. L.V.H. is funded by EMBO (ALTF 701-2013). The authors declare no potential conflict of interest.",2016,Apr,Mol Hum Reprod,22,4,285-98,,10.1093/molehr/gaw004,26786180,#338,Geens 2016,"",""
"Write More Articles, Get More Grants: The Impact of Department Climate on Faculty Research Productivity.",Sheridan J; Savoy JN; Kaatz A; Lee YG; Filut A; Carnes M,"BACKGROUND: Many studies find that female faculty in academic medicine, science, and engineering experience adverse workplace climates. This study longitudinally investigates whether department climate is associated with future research productivity and whether the associations are stronger for female than male faculty. METHOD: Two waves of a faculty climate survey, institutional grant records, and publication records were collected for 789 faculties in academic medicine, science, and engineering at the University of Wisconsin-Madison between 2000 and 2010. Research productivity was measured as Number of Publications and Number of Grants awarded, and department climate was measured with scales for professional interactions, department decision-making practices, climate for underrepresented groups, and work/life balance. Ordinary least squares and negative binomial regression methods were used to assess gender differences in productivity, influences of department climate on productivity, and gender differences in effects of climate on productivity. RESULTS: Female faculty published fewer articles and were awarded fewer grants in the baseline period, but their productivity did not differ from male faculty on these measures in subsequent years. Number of Publications was positively affected by professional interactions, but negatively affected by positive work/life balance. Number of Grants awarded was positively affected by climate for underrepresented groups. These main effects did not differ by gender; however, some three-way interactions illuminated how different aspects of department climate affected productivity differently for men and women in specific situations. CONCLUSIONS: In perhaps the first study to assess the longitudinal impact of department climate on faculty research productivity, positive department climate is associated with significantly greater productivity for all faculty-women and men. However, some positive aspects of climate (specifically, work/life balance) may be associated with lower productivity for some female faculty at specific career periods. These findings suggest that departments that wish to increase grants and publications would be wise to foster a positive workplace climate.",2017,May,J Womens Health (Larchmt),26,5,587-596,,10.1089/jwh.2016.6022,28375751,#339,Sheridan 2017,"",""
Preconception counseling: do patients learn about genetics from their obstetrician gynecologists?,Mandelberger AH; Robins JC; Buster JE; Strohsnitter WC; Plante BJ,"PURPOSE: The purpose of this observational survey study is to assess genetic knowledge in reproductive-aged women and to determine the role played by their obstetricians in their education. METHODS: A 31-item survey was distributed via an internet survey service to women between the ages of 18 and 45. The survey included subject demographics, a query regarding the source of subjects' knowledge of genetics, and 6 question genetics quiz with 3 fundamental questions and 3 advanced questions. Subjects were divided into parous and nulliparous groups, and responses were compared using student's t-test for continuous variables and chi square for proportions. RESULTS: Participants included 207 parous and 221 nulliparous women. There were no differences in demographic characteristics including age and education. Parous women scored significantly higher than nulliparous women on the fundamental genetics quiz (71 vs 61 %, p = 0.03). This difference remained but was no longer significant when the 3 advanced questions were included (48 vs 42 %). Only 39 % of parous and 8 % of nulliparous subjects listed their physician as one of their main sources of genetic information. 78 % of all subjects stated that they would prefer to receive genetic information from their physicians over other sources. CONCLUSIONS: Recently parous women scored higher on a genetics assessment quiz than did their nulliparous counterparts, but the majority did not cite their obstetrician gynecologists as a main source of information. As genetic counseling and testing are becoming increasingly important aspects of obstetrical care, obstetricians should play a more substantial role in educating their patients.",2015,Jul,J Assist Reprod Genet,32,7,1145-9,,10.1007/s10815-015-0491-5,26050996,#340,Mandelberger 2015,"",""
Perspectives on climate action and the changing burden of infectious diseases among young Italian doctors and students: a national survey.,Segala FV; Di Gennaro F; Giannini LAA; Stroffolini G; Colpani A; De Vito A; Di Gregorio S; Frallonardo L; Guido G; Novara R; Amendolara A; Ritacco IA; Ferrante F; Masini L; Iannetti I; Mazzeo S; Marello S; Veronese N; Gobbi F; Iatta R; Saracino A,"BACKGROUND: The eco-climatic crisis has been defined by the World Health Organization as the ""single biggest health threat facing humanity,"" influencing both the emergence of zoonoses and the spread of vector-borne and water-borne diseases. The aim of this survey was to explore knowledge, eco-anxiety and attitudes toward the ecological and climate crisis among young Italian doctors and medical students. METHODS: A cross-sectional, multicenter survey was conducted from November 2022 to June 2023, by administering an anonymous questionnaire to Italian doctors and students of medicine. Endpoint of the study was a Knowledge, Attitudes and Practices (KAP) score on ecological and climate crisis (0-20 points). Association between variables and KAP score was assessed by Kruskal-Wallis' or Spearman's test, as appropriate, and significant variables were included into ordinal regression model and reported as adjusted odds ratio (aOR) with their 95% confidence intervals (CI). RESULTS: Both KAP and eco-anxiety scores showed acceptable levels of consistency with Cronbach's alpha. A total of 605 medical doctors and students living in 19 Italian regions were included in the study. Median age [Q1-Q3] was 27.6 [24.1-31.3] and females were 352 (58.2%). Despite showing good attitudes toward climate action, knowledge gap were found, with 42.5% (n = 257) of the respondents not knowing the temperature limits set by the Paris Agreements and 45.5% (n = 275) believing that climate change is caused by sunspots. Fears suggestive for eco-anxiety were common. At multivariable ordinal regression, high levels of eco-anxiety (aOR 1.29, p = 0.001) and low trust in government action (aOR 1.96, p = 0.003) were associated with a higher KAP score. Only one Italian medical school offered an educational module on climate change. CONCLUSION: Young Italian doctors and medical students are concerned about the climate crisis but show poor knowledge of these topics. The Italian academic system should urgently respond to this need.",2024,,Front Public Health,12,,1382505,,10.3389/fpubh.2024.1382505,39015393,#341,Segala 2024,"",""
Results of an Institutional LGBT Climate Survey at an Academic Medical Center.,Chester SD; Ehrenfeld JM; Eckstrand KL,"The purpose of this study was to characterize the climate and culture experienced by lesbian, gay, bisexual, and transgender (LGBT) employees and students at one large academic medical center. An anonymous, online institutional climate survey was used to assess the attitudes and experiences of LGBT employees and students. There were 42 LGBT and 14 non-LGBT survey participants. Results revealed that a surprisingly large percentage of LGBT individuals experienced pressure to remain ""closeted"" and were harassed despite medical center policies of non-discrimination. Continuing training, inclusive policies and practices, and the development of mechanisms to address LGBT-specific harassment are necessary for improving institutional climate.",2014,Dec,LGBT Health,1,4,327-30,,10.1089/lgbt.2013.0055,26789861,#342,Chester 2014,"",""
"Showers, Culture, and Conflict Resolution: A Qualitative Study of Employees' Perceptions of Workplace Wellness Opportunities.",Seward MW; Goldman RE; Linakis SK; Werth P; Roberto CA; Block JP,"OBJECTIVE: Research on employee opinions of workplace wellness programs is limited. METHODS: At a large academic medical center in Boston, we conducted 12 focus groups on employee perceptions of wellness programs. We analyzed data using the immersion-crystallization approach. Participant mean age (N = 109) was 41 years; 89% were female; 54% were white. RESULTS: Employees cited prominent barriers to program participation: limited availability; time and marketing; disparities in access; and workplace culture. Encouraging supportive, interpersonal relationships among employees and perceived institutional support for wellness may improve workplace culture and improve participation. Employees suggested changes to physical space, including onsite showers and recommended that a centralized wellness program could create and market initiatives such as competitions and incentives. CONCLUSION: Employees sought measures to address serious constraints on time and space, sometimes toxic interpersonal relationships, and poor communication, aspects of workplaces not typically addressed by wellness efforts.",2019,Oct,J Occup Environ Med,61,10,829-835,,10.1097/JOM.0000000000001671,31361680,#343,Seward 2019,"",""
A humanistic environment for dental schools: what are dental students experiencing?,Quick KK,"A Commission on Dental Accreditation (CODA) standard now requires that dental schools commit to establishing a ""humanistic culture and learning environment"" for all members of the academic environment. The aim of this study was to identify students' perceptions of factors that affect the dental school environment and to test differences in their experiences in terms of gender and year. This picture of the existing environment was meant to serve as a first step toward creating and supporting a more humanistic academic environment. A mixed-methods approach was used for data collection during the 2009-10 and 2010-11 academic years at one U.S. dental school. Four focus groups were first conducted to explore challenges and conflicts faced by students during their dental education. A written survey informed by the focus group results was then used to obtain quantitative data. The survey response rate was 47 percent (N=188). Faculty inconsistency, cheating, and belittlement/disrespect were experienced by many of the responding dental students during their education, similar to what has been documented in medicine. These students also reported experiencing both constructive communication (90 percent) and destructive communication (up to 32 percent). The female students reported more gender discrimination and sexual harassment than their male peers, and the clinical students reported more experience with belittlement and destructive communication than the preclinical students. The results suggest that greater effort should be directed toward creating a more humanistic environment in dental schools. Based on the issues identified, steps academic institutions can take to improve these environments and student skills are outlined.",2014,Dec,J Dent Educ,78,12,1629-35,,,25480278,#344,Quick 2014,"",""
,"","Individuals, institutions, and communities all have a role in strengthening representation of Black men and Black women in science, engineering, and medicine (SEM). The SEM workplace has historically not been an equitable space for students, faculty, staff, and professionals, but promising practices nationwide are changing that narrative. On September 19–20, 2022, the Roundtable on Black Men and Black Women in Science, Engineering, and Medicine of the National Academies of Sciences, Engineering, and Medicine convened a virtual workshop to examine local, regional, and national opportunities to engage with and leverage community support and mutually beneficial partnerships that build inclusive environments for Black undergraduate, graduate, and medical students and increase the representation of Black professionals in SEM. Workshop participants helped identify practices, policies, and partnerships with demonstrated success; laid a foundation for collaborative dialogue that involves student involvement in the planning, implementation, and evaluation of SEM programs; and identified the resources and actions necessary to further positive change for Black SEM students and professionals.",2024,Jun,,,,,,10.17226/27731,39008650,#345,,"",""
Neighborhood environment correlates of physical activity and sedentary behavior among Latino adults in Massachusetts.,Silfee VJ; Rosal MC; Sreedhara M; Lora V; Lemon SC,"BACKGROUND: U.S. Latinos experience high rates of cardio-metabolic diseases and have high rates of physical inactivity and sedentary behavior. Understanding the environmental factors associated with physical activity and sedentary behaviors among Latinos could inform future interventions. The purpose of this study is to explore the neighborhood environment correlates of physical activity and sedentary behavior in a sample of U.S. Latino adults. METHODS: Cross-sectional study of 602 Latino adults in Lawrence, MA. Survey assessments of physical activity, sedentary behavior, and neighborhood environment were verbally administered. The neighborhood environment scale assessed violence, safety, aesthetic quality, walkability, availability of healthy foods, social cohesion, and activities with neighbors. RESULTS: After controlling forage, gender, education, body mass index (BMI), and smoking status, two variables were associated with the outcomes of interest. Living in more walkable neighborhoods was associated with an increased likelihood of engaging in adequate levels of physical activity (>150 min per week, as recommended by the American College of Sports Medicine (ACSM)) (OR = 1.403, p = .018); and greater frequency of activities with neighbors was associated with greater sedentary behavior (β = .072, p = .05). CONCLUSIONS: There were different neighborhood environment correlates of physical activity and sedentary behavior in this Latino community. Focusing on a greater understanding of the distinct social and physical environmental correlates of physical activity and sedentary behavior may provide important insights for reducing CVD risk and health disparities among Latinos.",2016,Sep,BMC Public Health,16,1,966,,10.1186/s12889-016-3650-4,27619205,#346,Silfee 2016,"",""
