Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Support structures for female physicians: Motivations and barriers to gender-specific conferences and symposia,Jain S.; ; Graff S.L.; Swaroop M.; Woitowich N.C.,"Background: While nearly half of all medical school graduates are female, women remain underrepresented in the physician workforce. Conferences or symposia designed to address issues relevant to female physicians, such as gender-bias, sexual harassment, and work-life balance are one strategy to improve retention and advancement, yet, limited data exists surrounding their utility. To address this gap, we surveyed a multi-disciplinary group of female physicians to identify motivations or barriers to attendance. <ovid:br/>Method(s): An online survey instrument was distributed nationally via social media and shared by respondents. The survey assessed participants' demographics, attendance at genderspecific conferences or symposia, motivations or barriers to attendance, and perceived benefits of attendance. <ovid:br/>Result(s): Of 792 respondents, 34% had attended a conference or symposia for women in medicine, while 66% had not. Attendees were significantly more likely to hold a leadership position (68% vs. 43%, p < 0.0001), an academic faculty position (74% vs. 56%, p < 0.0001), and have received a professional accolade within the past year (42% vs. 28%, p < 0.0001). Non-attendees were significantly more likely to be the primary caregiver for children or seniors (64% vs. 56%, p = 0.042). Respondents indicated that an interest in discussion topics, a sense of community, and growth of professional network were key motivators in attendance. The majority of respondents indicated that attendance improved their self-advocacy, self-image, and leadership skills. Of those who did not attend, 5 1% were unaware of such conferences or symposia. Those who were aware, but unable to attend, cited lack of time as the major barrier to participation. <ovid:br/>Conclusion(s): The results of this study provide preliminary data surrounding gender-specific conferences or symposia for women in medicine and highlight opportunities for increased engagement. While not causative, attendees share attributes of professional success and report personal and professional benefits. Lack of awareness and access to child/family care are likely major barriers to participation, which can be addressed through strategic initiatives.",2019,/,Journal of Clinical Oncology,37,Supplement 15,,629361400,https://dx.doi.org/10.1200/JCO.2019.37.15_suppl.10518,,#188,Jain 2019,"",""
Student Perceptions of M.D.-Ph.D. Programs: A Qualitative Identification of Barriers Facing Prospective M.D.-Ph.D. Applicants,Kersbergen C.J.; ; Bowen C.J.; Dykema A.G.; Koretzky M.O.; Tang O.; Beach M.C.,"Phenomenon: Despite a high degree of interest in research among matriculating M.D. students, very few apply to combined M.D.-Ph.D. training programs. Even fewer of those applicants are female, leading to a gender disparity among M.D.-Ph.D. trainees. We used a qualitative approach to understand why students choose not to apply or matriculate to M.D.-Ph.D. programs. Approach: We recruited recently matriculated medical students at a private research university with a self-reported interest in academic medicine and biomedical research to participate in focus groups, in which students discussed their career and life goals, general knowledge and sources of information for M.D.-Ph.D. programs, perceived benefits and downsides, and barriers to applying to such programs. <ovid:br/>Finding(s): Twenty-two students participated in focus groups. Participants desired careers combining clinical work, research, and teaching. Students had knowledge of the structure and goals of M.D.-Ph.D. training and received information about dual-degree programs from research mentors, the Internet, and peers. Tuition remission and increased grant access were cited as benefits of M.D.-Ph.D. programs, whereas duration, perceived excessive research training, and early commitment were downsides. Perceived competitiveness, misconceptions about training, a lack of M.D.-Ph.D. program-specific advising, discouragement from applying, and duration of training all served as barriers preventing students from pursuing dual-degree training. Insights: Through this qualitative study, we identified perceptions and misconceptions that recent medical school applicants have about M.D.-Ph.D. programs. These findings suggest targetable barriers to increase applications from interested students, such as improving awareness of programs, increased accessibility of advising and resources, and addressing concerns over training length, with the goal of improving training access for aspiring physician-scientists.",2019,/,Teaching and learning in medicine,,"(Kersbergen, Bowen, Dykema, Koretzky, Tang) Medical Scientist Training Program, Johns Hopkins University School of Medicine, Baltimore, MD, United States(Beach) General Internal Medicine and Berman Bioethics Institute, Johns Hopkins University, Baltimore,",1EP  - 10,627414798,https://dx.doi.org/10.1080/10401334.2019.1598414,30983420,#189,Kersbergen 2019,"",""
Tackling the imposter phenomenon to advance women in neurology,Armstrong M.J.; ; Shulman L.M.,"Recent literature documents that women comprise an increasing proportion of the neurology workforce but still lag behind male counterparts in publications and promotion. There are many reasons for gender disparities in neurology including family responsibilities, different career goals, lack of mentorship, cultural stereotypes, lack of institutional funding, biases, and professional isolation. Another contributing factor receiving relatively little recognition is the imposter phenomenon. This review highlights recent literature on gender differences in neurology, the definition of the imposter phenomenon, and research on the imposter phenomenon in academic medicine. Approaches for managing the imposter phenomenon are described including personal, mentoring, and institutional strategies. Further research is needed to understand the frequency of the imposter phenomenon at different levels of seniority and optimal strategies for prevention and management.<ovid:br/>Copyright &#xa9; American Academy of Neurology.",2019,/,Neurology: Clinical Practice,9,2,155EP  - 159,629640719,https://dx.doi.org/10.1212/CPJ.0000000000000607,,#190,Armstrong 2019,"",""
Equity and gender issues among members of the Canadian Association of Gastroenterology,Perera S.; ; Bistritz L.; Beaton M.D.,"Background: Gender equity has historically been a challenge within gastroenterology. <ovid:br/>Aim(s): The Canadian Association of Gastroenterology (CAG) developed a survey to identify issues pertaining to equity and gender faced by its membership and to determine areas of action. <ovid:br/>Method(s): In 2014, the survey was emailed to all 1155 CAG members, and the data were analyzed using statistical methods. <ovid:br/>Result(s): One hundred eleven CAG members responded to the survey. Of those, 52% were male, 75% were between 26 and 45 years of age, and 55% were in their first decade of practice. More males held the status of full professor (21% versus 0%; P=0.022). Male CAG members reported working more hours per week than their female counterparts (58.3 +/- 15.4 versus 52.3 +/- 11.8, P=0.025). Regarding commitments outside the workplace, 81% of respondents had a spouse/partner, and 52% had children under 18 years of age, both of which did not significantly differ based on gender. Overall, 70% were satisfied or very satisfied with their career path. However, significantly more females felt their age/ethnicity/gender/marital status hindered career advancement (36% versus 14%; P=0.008). Furthermore, more females reported difficulties attaining work-life balance (45% versus 22%; P=0.015). <ovid:br/>Conclusion(s): This survey highlights that gender and equity challenges continue to exist within gastroenterology. The needs assessment highlights that work-life balance, physician well-being, negotiation skills and mentorship are areas of importance to many CAG members.<ovid:br/>Copyright &#xa9; The Author(s) 2018.",2019,/,Journal of the Canadian Association of Gastroenterology,2,4,170EP  - 177,630884555,https://dx.doi.org/10.1093/jcag/gwy044,,#191,Perera 2019,"",""
Creating a leadership curriculum for women in medicine: Women in leadership development (WILD),Keenan B.; ; Montgomery A.G.; Thakkar A.; Burke C.; Crossman H.; Hemmat S.; Klepper A.; Santhosh L.,"Needs and Objectives: Though women account for nearly half of US medical students and residents, they are underrepresented at higher levels in academic medicine. A lack of structured leadership skills curricula targeting women trainees contributes to this gap. The Women in Leadership Development (WILD) curriculum was therefore developed within the Department of Medicine at the University of California, San Francisco (UCSF) with the goal of building community and providing leadership training for women trainees hoping to launch their careers in academic medicine. Setting and Participants: WILD serves women residents and fellows at UCSF. During the first two years of programming (2017 and 2018), a total of 77 trainees within the Department of Medicine attended a daylong WILD symposium. Based on the Symposium's success, a yearly longitudinal curriculum was implemented at the GME level for the 2018-2019 academic year, serving women trainees across all specialties. Description: The WILD Symposium is a daylong course with the objectives of skill-building, mentorship, and networking. Skill sessions focus on public speaking, conflict resolution, microaggressions, and advocacy, with presenters from both inside and outside of academic medicine. This year, we have expanded WILD to include monthly skill-building sessions for women trainees across specialties ("" WILD: Series"") as well as quarterly events for trainees within the Department of Medicine focused on networking and community building ("" WILD: IM""). Evaluation: Prior to implementation of the WILD Symposium, we conducted a needs assessment to survey women residents about their interest in a leadership course. 93% had some level of interest. Topic areas of interest included negotiation, CV development, self-promotion, communication, networking, work-life balance, and the art of ""saying no."" Of 77 participants surveyed after the event, over 90% agreed that participation in the symposium was a useful experience and would strongly recommend the session to other trainees. The public speaking session received the highest reviews. Discussion/Reflection/Lessons Learned: While challenges remain for women trainees in academic medicine, leadership training represents one possible solution to address gender disparities. The strong positive response to the WILD Symposium reinforced the need for improved leadership training among women residents and fellows at UCSF.",2019,/,Journal of General Internal Medicine,34,2 Supplement,S794,629001575,https://dx.doi.org/10.1007/11606.1525-1497,,#192,Keenan 2019,"",""
Perceptions of Parenting Residents Among Family Medicine Residency Directors,Morris L.E.; ; Lindbloom E.; Kruse R.L.; Washington K.T.; Cronk N.J.; Paladine H.L.,"BACKGROUND AND OBJECTIVES: Parenting during residency is increasingly common, and resident parents face unique demands on their time and emotional and cognitive resources. Physicians at all levels of training perceive negative impacts of parenting on career and family life. Surveys of program directors (PDs) in other specialties reveal concern about performance and quality of life of parenting residents. The primary aims of this study were to examine family medicine PDs' perceptions of parenting residents' performance and the adequacy of parenting support structures. <ovid:br/>METHOD(S): Data were collected from the 2017 Council of Academic Family Medicine (CAFM) Educational Research Alliance (CERA) Family Medicine Residency Program Directors survey. Directors provided the number and status of parenting residents and rated adequacy of parenting resources, resident performance, and impact of parenting on residents using a Likert scale. Results were compared between male/female PDs and male/female residents. <ovid:br/>RESULT(S): Response rate was 57.1%. Less than half of PDs reported adequate parenting support structures in their program (46%). Over 40% of PDs reported that 81%-100% of female residents who take parental leave end up extending their residency training, the most common response category. PDs did not report gender-based differences in performance of parenting residents. PDs most often reported significantly worse well-being for female parenting residents but perceived improved well-being of male parents. <ovid:br/>CONCLUSION(S): Less than half of family medicine PDs feel their program has adequate parenting resources. Female parenting residents commonly extend residency training. PDs perceive parenting negatively impacts well-being of female residents, but not male residents.",2018,/,Family medicine,50,10,756EP  - 762,625006856,https://dx.doi.org/10.22454/FamMed.2018.978635,30428104,#193,Morris 2018,"",""
Resident Vitality in 34 Programs at 14 Academic Health Systems: Insights for Educating Physicians and Surgeons for the Future,Pololi L.H.; ; Evans A.T.; Civian J.T.; Shea S.; Brennan R.T.,"OBJECTIVE: To clarify our understanding of how the culture of residency training influences the well-being of residents, this study reports on the vitality of residents at 34 programs across the United States and identifies characteristics of the programs, institutions and residents that are associated with high resident vitality. DESIGN: In 2014 to 2015, residents nationally were surveyed using the validated C - Change Resident Survey. The survey assessed residents' vitality and 12 other dimensions that characterize residents' perspectives of the culture of the residency training programs: Self-efficacy, Institutional/program support, Relationships/inclusion/trust, Values alignment, Ethical/moral distress, Respect, Leadership aspirations, Mentoring, Work-life integration, Gender equity, Racial/ethnic minority equity, and self-assessed Competencies. Multilevel models were used to assess vitality within and across programs, and examine predictors including resident, program, and institution characteristics. PARTICIPANTS: Two thousand four hundred and fifty-two residents from 11 General Surgery, 12 Internal Medicine, and 11 Pediatrics programs at 14 U.S. academic health systems. <ovid:br/>RESULT(S): One thousand seven hundred and eight residents responded (70% response rate). The mean Vitality score was 3.6 (range 1-5, where values of 4-5 represent high Vitality). There was wide variation among the 34 programs in the percent of residents who had high Vitality scores, ranging from 17% to 71%. However, the average Vitality scores within specialty (Surgery, Medicine, and Pediatrics) were not significantly different. The strongest predictors of Vitality were Work-life integration, Relationships/inclusion/trust, Institutional/program support, Res?>pect, Values alignment, and Ethical/moral distress, which together accounted for 50% of vitality variance. Individual demographics accounted for just 3% of variance. <ovid:br/>CONCLUSION(S): Vitality is an essential component of resident well-being, and within each specialty there are programs that have excelled in promoting a culture of high vitality. Our findings suggest that we should test interventions to enhance resident vitality by focusing greater attention on providing institutional support, aligning individual and institutional values, integrating work and personal life, and facilitating relationships, inclusiveness and trust.<ovid:br/>Copyright &#xa9; 2018",2018,/,Journal of Surgical Education,75,6,1441EP  - 1451,2000873057,https://dx.doi.org/10.1016/j.jsurg.2018.04.021,29929814,#194,Pololi 2018,"",""
"Women's leadership in neuropsychology: historical perspectives, present trends, and future directions",Sachs B.C.; ; Benitez A.; Buelow M.T.; Gooding A.; Schaefer L.A.; Sim A.H.; Tussey C.M.; Shear P.K.,"OBJECTIVE: Although psychology has become a female-dominated field, this pattern of gender representation has not held true within the specialty of neuropsychology. In recent years more women have been pursuing careers in neuropsychology, and while the balance of male and female neuropsychologists as a whole has shifted, it is unclear whether the gender composition of leadership has also changed. Our goal was to survey various neuropsychological organizations, training programs, editorial boards, and organizations granting board certification to determine the current gender composition of leadership positions within neuropsychology. <ovid:br/>METHOD(S): A literature review was conducted to examine past trends of gender composition in neuropsychology, psychology, medicine, and academia. Data on current gender compositions of the field were culled from publicly available websites and through personal communication with representatives from major psychological and neuropsychological organizations. <ovid:br/>RESULT(S): We found that the overall composition of the field has changed over time, but notable gender disparities in leadership positions remain. Women still comprise the minority of leadership positions within most neuropsychological organizations, editorial boards for neuropsychology journals, and fellow positions in major neuropsychological organizations. More equitable representation has been achieved in the directorships of training programs and ABPP/ABCN board certification. <ovid:br/>CONCLUSION(S): We review the historical trends in gender discrepancies in leadership in neuropsychology and discuss these within the broader arenas of academia, research, and medicine. We conclude with a summary addressing potential causes for these discrepancies, including work-life balance issues, discrimination, institutional bias, and various other factors. We also provide pragmatic suggestions to help address these continued disparities.",2018,/,The Clinical neuropsychologist,32,2,217EP  - 234,627742523,https://dx.doi.org/10.1080/13854046.2017.1420234,29376466,#195,Sachs 2018,"",""
A qualitative study on leadership experiences of women doctors in Korea,Kim S.H.; ; Kim B.-O.; Hong S.-W.; Shin H.-Y.,"This study was designed to explore women doctors' leadership experiences and to identify mechanisms of leadership development based on their experiences. Between November 1 and December 18, 2017 in-depth interviews were conducted with 12 women doctors whose professional roles included being the dean of a college of medicine director of a university hospital system director of a government institution, and member of the National Assembly. Twelve meaningful experiences were discovered, and 10 mechanisms and several action steps for developing women doctors' leadership were drawn from the interviews. Firstly women doctors' leadership experiences can be divided into 4 periods: experiences before entering medical school time during medical school, the training process, and experiences after completing board certification as a clinical specialist or PhD candidate. These periods were respectively designated as an unaffected leap, temporary break, involuntary interruption, and voluntary leap forward. Secondly, based on these results, 10 mechanisms for leadership development were identified. These included an intimate relationship with one's father, curiosity and concerns about various themes, accepting opportunities that arise, work-life balance from an individual perspective, promotion of social concerns regarding the under-representation of medical leaders, removal of traditional stereotypes about women doctors, remedies for invisible discrimination (glass ceiling) from a social perspective, as well as the provision of equal leadership experience and opportunities, the promotion of active mentoring, and the extension of formal and informal networks from an educational perspective. Currently, 25% of doctors are women, and they are not a token group any more. In order to resolve women's under-representation in medical leadership, practical and concrete efforts in individual, social, and educational domains, which are appropriate and adaptable to Korean culture, are needed.<ovid:br/>Copyright &#xa9; 2018 Korean Medical Association.",2018,/,Journal of the Korean Medical Association,61,2,101EP  - 110,620980724,https://dx.doi.org/10.5124/jkma.2018.61.2.101,,#196,Kim 2018,"",""
How Prospective Physical Medicine and Rehabilitation Trainees Rank Residency Training Programs,Auriemma M.J.; ; Whitehair C.L.,"Background: Since the inception of the National Resident Matching Program, multiple studies have investigated the factors applicants consider important to ranking prospective residency programs. However, only 2 previous studies focused on prospective physical medicine and rehabilitation (PM&R) trainees, and the most recent of these studies was published in 1993. It is unknown whether these previous studies are reflective of current prospective PM&R residents. <ovid:br/>Objective(s): To assess various factors that contribute to prospective PM&R residents' decision making in choosing a residency program and compare these findings with previous studies. <ovid:br/>Design(s): An anonymous, voluntary questionnaire. <ovid:br/>Setting(s): A single PM&R residency program. <ovid:br/>Participant(s): All applicants to a single PM&R residency program. <ovid:br/>Method(s): All applicants to our PM&R residency program were invited to participate in a 44-item, 5-point Likert-based questionnaire. Applicants were asked to rate the importance of various factors as they related to constructing their residency rank list. Main Outcome Measurements: Means and standard deviations were calculated for items included in the survey. <ovid:br/>Result(s): A response rate of 26% was obtained, with the responses of 98 applicants (20%) ultimately analyzed. The highest rated factors included ""perceived happiness of current residents,"" ""opportunities for hands-on procedure training,"" ""perceived camaraderie among current residents,"" ""perceived camaraderie among faculty and current residents,"" ""perceived quality of current residents,"" and ""perceived work/life balance among current residents."" Although male and female respondents demonstrated similar ranking preferences, an apparent difference was detected between how genders rated the importance of ""whether the program projects a favorable environment for women"" and ""whether the program projects a favorable environment for minorities."" As compared with previous PM&R applicants, current prospective trainees seem to place greater importance on skill acquisition over didactic teaching. <ovid:br/>Conclusion(s): Prospective PM&R residents highly value subjective perceptions of prospective PM&R training programs and the ability to obtain hands-on procedural experience. <ovid:br/>Level of Evidence: Not applicable<ovid:br/>Copyright &#xa9; 2018 American Academy of Physical Medicine and Rehabilitation",2018,/,PM and R,10,3,286EP  - 292,619342009,https://dx.doi.org/10.1016/j.pmrj.2017.08.445,28882774,#198,Auriemma 2018,"",""
"Participation, representation, and shared experiences of women scholars in biological anthropology",Turner T.R.; ; Bernstein R.M.; Taylor A.B.; Asangba A.; Bekelman T.; Cramer J.D.; Elton S.; Harvati K.; Williams-Hatala E.M.; Kauffman L.; Middleton E.; Richtsmeier J.; Szathmary E.; Torres-Rouff C.; Thayer Z.; Villasenor A.; Vogel E.,"American Association of Physical Anthropologists (AAPA) membership surveys from 1996 and 1998 revealed significant gender disparities in academic status. A 2014 follow-up survey showed that gender equality had improved, particularly with respect to the number of women in tenure-stream positions. However, although women comprised 70% of AAPA membership at that time, the percentage of women full professors remained low. Here, we continue to consider the status of women in biological anthropology by examining the representation of women through a quantitative analysis of their participation in annual meetings of the AAPA during the past 20 years. We also review the programmatic goals of the AAPA Committee on Diversity Women's Initiative (COD-WIN) and provide survey results of women who participated in COD-WIN professional development workshops. Finally, we examine the diversity of women's career paths through the personal narratives of 14 women biological anthropologists spanning all ranks from graduate student to Professor Emeritus. We find that over the past 20 years, the percentage of women first authors of invited symposia talks has increased, particularly in the sub-disciplines of bioarchaeology, genetics, and paleoanthropology. The percentage of women first authors on contributed talks and posters has also increased. However, these observed increases are still lower than expected given the percentage of graduate student women and women at the rank of assistant and associate professor. The personal narratives highlight first-hand the impact of mentoring on career trajectory, the challenges of achieving work-life satisfaction, and resilience in the face of the unexpected. We end with some suggestions for how to continue to improve equality and equity for women in biological anthropology.<ovid:br/>Copyright &#xa9; 2018 American Association of Physical Anthropologists",2018,/,American Journal of Physical Anthropology,165,Supplement 65,126EP  - 157,620392117,https://dx.doi.org/10.1002/ajpa.23386,29380882,#199,Turner 2018,"",""
Differences in practice of ophthalmology by gender in Australia,Lo T.; ; Hall A.J.; Lim L.L.,"Purpose: To assess gender differences in practice patterns and remuneration amongst Australian ophthalmologists. <ovid:br/>Method(s): Descriptive study of practice patterns among Australian ophthalmologists in 2014. De-identified data from the Department of Health, Medicare Australia, Medical Board of Australia, and surveys from The Royal Australian and New Zealand College of Ophthalmologists (RANZCO) and the Medicine in Australia: Balancing Employment and Life (MABEL) study were analyzed, according to ophthalmic subspecialty, hours worked, service provision fees and remuneration. <ovid:br/>Result(s): Of the 954 ophthalmologists who claimed from Medicare Australia in 2014, 181 (19%) were female. The RANZCO 2014 workforce survey had 843 respondents, where 187 (22%) were female, and of the 91 ophthalmologists responding to the MABEL 2014 survey, 27 (19%) were female. The median net personal annual income was $AUD245 000 (IQR 180 000-365 000) for males compared to $AUD122 500 (IQR 96 000-225000) for females (p=0.01). The median self-reported hours worked per week was 35.0 (IQR 28.0-46.0) for females and 41.8 (IQR 36.5-48.5) for males (p= 0.04). This highlights a discrepancy in income/hours worked, as the median hours worked per week for females was 84% of the median hours worked per week for men, yet median income for females was half of that of males. Possible reasons for this were analysed including duration and types of consultations and provider fees. We found that although males and females charged a similar fee per consultation ($AUD131.57 for males and $AUD139.53 for females), there was a trend towards slightly longer consultation times with females (median of 20 minutes (IQR 20-30) for females vs. 20 minutes (IQR 15-25) for males). Males also had a greater number of consultations in 2014, with 992 consultations/male ophthalmologist in the calendar year, compared with 620 per female ophthalmologist. Male ophthalmologists also performed a greater number of surgeries, with a mean of 188 cataract operations/year compared to 97 per female ophthalmologist/year. <ovid:br/>Conclusion(s): Males make up the majority of the ophthalmology workforce in Australia. Female ophthalmologists work fewer hours and earn less compared to male ophthalmologists despite similar consultation fees and accounting for the number of hours worked. The difference in remuneration may be partially accounted for by the proportionally higher number of procedures performed by male ophthalmologists.",2018,/,Investigative Ophthalmology and Visual Science,59,9,,628581205,,,#200,Lo 2018,"",""
Promoting work-life balance among women in academic otolaryngology,Meyer T.K.; ; Bergmark R.W.; Litvack J.R.; Sardesai M.G.; Zatz M.; Acosta A.S.,"Objectives: Although current literature adequately documents gender inequality issues and barriers to the advancement of women in academic surgery, there is little information regarding practical strategies used by successful women in academia to achieve work-life balance despite the structural challenges. This article aims to provide examples of such strategies to support women in academic otolaryngology as well as their trainees, peers, and mentors, in addition to informing leaders in academic surgery programs about worklife balance priorities. <ovid:br/>Method(s): Thirteen successful women in academic otolaryngology were recruited using networking sampling to participate in a qualitative interview about work-life balance in an academic otolaryngology practice. A focus group of 7 participants was held to crystallize critical themes. <ovid:br/>Result(s): Four broad categories of findings emerged from the study: (1) participants' strong commitments to academic medicine, (2) the fluid and elusive nature of work-life balance, (3) specific approaches to successfully managing home life, and (4) achieving psychoemotional heath. <ovid:br/>Conclusion(s): The conflicting demands between home and professional life are one of the barriers to recruiting, promoting, and retaining women in academic otolaryngology. Fostering a better environment for work-life balance is critical to promote the advancement of women in otolaryngology leadership. Furthermore, as the millennial generation is now coming into the workforce, these strategies will be beneficial to individuals across all genders, ethnicities, and cultural identities.",2018,/,Otolaryngology - Head and Neck Surgery (United States),159,1 Supplement 1,P74EP  - P75,624305005,https://dx.doi.org/10.1177/0194599818785627c,,#201,Meyer 2018,"",""
"Review of 10 years workshop ""Career in Family Medicine"": An online survey",Poggenburg S.; ; Schirgi J.; Afshar K.; Muller B.; Bouchi-Hafner J.; Siebenhofer A.,"Background: The self-initiated workshop ""career in family medicine"" has existed since 2006 and aims to help junior scientists with their career and life planning. <ovid:br/>Method(s): A questionnaire was used to ask former participants about their expectations of the workshop. With special regard to the importance of their scientific careers, the impact of the workshop on occupational and personal change was evaluated. Using a partially standardized questionnaire, a cross-sectional online survey of 64 persons that participated in the workshop between 2006 and 2017 was conducted. The questions were evaluated quantitatively, descriptively or utilizing content analysis. <ovid:br/>Result(s): 34 of 64 former participants took part in the survey (response rate: 53 %). 67 % of respondents said the workshop had led to a change in their private and/or professional lives. Former participants continued to work on their academic qualifications after participating in the workshop. At the time of the survey, 66 % of the participating men and 10 % of the participating women were habilitated. 5 former participants held a directorate function, of which 4 were male. 94 % of participants said the workshop had completely or partially fulfilled their expectations and the same number said they would recommend it to others. <ovid:br/>Conclusion(s): The workshop ""Career in Family Medicine"" helps young scientists recognize and give concrete form to their professional and private objectives. The expectations of the workshop were fulfilled. Habilitation and university leadership were disproportionately more common in male former participants.<ovid:br/>Copyright &#xa9; Deutscher Arzteverlag.",2018,/,Zeitschrift fur Allgemeinmedizin,94,12,500EP  - 505,2002117112,,,#202,Poggenburg 2018,"",""
Looking into the labyrinth of gender inequality: women physicians in academic medicine,Han H.; ; Kim Y.; Kim S.; Cho Y.; Chae C.,"CONTEXT: Gender inequality remains prevalent worldwide in academic medicine. A closer look into women physicians' gendered experiences through the lens of culture is necessary to advance understanding of gender inequality in this context. Relatively few studies, however, have investigated how social and cultural practices implicitly yet significantly affect gender inequality throughout women physicians' careers. <ovid:br/>OBJECTIVE(S): This study aimed to investigate the lived experiences of South Korean women physicians working in academic medicine and to focus on social and cultural influences on the gendered process of their career journeys. The study will extend our understanding of gender inequality in academic medicine through an in-depth analysis of social and cultural practices that affect the phenomenon. <ovid:br/>METHOD(S): We conducted a qualitative study utilising a grounded theory approach. Twenty-one women physicians participated in semi-structured interviews. Data were recorded, transcribed and analysed through a process of constant comparison using grounded theory to extract themes. <ovid:br/>RESULT(S): Junior women physicians were more vulnerable to gender discrimination and channelled to 'ghettos' through the seniority-based, patriarchal, collectivist and business hospital culture in South Korea. Under pressure to excel at work, they had no work-family balance and experienced identity crises as competent doctors and mothers. They felt themselves to be 'othered' in multiple cultural contexts, including school ties, rankism and a culture of after-work gatherings. Minimal levels of leadership aspiration created a vicious cycle of a lack of social networking and mentoring. Pursuing individual excellence, they attributed their struggles to personal choices and rarely sought organisational support. <ovid:br/>CONCLUSION(S): The dynamics of cultural and social practices constantly and implicitly recreate mechanisms to maintain gender inequality in academic medicine in South Korea. Planned culture changes at individual, organisational and national levels are imperative to discontinue the vicious cycle that exists in the labyrinth of women physicians' career development in academic medicine.<ovid:br/>Copyright &#xa9; 2018 John Wiley & Sons Ltd and The Association for the Study of Medical Education.",2018,/,Medical education,52,10,1083EP  - 1095,625484619,https://dx.doi.org/10.1111/medu.13682,30255527,#203,Han 2018,"",""
Advancing gender equality through the Athena SWAN Charter for Women in Science: An exploratory study of women's and men's perceptions,Ovseiko P.V.; ; Chapple A.; Edmunds L.D.; Ziebland S.,"Background: While in the United Kingdom, Ireland, and Australia, higher education and research institutions are widely engaged with the Athena SWAN Charter for Women in Science to advance gender equality, empirical research on this process and its impact is rare. This study combined two data sets (free- text comments from a survey and qualitative interviews) to explore the range of experiences and perceptions of participation in Athena SWAN in medical science departments of a research-intensive university in Oxford, United Kingdom. <ovid:br/>Method(s): The study is based on the secondary analysis of data from two projects: 59 respondents to an anonymous online survey (42 women, 17 men) provided relevant free-text comments and, separately, 37 women participated in face-to-face narrative interviews. Free-text survey comments and narrative interviews were analysed thematically using constant comparison. <ovid:br/>Result(s): Both women and men said that participation in Athena SWAN had brought about important structural and cultural changes, including increased support for women's careers, greater appreciation of caring responsibilities, and efforts to challenge discrimination and bias. Many said that these positive changes would not have happened without linkage of Athena SWAN to government research funding, while others thought there were unintended consequences. Concerns about the programme design and implementation included a perception that Athena SWAN has limited ability to address longstanding and entrenched power and pay imbalances, persisting lack of work-life balance in academic medicine, questions about the sustainability of positive changes, belief that achieving the award could become an end in itself, resentment about perceived positive discrimination, and perceptions that further structural and cultural changes were needed in the university and wider society. <ovid:br/>Conclusion(s): The findings from this study suggest that Athena SWAN has a positive impact in advancing gender equality, but there may be limits to how much it can improve gender equality without wider institutional and societal changes. To address the fundamental causes of gender inequality would require cultural change and welfare state policies incentivising men to increase their participation in unpaid work in the family, which is beyond the scope of higher education and research policy.<ovid:br/>Copyright &#xa9; 2017 The Author(s).",2017,/,Health Research Policy and Systems,15,1,12,614493794,https://dx.doi.org/10.1186/s12961-017-0177-9,28222735,#204,Ovseiko 2017,"",""
"Evaluating a Medical School's Climate for Women's Success: Outcomes for Faculty Recruitment, Retention, and Promotion",Villablanca A.C.; ; Li Y.; Beckett L.A.; Howell L.P.,"Objective: Women are under-represented in academia. Causative factors include challenges of career-family integration. We evaluated factors reflecting institutional culture (promotion, retention, hiring, and biasing language in promotion letters) as part of an intervention to help shift culture and raise awareness of flexibility policies at the University of California, Davis (UCD). <ovid:br/>Material(s) and Method(s): Data on faculty use of family-friendly policies were obtained at baseline, and surveys for policy awareness were conducted pre(2010)/post(2013) an NIH-funded study educational intervention. Data on hires, separations, and promotions were obtained pre(2007-2009, 2234 person-year data points)/post(2010-2012, 2384 person-year data points) intervention and compared by logistic regression and for gender differences. Department promotion letters (53) were also analyzed for biasing language. <ovid:br/>Result(s): Policy use was overall low, highest for female assistant professors, and for maternity leave. Awareness significantly increased for all policies postintervention. Promotions decreased, likely because of increases in advancement deferrals or tenure clock extensions. Pre/postintervention, female and male hires were near parity for assistant professors, but female hires were substantially lower than males for associate (54% less likely, p = 0.03) and full professors (70% less likely, p = 0.002). Once hired, women were no more likely to separate than men. Fewer associate/full professors separated than assistant professors (p = 0.002, p < 0.001, respectively), regardless of gender. Language in promotion letters was not gender biased. <ovid:br/>Conclusion(s): We demonstrate a shift at UCD toward a culture of work-life flexibility, an environment in which letters of recommendation show very few biased descriptions, and in which assistant professor hiring is gender equitable. At the same time, a decrease in number of faculty members applying for promotion and an imbalance of men over women at senior hires independent of policy awareness may challenge the assumption that family-friendly policies, while promoting flexibility, also have a positive impact on professional advancement.<ovid:br/>&#xa9; Copyright 2017, Mary Ann Liebert, Inc. 2017.",2017,/,Journal of Women's Health,26,5,530EP  - 539,616311884,https://dx.doi.org/10.1089/jwh.2016.6018,28170291,#205,Villablanca 2017,"",""
