Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Gender and the Experience of Mental Health Expert Witness Testimony,"Kaempf, AC; Baxter, P; Packer, IK; Pinals, DA","Mental health expert witness testimony involves complex tasks, and the capacity to perform under pressure is a fundamental skill of a forensic professional. In this context, it is important to understand the nuances of the provision of expert witness testimony. There have been several efforts to examine gender bias across legal and medical systems. Despite these reviews, little is known about how men and women differ or are similar with regard to performing expert witness functions. The purpose of this pilot study was to examine whether the testimony experiences of psychiatry and psychology experts vary by gender. Differences across certain domains, such as the sense of never experiencing anxiety and the sense of one's impact on case outcome were seen across genders. Few other gender-based differences in the experience of providing expert witness testimony were seen. Although the findings of this study raise further questions, they highlight some of the important subtleties noted in forensic practice and the work of the expert witness. In future studies, researchers should continue to explore these findings on the influence of gender and expand to consider culture and race as additional factors in the experience of expert witness testimony. As forensic professional practice evolves, it is important to understand unique aspects of forensic practice, to improve training of forensic experts, and to assist forensic experts in anticipating what they may experience related to the provision of expert testimony.",2015,,JOURNAL OF THE AMERICAN ACADEMY OF PSYCHIATRY AND THE LAW,43,1,52-59,WOS:000350980500009,,,#448,Kaempf 2015,"",""
"""There Is Always an Excuse to Blame the Girl"": Perspectives on Sexual Harassment at a Jordanian University","Bergenfeld, I; Clark, CJ; Sandhu, S; Yount, KM; Essaid, AA; Sajdi, J; Abu Taleb, R; Robbin, Z; Batayeh, B; Zwooqar, A; Spencer, RA","Sexual harassment (SH), defined as unwelcome conduct of a sexual nature, presents a global public health issue and a barrier to empowerment for women and girls. To understand the perceived causes of SH in the Jordanian university context, we conducted focus groups (n = 6) and participatory data collection with students (n = 317) and interviews with staff and administrators (n = 5) at a public university. These data identified norms governing men's and women's behavior, institutional climate and policies, tribal conservatism and protection of perpetrators, and early socialization as underlying SH. Campus-based interventions should adopt approaches aimed at multiple levels of the social ecology.",2022,,VIOLENCE AGAINST WOMEN,28,14,3457-3481,WOS:000763244400001,10.1177/10778012221079373,,#449,Bergenfeld 2022,"",""
Gender discrimination and public and corporate policies to combat sexual harassment in employment relations,"Boucinhas, JC; Colnago, LDR","Sexual harassment constitutes gender discrimination. Most of its occurrences involve male aggressor and female victim. In most of them, the request to participate of a sexual activity stems from the female condition, which motivated sexual desires in her superior or colleague. The fact that the criminal and labor laws do not make any gender cut for the practice of sexual harassment allows that in concrete situations women could be criminally punished, dismissed for just cause, and sentenced to repair the victim, whether male or female. It also allows male harassers to be punished in the three spheres for harassing another male. However, an effective policy to combat sexual harassment presupposes recognizing that sexual harassment is a form of gender discrimination and, therefore, gender-based violence. Without this awareness, public and corporate policies aimed at eradicating this scourge will never succeed.",2022,,CADERNOS GESTAO PUBLICA E CIDADANIA,27,88,,WOS:000930772000005,10.12660/cgpc.v27n88.88392,,#452,Boucinhas 2022,"",""
Strategies of Female Teaching Attending Physicians to Navigate Gender-Based Challenges: An Exploratory Qualitative Study,"Houchens, N; Quinn, M; Harrod, M; Cronin, DT; Hartley, S; Saint, S","BACKGROUND: Women in medicine experience discrimination, hostility, and unconscious bias frequently and with deleterious effects. While these gender-based challenges are well described, strategies to navigate and respond to them are less understood.OBJECTIVE: To explore the lived experiences of female teaching attending physicians emphasizing strategies they use to mitigate gender-based challenges in clinical environments.DESIGN: Multisite exploratory, qualitative study.SETTING: Inpatient general medicine teaching rounds in six geographically diverse US academic hospitals between April and August 2018.PARTICIPANTS: With use of a modified snowball sampling approach, female attendings and their learners were identified; six female attendings and their current (n = 24) and former (n = 17) learners agreed to participate.MEASUREMENTS: Perceptions of gender-based challenges in clinical teaching environments and strategies with which to respond to these challenges were evaluated through semistructured in-depth interviews, focus group discussions, and direct observations of rounds. Observations were documented using handwritten field notes. Interviews and focus groups were audio recorded and transcribed. All transcripts and field note data were analyzed using a content analysis approach.MAIN OUTCOMES: Attending experience levels ranged from 8 to 20 years (mean, 15.3 years). Attendings were diverse in terms of race/ethnicity. Strategic approaches to gender-based challenges clustered around three themes: female attendings (1) actively position themselves as physician team leaders, (2) consciously work to manage gender-based stereotypes and perceptions, and (3) intentionally identify and embrace their unique qualities.CONCLUSION: Female attendings manage their roles as women in medicine through specific strategies to both navigate complex gender dynamics and role model approaches for learners. (c) 2020 Society of Hospital Medicine",2020,,JOURNAL OF HOSPITAL MEDICINE,15,8,454-460,WOS:000553411500001,10.12788/jhm.3471,,#454,Houchens 2020,"",""
Social identity management strategies of women in STEM fields,"Ryan, AM; King, DD; Elizondo, F; Wadlington, P","Recruiting and retaining women in science, technology, engineering, and mathematics (STEM) occupations is seen as challenging, and researchers have begun to consider how women manage their identity in these contexts in response to potential questions of fit. Within identity management theoretical work, there has been little attention to occupational influences. Based on role congruity theory, we investigate occupational characteristics as influences on women's gender identity management, along with individual differences and organizational support influences. Results suggest that engaging in identity management behaviours is unrelated to the gender stereotypicality or gender composition of the field, but that support, fit (i.e., congruence between the interests of the individual and occupation), and personality affect engagement in these behaviours. Implications for enhancing the experiences of women in STEM fields as well as for social identity-related research more broadly are discussed. Practitioner pointsIndividuals may differ in how they choose to address stigmatization at work, based on their personality and fit with the position. Perceived organizational support is associated with willingness to engage in stigmatization confronting strategies. Efforts to understand and affect identity management strategy use should consider individual characteristics (i.e., interests and personality).",2020,,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,93,2,245-272,WOS:000485617600001,10.1111/joop.12294,,#455,Ryan 2020,"",""
Sex disparities in substance abuse research: Evaluating 23 years of structural neuroimaging studies,"Lind, KE; Gutierrez, EJ; Yamamoto, DJ; Regner, MF; Mckee, SA; Tanabe, J","Background: Sex differences in brain structure and clinical course of substance use disorders underscores the need to include women in structural brain imaging studies. The NIH has supported the need for research to address sex differences. We evaluated female enrollment in substance abuse structural brain imaging research and the methods used to study sex differences in substance effects.Methods: Structural brain imaging studies published through 2016 (n = 230) were evaluated for number of participants by sex and substance use status and methods used to evaluate sex differences. Temporal trends in the numbers of participants by sex and substance use status were analyzed. We evaluated how often sex effects were appropriately analyzed and the proportion of studies that found sex by substance interactions on volumetric measures.Results: Female enrollment increased over time, but remained significantly lower than male enrollment (p = 0.01), with the greatest bias for alcohol and opiate studies. 79% of studies included both sexes; however, 74% did not evaluate sex effects or used an analytic approach that precluded detection of sex by substance use interactions. 85% of studies that stratified by sex reported different substance effects on brain volumes. Only 33% of studies examining two-way interactions found significant interactions, highlighting that many studies were underpowered to detect interactions.Conclusions: Although female participation in substance use studies of brain morphometry has increased, sex disparity persists. Studying adequate numbers of both sexes and employing correct analytic approaches is critical for understanding sex differences in brain morphometric changes in substance abuse. (C) 2017 Elsevier B.V. All rights reserved.",2017,,DRUG AND ALCOHOL DEPENDENCE,173,,92-98,WOS:000399509300012,10.1016/j.drugalcdep.2016.12.019,,#456,Lind 2017,"",""
#MedToo: A Large-Scale Examination of the Incidence and Impact of Sexual Harassment of Physicians and Other Faculty at an Academic Medical Center,"Vargas, EA; Brassel, ST; Cortina, LM; Settles, IH; Johnson, TRB; Jagsi, R","Background: A landmark National Academies report highlighted the need for rigorous evaluation of sexual harassment in medicine. We examined the prevalence and impact of sexual harassment using the Sexual Experiences Questionnaire, the standard for measurement of sexual harassment, but which has not been previously applied within academic medicine. Materials and Methods: A 20-minute online survey was administered to all faculty who had been working at University of Michigan Medical School for at least 1 year (n = 2723). We assessed sexual harassment within the past year from insiders (i.e., from staff, students, and faculty) and from patients and patients' families. We also evaluated mental health, job satisfaction, sense of safety at work, and turnover intentions. Results: In the final sample (n = 705; which included 25.9% of the originally targeted population), most respondents, 82.5% of women and 65.1% of men, reported at least one incident of sexual harassment from insiders in the past year; 64.4% of women and 44.1% of men reported harassment from patients and patients' families. The most frequently experienced dimension of sexual harassment for women and men was sexist gender harassment. Increased experiences of harassment were independently associated with lower mental health, job satisfaction, and sense of safety at work, as well as increased turnover intentions, with no significant interactions by gender. Conclusions: Sexual harassment against medical faculty is alarmingly common at an institution that is not expected to be atypical. Interventions must address sexual harassment, which affects mental health and career outcomes of male and female physicians.",2020,,JOURNAL OF WOMENS HEALTH,29,1,13-20,WOS:000486327000001,10.1089/jwh.2019.7766,,#457,Vargas 2020,"",""
"Challenges and Obstacles Faced by Trainee Female Physicians: An Integrative Research on Gender Discrimination, Stress, Depression and Harassment","Yaghmour, A; Alesa, A; Anbarserry, E; Binmerdah, MA; Alharbi, A; Housawi, A; Almehdar, M; Lytra, H; Alsaywid, B; Lytras, DM","This study's purpose is to assess the challenges and obstacles faced by female trainee physicians and suggest solutions that could resolve these issues and improve their performance. The study utilized an observational, analytical, cross-sectional design based on a self-administered open-ended and validated questionnaire which was distributed to 133 recruited female resident trainees of medical units in Jeddah, Saudi Arabia. The findings of the study revealed that 52% female trainees experienced gender discrimination, mostly (65%) by their superiors, while 40% were regularly harassed. About half (53%) of the interviewees were severely depressed, resulting in their reconsidering their career in medicine. A total of 14% thought of suicide, while four planned to end and five had attempted to end their life. However, only eight (6%) participants officially reported the cases of harassment to the accountable superiors. Half of them felt neglected by the healthcare administration, and one-fourth (24%) were underachieving in their studies and work. The study concluded that work dissatisfaction, limited clinical correspondence, high depression, burnout, stress and drop-out rates-all deriving from common gender discrimination-compose the alarming and complex challenges that female trainee residents in Jeddah of various levels and specialties have to face.",2021,,HEALTHCARE,9,2,,WOS:000622573500001,10.3390/healthcare9020160,,#459,Yaghmour 2021,"",""
"Why Bias Matters in Medicine: Qualitative Insights from Anonymous, Online Reports","Cerdeña, JP; Rehman, T; Hardeman, RR","Purpose: Bias has been shown to influence the experience and mental health of healthcare professional trainees and faculty in academic medicine. The authors investigated the character and impact of self-reported bias experiences sustained in the academic medical arena that were submitted anonymously online to the website SystemicDisease.com.Method: This qualitative study analyzed 22 narratives submitted online to SystemicDisease.com between September 2015 and March 2017. Both deductive and inductive content analysis was performed, using a combination of a priori axial and open coding.Results: The most commonly reported biases occurred on the basis of race and/ or gender. Multiple submitters indicated this bias had influenced or threatened their intended career trajectory. Healthcare professional trainees also expressed altruistic concerns toward other underrepresented individuals as well as toward patients from disadvantaged backgrounds.Conclusion: Racial and gender bias constitute a considerable barrier for trainees and professionals in academic medicine. Institutional awareness of these impacts can inform interventions designed to foster a more intrusive professional climate.",2020,,JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION,112,1,6-14,WOS:000519635700003,10.1016/j.jnma.2019.10.004,,#460,Cerdeña 2020,"",""
Physician mothers' experience of workplace discrimination: a qualitative analysis,"Halley, MC; Rustagi, AS; Torres, JS; Linos, E; Plaut, V; Mangurian, C; Choo, E","OBJECTIVESTo report woman physicians' experiences, in their own words, of discrimination based on their role as a mother.DESIGNQualitative analysis of physician mothers' free-text responses to the open question: ""We want to hear your story and experience. Please share"" included in questions about workplace discrimination. Three analysts iteratively formulated a structured codebook, then applied codes after inter-coder reliability scores indicated high concordance. The relationships among themes and sub-themes were organized into a conceptual model illustrated by exemplary quotes.PARTICIPANTSRespondents to an anonymous, voluntary online survey about the health and wellbeing of physician mothers posted on a Facebook group, the Physician Moms Group, an online community of US physicians who identify as mothers.RESULTSWe analyzed 947 free-text responses. Participants provide diverse and vivid descriptions of experiences of maternal discrimination. Gendered job expectations, financial inequalities (including lower pay than equally qualified colleagues and more unpaid work), limited opportunities for advancement, lack of support during the pregnancy and postpartum period, and challenging work-life balance are some of the key themes identified. In addition, participants' quotes show several potential structural drivers of maternal discrimination and describe the downstream consequences of maternal discrimination on the physician herself, her career, family, and the healthcare system.CONCLUSIONSThese findings provide a view of maternal discrimination directly from the perspective of those who experience it. Women physicians report a range of previously uncharacterized ways in which they experience maternal discrimination. While certain aspects of these experiences are consistent with those reported by women across other professions, there are unique aspects of medical training and the medical profession that perpetuate maternal discrimination.",2018,,BMJ-BRITISH MEDICAL JOURNAL,363,,,WOS:000453691400003,10.1136/bmj.k4926,,#462,Halley 2018,"",""
Are You Really the Doctor? Physician Experiences with Gendered Microaggressions from Patients,"Ahmad, SR; Ahmad, TR; Balasubramanian, V; Facente, S; Kin, C; Girod, S","Background: In contrast to physician implicit bias toward patients, bias and microaggressions from patients toward physicians have received comparatively less attention.Materials and Methods: We captured physician experiences of gendered microaggressions from patients by conducting a mixed-methods survey-based study of physicians at a single academic health care institution in May 2019. A quantitative portion assessed the frequency of gendered microaggressions (microaggression experiences [ME] score) and the association with measures of perceived impacts (job satisfaction, burnout, perceived career impacts, behavioral modifications). A one-tailed Wilcoxon rank sum test compared distributional frequencies of microaggressions by gender, and by gender and race. Chi-square tests measured the associations between gendered microaggressions and perceived impacts. Welch two-sample t-tests assessed differences in ME scores by rank and specialty. Linear regression assessed the association of ME scores and job satisfaction/burnout. A qualitative portion solicited anecdotal experiences, analyzed by inductive thematic analysis.Results: There were 297 completed surveys (response rate 27%). Female physicians experienced a significantly higher frequency of gendered microaggressions (p < 0.001) compared with male physicians. Microaggressions were significantly associated with job satisfaction (chi-square 6.83, p = 0.009), burnout (chi-square 8.76, p = 0.003), perceived career impacts (chi-square 18.67, p < 0.001), and behavioral modifications (chi-square 19.96, p < 0.001). Trainees experienced more microaggressions (p = 0.009) and burnout (p = 0.009) than faculty. Higher ME scores predicted statistically significant increases in burnout (p < 0.0001) and reduced job satisfaction (p = 0.02). Twelve microaggressions themes emerged from the qualitative responses, including role questioning and assumption of inexperience. The frequency of microaggressions did not vary significantly by race; however, qualitative responses described race as a factor.Conclusions: Physicians experience gendered microaggressions from patients, which may influence job satisfaction, burnout, career perceptions, and behavior. Future research may explore the multidirectionality of microaggressions and tools for responding at the individual and institutional level.",2022,,JOURNAL OF WOMENS HEALTH,31,4,521-532,WOS:000717333400001,10.1089/jwh.2021.0169,,#463,Ahmad 2022,"",""
"Incidence and Group Comparisons of Harassment Based on Gender, LGBTQ plus Identity, and Race at an Academic Medical Center","Vargas, EA; Brassel, ST; Perumalswami, CR; Johnson, TRB; Jagsi, R; Cortina, LM; Settles, IH","Background: A key recommendation from the landmark National Academies report called for research examining experiences of underrepresented and/or vulnerable groups, including people of color and sexual- and gender-minority people. We examine the prevalence of gender policing harassment (GPH), heterosexist harassment (HH), and racialized sexual harassment (RSH), by gender, LGBTQ+, race, and department grouping, which has not been previously examined in academic medicine.Materials and Methods: All faculty (n = 2723), fellows, residents, and first through third year medical students (n = 1822) at the University of Michigan Medical School (UMMS) who had been working at the organization for at least 1 year were invited to complete a 20-minute online survey. We assessed harassment within the past year, perpetrated by insiders (i.e., staff, students, and faculty) and from patients and patients' families.Results: A total of 705 faculty (25.9% of the targeted sample) and 583 trainees (32.0% of the targeted sample) were in the analytic sample. Women were significantly more likely to experience GPH from both sources than men, and LGBTQ+ individuals were more likely to face HH from both sources than cisgender heterosexual participants. Underrepresented minorities, Asian/Asian American, and female participants had higher rates of RSH perpetrated by insiders. There were significant department-group differences across harassment types.Conclusions: Less-studied forms of harassment are common within academic medicine and are perpetrated from various sources. Identity-based harassment should be investigated further to gain a comprehensive understanding of its impact within academic medicine.",2021,,JOURNAL OF WOMENS HEALTH,30,6,789-798,WOS:000592982200001,10.1089/jwh.2020.8553,,#464,Vargas 2021,"",""
Investigating the mediating effect of Uber's sexual harassment case on its brand: Does it matter?,"Griffith, DA; van Esch, P; Trittenbach, M","Following a barrage of serious allegations regarding a corporate culture that engendered sexual harassment, and discrimination, Uber lost a number of senior executives including its CEO. The phenomenon begs the question as to how much the scandals have affected the popular brand. The purpose of this study is to investigate consumer attitudes towards sexual harassment at Uber and the effects of anger about the scandal on Uber's brand popularity. Investigating such issues at a high profile service based organization highlights the nuances of employee and consumer attitudes and behaviors in the new technology-driven sharing economy. Participants (n = 201) were recruited through an online survey platform. Regarding factors affecting Uber's brand popularity, the findings of this study reveal that inequitable treatment by Uber negatively affects brand popularity, while consumer attachment to Uber positively affects Uber's brand popularity. Regarding the mediating effect of 'Acceptance of Sexual Harassment at Uber' on brand popularity, the results show that acceptance of sexual harassment only mediates the relationship between consumers' attachment toward Uber and its brand popularity. Analysis further revealed that the sexual harassment case will not be as damaging as many people initially predicted. This study will assist managers who work in various sharing economy industries and those with devout followers, such as Uber and AirBnB, on how to recover from a scandal.",2018,,JOURNAL OF RETAILING AND CONSUMER SERVICES,43,,111-118,WOS:000434834700013,10.1016/j.jretconser.2018.03.007,,#465,Griffith 2018,"",""
The role of blogs in restoring the self-integrity of women victims of intimate partner sexual violence,"Watanabe, CYV; Diniz, EH; Scornavacca, E","Purpose This paper aims to identify the role of blogs in helping women victims of intimate partner sexual violence to restore their self-integrity. Design/methodology/approach The authors' research uses an interpretive stance, supported by motivational and ""self"" theories to analyze 33 blogs reporting the experiences of women in Brazil who suffered sexual violence perpetrated by an intimate partner. Findings This study identifies the reasons why women who suffer violence from intimate partners write blog posts. It also develops an analytical framework that bridges the gap between the design and use of IT-artifacts and the context of sexual violence from an intimate partner. Women who suffer violence from intimate partners look for blogs in order to find a safe space for expression, a knowledge hub and a social support network. Blogs play a pivotal role in supporting the journey of reconstructing their self-integrity. Research limitations/implications The results help to understand the role of blogs in helping victims in vulnerable situations trying to restore their self-integrity. It also contributes to improve the design and functionality of such platforms as an important resource for social support networks. Practical implications This study shows the positive impact of blogs as a tool to support victims in the process of restoring their self-integrity. Social implications This study aims to promote the use of digital artifacts such as blogs as a complementary instrument to fight violence against women. Originality/value The analytical framework used in this paper helps to understand the role of IT-artifacts in the context of sexual violence from an intimate partner.",2023,,INFORMATION TECHNOLOGY & PEOPLE,36,6,2280-2311,WOS:000861691900001,10.1108/ITP-04-2020-0172,,#466,Watanabe 2023,"",""
Women Family Physicians: A Career in Academic Family Medicine an example from Turkey,"Unluoglu, I; Saatci, E; Akpinar, E","When the first universities opened in Europe in the 12th century, they were, with few exceptions, open for men only. It was not until the 19Th century that most European countries opened their academic institutions to female students and female teachers. At present, women occupy approximately one third of the academic posts in Turkey. Medical field is the third preferred area for women in Turkey. It is supposed that 30% of all physicians and almost half of 100,000 academic personnel in Turkey are female. However, the percentage of women decreases as the rank increases. Of residents, 47% are women whereas 35% of assistant professors, 31,6% of associate professors and 27.4% of full professors is women, The first academic tenure in family medicine was in 1994. By 15 March 2012, there are 82 associate professors and 16 full professors in family medicine. Of 82 associate professors, 46% (38) and of 16 full professors 25% (4) are women. Changing the environment of academic medicine could enhance career satisfaction and success for both women and men. Medical schools should carefully examine their environment for gender equity in promotion and compensation. Educators have an obligation to medical students and residents to develop their knowledge and skills, including those related to career development, for effectively practicing medicine. Best possible care in family medicine requires gender competent professionals who understand the cultural, social and political determinants of health and can respond effectively to them.",2015,,FAMILY MEDICINE AND PRIMARY CARE REVIEW,17,1,48-53,WOS:000216557600011,,,#467,Unluoglu 2015,"",""
Experiencing sexual harassment by males and associated substance use & poor mental health outcomes among adolescent girls in the US,"Reed, E; Salazar, M; Agah, N; Behar, AI; Silverman, JG; Walsh-Buhi, E; Rusch, MLA; Raj, A","Purpose: Among a sample of adolescent girls, we assessed: 1) prevalence of sexual harassment by type, place of occurrence, and perpetrators; 2) association with substance use and poor mental health outcomes; and 3) the proportion of girls experiencing sexual harassment in more than one place and relation to study outcomes.Methods: We collected survey data from 159 sexually active girls (aged 15-19 years) recruited from an urban health clinic in Southern California. We used multivariable regression models to assess associations between sexual harassment in the past 6 months and the following outcomes: 1) substance use in past 30 days (alcohol use, binge drinking, and marijuana use, respectively); 2) other drug use ever; and 3) feelings of depression and anxiety, respectively, in past 30 days.Results: Almost two-thirds of girls (65.4%) reported experiencing sexual harassment in the past 6 months. Among those reporting recent harassment (n = 104), the abuse most frequently occurred in public spaces (on public transport [50.5%], at school [42.7%], and in their neighborhoods [39.8%]) and most often in the form of sexual comments, jokes, or gestures (57.2%), although 12.6% were ""touched, grabbed, or pinched in a sexual way."" The vast majority (82.7%) did not know the perpetrators (82.7%). Experiences of sexual harassment in the past 6 months were significantly associated with alcohol use (odds ratio [OR], 4.5; 95% confidence interval [CI], 2.0-10.2), binge drinking (OR, 4.2; 95% CI, 1.8-9.8), and marijuana use (OR, 2.6; 95% CI, 1.2-5.7) in the past 30 days; other drug use ever (OR, 5.4; 95% CI, 1.8-16.4); and feelings of depression (OR: 2.7; 95%CI: 1.3-5.5) and anxiety (OR: 2.6; 95%CI: 1.2-5.5) in the past 30 days. Just over half (55.3%) reported sexual harassment in more than one place, which was also associated with poor substance use and mental health outcomes.Conclusions: Findings suggest that sexual harassment experiences are pervasive, occur in girls' immediate and everyday environments, and are associated with girls' substance use and adverse mental health outcomes.",2019,,SSM-POPULATION HEALTH,9,,,WOS:000498893900034,10.1016/j.ssmph.2019.100476,,#469,Reed 2019,"",""
Female victims and female perpetrators: medical students' narratives of gender dynamics and professionalism dilemmas,"Shaw, MK; Chandratilake, M; Ho, MJ; Rees, CE; Monrouxe, LV","Medicine is a gendered discipline, in which women, both as patients and practitioners, have often held subordinate positions. The reproduction of dominant gender biases in the medical setting can negatively impact the professional development of medical students and the wellbeing of patients. In this analysis of medical students' narratives of professionalism dilemmas, we explore students' experiences of gender bias in hospital settings. Seventy-one students participated in 12 group interviews, where they discussed witnessing or participating in various activities that they thought were professionalism lapses. Within the dataset, 21 narratives had a distinctly gendered component broadly pertaining to patient dignity and safety dilemmas, informed consent issues, and female student abuse. Interestingly, perpetrators of such acts were commonly female healthcare professionals and educators. Although students recognized such acts as professionalism lapses and often expressed concern for patient wellbeing, students did not intervene or report such acts due to hierarchical cultural contexts, and at times even reproduced the discriminatory behavior they were criticizing. This raises concerns about medical students' professionalism development and the extent to which gender bias is ingrained within particular medical systems. The normalization of disrespectful and abusive treatment of female patients poses immediate and future consequences to the wellbeing and safety of women. Furthermore, the same socio-cultural values that sustain these acts may account for perpetrators often being women themselves as they strive to overcome their subordinate position within medicine.",2020,,ADVANCES IN HEALTH SCIENCES EDUCATION,25,2,299-319,WOS:000531702200005,10.1007/s10459-019-09919-z,,#470,Shaw 2020,"",""
Sexual harassment and emotional and behavioural symptoms in adolescence: stronger associations among boys than girls,"Kaltiala-Heino, R; Fröjd, S; Marttunen, M","To study the associations between subjection to sexual harassment and emotional (depression) and behavioural (delinquency) symptoms among 14-to-18-year-old adolescents, and gender differences within these associations.90,953 boys and 91,746 girls aged 14-18 participated in the School Health Promotion Study (SHPS), a school-based survey designed to examine the health, health behaviours, and school experiences of teenagers. Experiences of sexual harassment were elicited with five questions addressing five separate forms of harassment. Depression was measured by the 13-item Beck Depression Inventory and delinquency with a modified version of the International Self-Report Delinquency Study (ISRD) instrument. Data were analysed using cross-tabulations with Chi-square statistics and logistic regression.All sexual harassment experiences studied were associated with both depression (adjusted odds ratios varied from 2.2 to 2.7 in girls and from 2.0 to 5.1 in boys) and delinquency (adjusted odds ratios 3.1-5.0 in girls and 1.7-6.9 in boys). Sexual name-calling had a stronger association with depression and with delinquency in girls (adjusted odds ratios, respectively, 2.4 and 4.2), than in boys (adjusted odds ratios, respectively, 2.0 and 1.7), but otherwise stronger associations with emotional and behavioural symptoms were seen in boys.Subjection to sexual harassment is associated with both emotional and behavioural symptoms in both girls and boys. The associations are mostly stronger for boys. Boys subjected to sexual harassment may feel particularly threatened regarding their masculinity, and there may be less support available for boys traumatised due to sexual harassment.",2016,,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,51,8,1193-1201,WOS:000381407500013,10.1007/s00127-016-1237-0,,#471,Kaltiala-Heino 2016,"",""
The new scarlet letter: Global challenges of motherhood in public administration programs and how we could solve them,"Young, SL; Grayer, MJ; Wiley, KK","Motherhood in academia remains vastly underrepresented in both developed and developing countries. Key career opportunities for women often coincide with childbearing and child-rearing years, limiting their consideration for these positions. This underrepresentation diminishes academic mothers' ability to contribute meaningfully to public administration (PA) and development issues that deeply impact them. Using comparative administrative law, we develop a typology of environments academic mothers navigate, reflecting national and cultural differences. We investigate the historical, cultural, and structural factors perpetuating this inequity, highlighting biases and discrimination faced by academic mothers. Entrenched institutional structures and complacent cultural norms exacerbate their systemic oppression. Normalizing motherhood in academia, from graduate students to university presidents, requires new laws, policies, programs, and expectations that create strong legal protections and favorable institutional policies. We conclude with universal recommendations to transform academia into a more inclusive space for mothers, focusing on PA to address this pervasive issue.",2024,,PUBLIC ADMINISTRATION AND DEVELOPMENT,44,4,342-357,WOS:001277996400001,10.1002/pad.2068,,#472,Young 2024,"",""
Achieving Gender Equity in Physician Compensation and Career Advancement: A Position Paper of the American College of Physicians,"Hlth Public Policy Comm American C; Butkus, R; Serchen, J; Moyer, DV; Bornstein, SS; Hingle, ST","Women comprise more than one third of the active physician workforce, an estimated 46% of all physicians-in-training, and more than half of all medical students in the United States. Although progress has been made toward gender diversity in the physician workforce, disparities in compensation exist and inequities have contributed to a disproportionately low number of female physicians achieving academic advancement and serving in leadership positions. Women in medicine face other challenges, including a lack of mentors, discrimination, gender bias, cultural environment of the workplace, imposter syndrome, and the need for better work-life integration. In this position paper, the American College of Physicians summarizes the unique challenges female physicians face over the course of their careers and provides recommendations to improve gender equity and ensure that the full potential of female physicians is realized.",2018,,ANNALS OF INTERNAL MEDICINE,168,10,721-+,WOS:000434250700016,10.7326/M17-3438,,#473,HlthPublicPolicyCommAmerican 2018,"",""
"Female Brass Musicians Address Gender Parity, Gender Equity, and Sexual Harassment: A Preliminary Report on Data from the Brass Bodies Study","Schmalenberger, S; Maddox, P","The Brass Bodies Study is an exploratory cross-sectional study designed to describe and understand the experience of female brass players. This report discusses selected data from close-ended and open-ended responses to questions regarding gender equity, parity, and sexual harassment within a web-based survey that launched the first phase of the study. The survey queried subjects' physical changes to their brass playing due to various catalysts: life-cycle events; injury, illness, harassment, mental health, racism, and homophobia. The survey instrument further queried whether subjects received support about these changes and the effectiveness of support. The following report discusses survey responses to questions about gender parity and changes to brass playing due to sexual harassment. Additional qualitative data were generated from open-ended questions in the survey and were qualitatively coded and thematically presented to supplement the descriptive statistics provided. The information presented explores and defines salient items and themes of a population that is under researched with the hopes of generating hypotheses for continued research.",2019,,SOCIETIES,9,1,,WOS:000464673400001,10.3390/soc9010020,,#474,Schmalenberger 2019,"",""
"You, Me, or Her: Leaders' Perceptions of Responsibility for Increasing Gender Diversity in STEM Departments","McClelland, SI; Holland, KJ","We examined how university leaders described what and who needed to change in order to increase the representation of female faculty in science, technology, engineering, and math (STEM) departments. Thirty-one (28 men and 3 women) STEM departmental chairs and deans at a large, public university participated in semi-structured interviews. Data were examined using both qualitative and quantitative procedures. Analysis focused on participants' descriptions of responsibility for changes related to gender equity. Using the distinction of high versus low responsibility, themes were examined for their qualitative characteristics as well as their frequency. Leaders who exhibited high personal responsibility most frequently saw themselves as needing to change and also named their male colleagues as concurrently responsible for diversity. Conversely, leaders who exhibited low personal responsibility most frequently described female faculty as responsible and described women's attitudes and their choice to have a family as obstacles to gender diversity in STEM. We argue that the dimensions of high and low responsibility are useful additions to discussions of leadership, workplace diversity initiatives, and gender equity more broadly. To this end, we provide several methodological tools to examine these subtle, yet essential, aspects of how diversity and change efforts are imagined and discussed.",2015,,PSYCHOLOGY OF WOMEN QUARTERLY,39,2,210-225,WOS:000354570500006,10.1177/0361684314537997,,#476,McClelland 2015,"",""
