Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
National hiring experiments reveal 2:1 faculty preference for women on STEM tenure track,"Williams, Wendy M.; Ceci, Stephen J.","National randomized experiments and validation studies were conducted on 873 tenure-track faculty (439 male, 434 female) from biology, engineering, economics, and psychology at 371 universities/ colleges from 50 US states and the District of Columbia. In the main experiment, 363 faculty members evaluated narrative summaries describing hypothetical female and male applicants for tenure-track assistant professorships who shared the same lifestyle (e.g., single without children, married with children). Applicants’ profiles were systematically varied to disguise identically rated scholarship; profiles were counterbalanced by gender across faculty to enable between-faculty comparisons of hiring preferences for identically qualified women versus men. Results revealed a 2:1 preference for women by faculty of both genders across both math-intensive and non–math-intensive fields,with the single exception of male economists, who showed no gender preference. Results were replicated using weighted analyses to control for national sample characteristics. In follow-up experiments, 144 faculty evaluated competing applicants with differing lifestyles (e.g., divorced mother vs. married father), and 204 faculty compared same-gender candidates with children, but differing in whether they took 1-y-parental leaves in graduate school. Women preferred divorced mothers to married fathers; men preferred mothers who took leaves to mothers who did not. In two validation studies, 35 engineering faculty provided rankings using full curricula vitae instead of narratives, and 127 faculty rated one applicant rather than choosing from a mixed-gender group; the same preference for women was shown by faculty of both genders. These results suggest it is a propitious time for women launching careers in academic science. Messages to the contrary may discourage women from applying for STEM (science, technology, engineering, mathematics) tenure-track assistant professorships. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2015,04/28/,PNAS Proceedings of the National Academy of Sciences of the United States of America,112,17,5360-5365,2015-19444-001,10.1073/pnas.1418878112,2015-19444-001,#446,Williams 2015,"",""
Not just fun and games: Toy advertising on television targeting children promotes sedentary play,"Kent, Monique Potvin; Velkers, Clive","Objective: To examine the volume of television toy advertising targeting Canadian children and to determine if it promotes active or sedentary play, targets males or females more frequently, and has changed over time. Methods: Data for toy/game advertising from 27 television stations in Toronto for the month of May in 2006 and 2013 were licensed from Neilsen Media Research (Montreal, Quebec, Canada). A content analysis was performed on all ads to determine what age group and gender were targeted and whether physical or sedentary activity was being promoted. Comparisons were made between 2006 and 2013. Results: There were 3.35 toy ads/h/children’s specialty station in 2013 (a 15% increase from 2006). About 88% of toy ads promoted sedentary play in 2013, a 27% increase from 2006 levels, while toy ads promoting active play decreased by 33%. In both 2006 and 2013, a greater number of sedentary toy ads targeted males (n = 1519, May 2006; n = 2030, May 2013) compared with females (n = 914, May 2006; n = 1619, May 2013), and between 2006 and 2013, these ads increased significantly for both males and females. Conclusion: Future research should explore whether such advertising influences children’s preferences for activities and levels of physical activity. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",2017,10//,Journal of Physical Activity & Health,14,10,773-778,2017-43443-002,10.1123/jpah.2017-0044,2017-43443-002,#447,Kent 2017,"",""
"Not just surviving, but thriving: Overcoming barriers to career advancement for women junior faculty clinician-researchers","Zakaras, Jennifer M.; Sarkar, Urmimala; Bibbins-Domingo, Kirsten; Mangurian, Christina V.","Objective: Although women attend medical school and residency at similar rates to men, they experience lower levels of academic career advancement than men. To inform national gender equity efforts, the authors conducted a qualitative study to explore potential gender differences in the career experiences of junior research faculty at a premier research institution. Methods: Focus group discussions were conducted among women and men junior research faculty at the School of Medicine at an urban public research university. Participants were early mentored career development award recipients (K-awardees). Two same-gender focus groups of nine women and six men were conducted. Discussions focused on two domains: barriers to maintaining a research career and facilitators for research career development. Data were analyzed using ATLAS.ti and content analysis methods. Results: Both women and men identified a challenging funding environment, difficulty bridging the salary gap, and lack of institutional support as barriers to maintaining their research careers. Women perceived two primary barriers to their career advancement that were different from their male counterparts: They were more likely to feel undervalued at the institution and to experience significant strains related to both childbearing and childcare. Women also reported receiving inadequate mentorship, having poor negotiation skills, and experiencing a lack of negotiation opportunities. Conclusions: Academic research institutions should consider interventions that provide financial, emotional, and practical support to women research faculty, particularly during their childbearing and childrearing years. (PsycInfo Database Record (c) 2023 APA, all rights reserved)",2021,04//,Academic Psychiatry,45,2,180-184,2020-85691-001,10.1007/s40596-020-01361-3,2020-85691-001,#448,Zakaras 2021,"",""
Nucleus accumbens melanin-concentrating hormone signaling promotes feeding in a sex-specific manner,"Terrill, Sarah J.; Subramanian, Keshav S.; Lan, Rae; Liu, Clarissa M.; Cortella, Alyssa M.; Noble, Emily E.; Kanoski, Scott E.","Melanin-concentrating hormone (MCH) is an orexigenic neuropeptide produced in the lateral hypothalamus and zona incerta that increases food intake. The neuronal pathways and behavioral mechanisms mediating the orexigenic effects of MCH are poorly understood, as is the extent to which MCH-mediated feeding outcomes are sex-dependent. Here we investigate the hypothesis that MCH-producing neurons act in the nucleus accumbens shell (ACBsh) to promote feeding behavior and motivation for palatable food in a sex-dependent manner. We utilized ACBsh MCH receptor (MCH1R)-directed pharmacology as well as a dual virus chemogenetic approach to selectively activate MCH neurons that project to the ACBsh. Results reveal that both ACBsh MCH1R activation and activating ACBsh-projecting MCH neurons increase consumption of standard chow and palatable sucrose in male rats without affecting motivated operant responding for sucrose, general activity levels, or anxiety-like behavior. In contrast, food intake was not affected in female rats by either ACBsh MCH1R activation or ACBsh-projecting MCH neuron activation. To determine a mechanism for this sexual dimorphism, we investigated whether the orexigenic effect of ACBsh MCH1R activation is reduced by endogenous estradiol signaling. In ovariectomized female rats on a cyclic regimen of either estradiol (EB) or oil vehicle, ACBsh MCH1R activation increased feeding only in oil-treated rats, suggesting that EB attenuates the ability of ACBsh MCH signaling to promote food intake. Collective results show that MCH ACBsh signaling promotes feeding in an estrogen- and sex-dependent manner, thus identifying novel neurobiological mechanisms through which MCH and female sex hormones interact to influence food intake. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2020,11/01/,Neuropharmacology,178,,,2020-75109-001,10.1016/j.neuropharm.2020.108270,2020-75109-001,#449,Terrill 2020,"",""
Oxytocin receptors in the anteromedial bed nucleus of the stria terminalis promote stress-induced social avoidance in female California mice,"Duque-Wilckens, Natalia; Steinman, Michael Q.; Busnelli, Marta; Chini, Bice; Yokoyama, Sae; Pham, Mary; Laredo, Sarah A.; Hao, Rebecca; Perkeybile, Allison M.; Minie, Vanessa A.; Tan, Phillip B.; Bales, Karen L.; Trainor, Brian C.","[Correction Notice: An Erratum for this article was reported in Vol 83(3) of Biological Psychiatry (see record [rid]2017-58760-014[/rid]). In the original article, the authors detected an error in the discussion section. The corrections are present in the erratum.] Background: The neuropeptide oxytocin (OT) is a key regulator of social and emotional behaviors. The effects of OT are context dependent, and it has been proposed that OT increases the salience of both positive and negative social cues. Here we tested whether the bed nucleus of the stria terminalis (BNST) mediates anxiogenic effects of OT. Methods: First, we studied the effects of systemic administration of an OT receptor (OTR) antagonist L-368,899 on social behavior in male and female California mice exposed to social defeat. We examined the effect of L-368,899 on G protein activation and used early growth response factor 1 immunohistochemistry to identify potential sites of OTR action. Finally, we examined the effects of L-368,899 infused in the BNST on behavior. Results: A single dose of systemic L-368,899 increased social approach in stressed female mice and decreased social approach in male mice naïve to defeat. L-368,899 prevented OT activation of G proteins and did not activate G proteins in the absence of OT. Intranasal OT, which reduces social approach in female mice but not male mice, increased early growth response factor 1 immunoreactivity in the nucleus accumbens core and anteromedial BNST in female mice but not in male mice. Stressed female mice that received an infusion of L-368,899 into the anteromedial BNST but not the nucleus accumbens core increased social approach and decreased social vigilance responses. Conclusions: Our results suggest that OTR activation in anteromedial BNST induces a vigilance response in which individuals avoid, yet attend to, unfamiliar social contexts. Our results suggest that OTR antagonists may have unappreciated therapeutic potential for stress-induced psychiatric disorders. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",2018,02/01/,Biological Psychiatry,83,3,203-213,2017-58760-009,10.1016/j.biopsych.2017.08.024,2017-58760-009,#450,Duque-Wilckens 2018,"",""
'Oxytocin receptors in the anteromedial bed nucleus of the stria terminalis promote stress-induced social avoidance in female California mice': Erratum,"Duque-Wilckens, Natalia; Steinman, Michael Q.; Busnelli, Marta; Chini, Bice; Yokoyama, Sae; Pham, Mary; Laredo, Sarah A.; Hao, Rebecca; Perkeybile, Allison M.; Minie, Vanessa A.; Tan, Phillip B.; Bales, Karen L.; Trainor, Brian C.","Reports an error in 'Oxytocin receptors in the anteromedial bed nucleus of the stria terminalis promote stress-induced social avoidance in female California mice' by Natalia Duque-Wilckens, Michael Q. Steinman, Marta Busnelli, Bice Chini, Sae Yokoyama, Mary Pham, Sarah A. Laredo, Rebecca Hao, Allison M. Perkeybile, Vanessa A. Minie, Phillip B. Tan, Karen L. Bales and Brian C. Trainor (Biological Psychiatry, 2018[Feb][1], Vol 83[3], 203-213). In the original article, the authors detected an error in the discussion section. The corrections are present in the erratum. (The following abstract of the original article appeared in record [rid]2017-58760-009[/rid]). Background: The neuropeptide oxytocin (OT) is a key regulator of social and emotional behaviors. The effects of OT are context dependent, and it has been proposed that OT increases the salience of both positive and negative social cues. Here we tested whether the bed nucleus of the stria terminalis (BNST) mediates anxiogenic effects of OT. Methods: First, we studied the effects of systemic administration of an OT receptor (OTR) antagonist L-368,899 on social behavior in male and female California mice exposed to social defeat. We examined the effect of L-368,899 on G protein activation and used early growth response factor 1 immunohistochemistry to identify potential sites of OTR action. Finally, we examined the effects of L-368,899 infused in the BNST on behavior. Results: A single dose of systemic L-368,899 increased social approach in stressed female mice and decreased social approach in male mice naïve to defeat. L-368,899 prevented OT activation of G proteins and did not activate G proteins in the absence of OT. Intranasal OT, which reduces social approach in female mice but not male mice, increased early growth response factor 1 immunoreactivity in the nucleus accumbens core and anteromedial BNST in female mice but not in male mice. Stressed female mice that received an infusion of L-368,899 into the anteromedial BNST but not the nucleus accumbens core increased social approach and decreased social vigilance responses. Conclusions: Our results suggest that OTR activation in anteromedial BNST induces a vigilance response in which individuals avoid, yet attend to, unfamiliar social contexts. Our results suggest that OTR antagonists may have unappreciated therapeutic potential for stress-induced psychiatric disorders. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",2018,02/01/,Biological Psychiatry,83,3,296-296,2017-58760-014,10.1016/j.biopsych.2017.11.009,2017-58760-014,#451,Duque-Wilckens 2018,"",""
Perceptions of gender and race equality in leadership and advancement among military family physicians,"Massaquoi, Mariama A.; Reese, Tyler R.; Barrett, John; Nguyen, Dana","Introduction: There is increasing interest in assessing gender and race-based disparities in academic medicine and healthcare leadership in civilian medicine and the U.S. Military Health System. Approximately 15% of U.S. active duty service members are women, and racial minorities are 30% of the total active duty force. This study evaluates the following factors among uniformed services family physicians: gender and race representation in attaining early career leadership positions during training and 2 years postresidency; perceptions regarding leadership opportunities and career advancement. Methods: Registered attendees (n = 300) of the 2016 Uniformed Services Academy of Family Physicians Annual Meeting were given a voluntary and anonymous online questionnaire. The main outcomes measured were early leadership assignments and perceptions about command/leadership support, gender roles in leadership assignment, confidence to achieve leadership goals, and being passed over for leadership positions. Results: Sixty-eight percent of registered attendees completed the study questionnaire. Statistically significant results, adjusting for service, grade, race, and gender, were that non-Caucasian family physicians were less likely to be chief residents (odds ratio 0.23, 95% CI 0.01-1.00) and less likely to have leadership positions within 2 years postresidency (odds ratio 0.30, 95% CI 0.10-0.91). Female family physicians were more likely to agree that gender has a role in assigning leadership positions (odds ratio 2.33, 95% CI 1.01-5.39). There were no differences in perceptions of command support for leadership; confidence in achieving desired leadership level; or in being passed over for leadership positions. Conclusions: This study provides important information about perceived gender and race equality among uniformed services family physicians. Key findings included that non-Caucasian military family physicians were less likely to attain junior leadership positions or be assigned to academic settings; and female respondents were more likely to agree that gender has a role in assignment of leadership positions. Evaluating composite personnel records of services’ family physicians would provide invaluable information to complement this study. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",2021,,Military Medicine,186,Suppl 1,762-766,2021-46299-110,10.1093/milmed/usaa387,2021-46299-110,#452,Massaquoi 2021,"",""
Presence of same-sex kin promotes explorative behavior in subadult cichlid fish,"Vitt, Simon; Madge Pimentel, Iris; Thünken, Timo","While the importance of kin discrimination, that is, kin recognition and subsequent differential treatment of kin and nonkin, is well established for kin-directed cooperation or altruism, the role of kin discrimination in the context of kin competition and kin avoidance is largely unexplored. Theory predicts that individuals avoiding competition with kin should be favored by natural selection due to indirect fitness benefits. Using an experimental approach, we investigated whether the presence of same-sex kin affects avoidance and explorative behavior in subadult Pelvicachromis taeniatus, a West African cichlid fish with strong intrasexual competition in both sexes. Pelvicachromis taeniatus is capable of recognizing kin using phenotype matching and shows kin discrimination in diverse contexts. When exposed to a same-sex conspecific, both males and females tended to interact less with the related opponent. Moreover, individuals explored a novel environment faster after exposure to kin than to nonkin. This effect was more pronounced in females. Individuals avoiding the proximity of same-sex relatives may reduce kin competition over resources such as mating partners or food. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2020,,Behavioral Ecology,31,3,731-738,2020-46925-014,10.1093/beheco/araa019,2020-46925-014,#453,Vitt 2020,"",""
Promoting concern about gender bias with evidence-based confrontation,"Parker, Laura R.; Monteith, Margo J.; Moss-Racusin, Corinne A.; Van Camp, Amanda R.","Whereas confrontations of racial bias prompt negative self-directed affect (e.g., guilt) and reduce bias, confrontations of gender bias are typically disregarded. We examined the effectiveness of an evidence-based confrontation in which participants received concrete evidence of their discriminatory gender-biased evaluations. Participants were confronted with evidence that they evaluated a female applicant for a lab manager position negatively, which would have resulted in her not being hired, and that their evaluations were more negative than an otherwise identical applicant who was male. Experiment 1 found that this confrontation activated greater guilt and, in turn, concern about expressing and regulating gender bias in the future (hereafter 'future concern'), relative to participants who were confronted about gender bias but without concrete evidence of bias. Experiment 2 showed that confrontation with concrete evidence of gender bias activated guilt and future concern whether the bias was framed as viewing women as not belonging in science or as unintelligent. Experiment 3 showed that the positive effects of confronting gender bias with evidence were just as strong as a parallel confrontation of racial bias. Experiment 4 showed that the positive effects also held in a non-STEM domain, and that these effects were not dependent on the situational salience of norms opposing gender bias. Thus, a robust strategy for effective confrontation of gender bias was established. However, we discuss difficulties with implementing this strategy in many real world situations, along with implications for how best to curb gender bias through confrontation. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2018,01//,Journal of Experimental Social Psychology,74,,8-23,2017-53838-003,10.1016/j.jesp.2017.07.009,2017-53838-003,#454,Parker 2018,"",""
Promoting diverse perspectives: Addressing health disparities related to Alzheimer's and all dementias,"Maestre, Gladys; Hill, Carl; Griffin, Percy; Hall, Stephen; Hu, William; Flatt, Jason; Babulal, Ganesh; Thorpe, Roland; Henderson, J. Neil; Buchwald, Dedra; Manson, Spero; Cicero, Ethan; Gilmore‐Bykovskyi, Andrea; Gamaldo, Alyssa; Glover, Crystal; Barnes, Lisa; Kind, Amy; James, Bryan; Zeki Al Hazzouri, Adina; Wharton, Whitney; Caramelli, Paulo; Szanton, Sarah; Whitmer, Rachel; Benn Torres, Jada; Deters, Kacie; Okonkwo, Ozioma; Das, Rina; Martinez‐Gonzalez, Karen; Carrillo, Maria","Dementia research lacks appropriate representation of diverse groups who often face substantial adversity and greater risk of dementia. Current research participants are primarily well‐resourced, non‐Hispanic White, cisgender adults who live close to academic medical centers where much of the research is based. Consequently, the field faces a knowledge gap about Alzheimer's‐related risk factors in those other groups. The Alzheimer's Association hosted a virtual conference on June 14–16, 2021, supported in part by the National Institute on Aging (R13 AG072859‐01), focused on health disparities. The conference was held entirely online and consisted of 2 days of core programming and a day of focused meetings centered on American Indian and Alaska Natives and on LGBTQIA+ populations. Over 1300 registrants attended discussions focused on the structural and systemic inequities experienced across diverse groups, as well as ways to investigate and address these inequities. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2024,04//,Alzheimer's & Dementia: The Journal of the Alzheimer's Association,20,4,3099-3107,2024-63416-001,10.1002/alz.13752,2024-63416-001,#455,Maestre 2024,"",""
"Promoting equitable sexual health communication among patients with minoritized racial/ethnic, sexual orientation, and gender identities: Strategies, challenges, and opportunities","Noh, Madeline; Hughto, Jaclyn M. W.; Austin, S. Bryn; Goldman, Roberta E.; Potter, Jennifer; Agénor, Madina","People assigned female at birth (AFAB) with minoritized racial/ethnic, sexual orientation, and gender identities experience notable barriers to high-quality sexual healthcare. In confronting these barriers, patient-provider communication can be a crucial factor, influencing patients' experiences and access to relevant sexual health information and services by determining the quality of care. However, research that investigates this communication among AFAB patients with minoritized social positions is scarce, indicating a research gap regarding the perspectives and roles of healthcare providers in addressing such barriers to care for minoritized patients. Thus, we conducted a qualitative research study, using individual in-depth interviews, to explore the multi-level factors that influence providers' attitudes, knowledge, and skills regarding sexual health communication with AFAB patients with minoritized racial/ethnic, sexual orientation, and gender identities. Interpreting study findings within frameworks of person-centered care, intersectionality, and structural competency, we identified three cross-cutting themes. We found that providers frequently drew on their prior professional training, personal lived experiences, and population-level health disparities data when engaging in sexual health communication with minoritized AFAB patients. Participants reported minimal explicit training in anti-racist and lesbian, gay, bisexual, transgender, and queer (LGBTQ+)-competent care as a significant barrier to engaging in equitable sexual health communication with minoritized AFAB patients, which was exacerbated by many providers’ lack of shared social positions and lived experiences with these patients. Providers also frequently applied population-level data to individual patients when formulating counseling and recommendations, which may undermine person-centered sexual health communication. Our findings suggest that critical anti-racist and LGBTQ+-competent provider training is urgently needed, and that health professional education and institutions must be transformed to better reflect and consider the experiences of patients with minoritized racial/ethnic, sexual orientation, and gender identities. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2024,03//,Social Science & Medicine,344,,1-9,2024-60961-001,10.1016/j.socscimed.2024.116634,2024-60961-001,#456,Noh 2024,"",""
Promoting gender equality in a challenging environment: The case of Scandinavian subsidiaries in Japan,"Kemper, Lena Elisabeth; Bader, Anna Katharina; Froese, Fabian Jintae","Purpose: Gender diversity and equality vary tremendously among countries. This is a particular challenge for foreign subsidiaries, when the level of gender diversity and equality differs between the home and host country. Various indicators such as a low-gender pay gap or a high ratio of females in managerial positions suggest that Scandinavia is ahead in terms of gender diversity and equality, whereas those indicators suggest that the level in Japan is currently lower. The purpose of this paper is to investigate how executives leading Scandinavian subsidiaries operating in Japan perceive this situation, and whether and what kind of actions they take to initiate change. Design/methodology/approach: This study is based on a qualitative analysis of 20 in-depth interviews with executives of Scandinavian subsidiaries in Japan. Findings: Findings reveal that executives of Scandinavian subsidiaries respond to the major differences in gender equality between Scandinavia and Japan with three strategies of change: resistance and rigid change, compromise and moderate change, and adaptation and maintaining status quo. Moreover, the findings indicate that the strategy of change varies depending on individual differences of the executives, e.g., nationality, and organizational differences, e.g., subsidiary size. Research limitations/implications: Due to the small sample size, the generalizability of the findings is limited. Given the paucity of research on this topic, this approach provides first insights for building a basis for future studies. Originality/value: This study contributes to the scarce literature on gender diversity and equality in multinational enterprises by identifying strategies of how gender equality can be fostered in a non-Western context from a top executive perspective. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2019,//,Personnel Review,48,1,56-75,2019-03672-004,10.1108/PR-02-2017-0035,2019-03672-004,#457,Kemper 2019,"",""
Promoting gender equality: A systematic review of interventions,"Guthridge, Michaela; Kirkman, Maggie; Penovic, Tania; Giummarra, Melita J.","More than four decades have passed since the United Nation’s Convention on the Elimination of All Forms of Discrimination against Women (CEDAW) was adopted. Now is an opportune time to consider whether the interventions seeking to realise CEDAW’s aspirations have brought us closer to achieving gender equality. This systematic review aimed to identify and synthesise evidence for the effectiveness of social justice, cognitive, or behaviour-change interventions that sought to reduce gender inequality, gender bias, or discrimination against women or girls. Interventions could be implemented in any context, with any mode of delivery and duration, if they measured gender equity or discrimination outcomes, and were published in English in peer-reviewed journals. Papers on violence against women and sexuality were not eligible. Seventy-eight papers reporting qualitative (n = 36), quantitative (n = 23), and multi-methods (n = 19) research projects met the eligibility criteria after screening 7,832 citations identified from psycINFO, ProQuest, Scopus searches, reference lists and expert recommendations. Findings were synthesised narratively. Improved gender inclusion was the most frequently reported change (n = 39), particularly for education and media interventions. Fifty percent of interventions measuring social change in gender equality did not achieve beneficial effects. Most gender mainstreaming interventions had only partial beneficial effects on outcomes, calling into question their efficacy in practice. Twenty-eight interventions used education and awareness-raising strategies, which also predominantly had only partial beneficial effects. Overall research quality was low to moderate, and the key findings created doubt that interventions to date have achieved meaningful change. Interventions may not have achieved macrolevel change because they did not explicitly address meso and micro change. We conclude with a summary of the evidence for key determinants of the promotion of gender equality, including a call to address men’s emotional responses (micro) in the process of achieving gender equality (micro/meso/macrolevels). (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2022,09//,Social Justice Research,35,3,318-343,2022-98610-001,10.1007/s11211-022-00398-z,2022-98610-001,#458,Guthridge 2022,"",""
Promoting mammography screening among Chinese American women using a message-framing intervention,"Sun, Yiyuan; Sarma, Elizabeth A.; Moyer, Anne; Messina, Catherine R.","Objectives: This study examined the role of women's perceptions about the relative pros versus cons (decisional balance) of mammography in moderating Chinese American women's responses to gain- and loss-framed messages that promote mammography. Methods: One hundred and forty-three Chinese American women who were currently nonadherent to guidelines for receiving annual screening mammograms were randomly assigned to read either a gain- or loss-framed culturally appropriate print brochure about mammography screening. Mammography screening was self-reported at a 2-month follow-up. Results: Although there was not a main effect for message frame, the hypothesized interaction between message frame and decisional balance was significant, indicating that women who received a framed message that matched their decisional balance were significantly more likely to have obtained a mammogram by the follow-up than women who received a mismatched message. Conclusions: Results suggest that decisional balance, and more generally, perceptions about mammography, may be an important moderator of framing effects for mammography among Chinese American women. Practice implications: The match between message frame and decisional balance should be considered when attempting to encourage Chinese American women to receive mammography screening, as a match between the two may be most persuasive. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2015,07//,Patient Education and Counseling,98,7,878-883,2015-43617-008,10.1016/j.pec.2015.03.021,2015-43617-008,#459,Sun 2015,"",""
Promoting optimal native outcomes (PONO) by understanding women’s stress experiences,"Okihiro, May; Duke, Lisa; Goebert, Deborah; Ampolos, Lauren; Camacho, Casandra; Shanahan, Natasha; Hishinuma, Earl; Kaholokula, J. Keawe","A growing body of evidence links stress with mental illness and chronic disease. Existing scales of women’s stress fail to capture the daily stressors of low-income, rural women. We explored the psychosocial stressors of local women residing in a rural Hawaii community with a large Native Hawaiian and Other Pacific Islander population. We recruited women, aged 18–35 years, at a community health center. We convened four focus groups to elicit information about women’s stress. We identified key themes from the focus group data to generate questions that target concerns raised by participants. These were corroborated by additional focus groups. Thirty-six women participated in the study. Seven stressor themes emerged: intimate relationships—limited partner assistance, gender stereotype; family and home life—feeling like an outsider, lack of respect; childrearing—quality and affordable childcare, conflicting discipline styles; time for self—never-ending duties, being too tired to relax; neighborhood environment—safety concerns, not feeling part of the community; workplace—workload and transportation obstacles; and finances—making ends meet and arguments about money. Women in this study articulated a broad range of daily stressors. Sociocultural factors leading to feeling like an outsider within their own family, intercultural marriage conflicts, and perceptions of community discrimination are not included in other published scales. Our focus group investigations thus provided critical knowledge for developing a community-relevant scale. This is a prerequisite for developing and testing innovative intervention strategies designed to reduce stress in this population. We believe that reducing stress is necessary to mitigate the negative effects of stressors on physical and mental health among women in this rural community. (PsycInfo Database Record (c) 2022 APA, all rights reserved)",2017,04//,The Journal of Primary Prevention,38,1-2,159-173,2016-61347-001,10.1007/s10935-016-0460-5,2016-61347-001,#460,Okihiro 2017,"",""
Promotion of women physicians in academic medicine,"Nocco, Sarah E.; Larson, Allison R.","Women currently represent nearly half of all medical school graduates and assistant professors at academic institutions. Despite the large pool of women in the academic medicine pipeline, relatively few ascend to top leadership positions and women remain grossly underrepresented among full professors, permanent department chairs, and highest-level deans/interim deans. Considerable evidence suggests that the gender imbalance observed at the top tiers of academic medicine is, in part, due to gender differences in promotional rates, with women being promoted more slowly than their male colleagues. The well-documented gender gaps in publications, grant support, recognition awards, speaker invitations, and leadership positions contribute to the slow progression of women in medicine, as promotions committees rely heavily upon these traditional measures of academic success to select candidates for career advancement. Additionally, implicit biases, which have been shown to favor men over women in science and leadership, influence decision-making processes relevant to the promotion of women in academia. With the large number of highly qualified women entering medicine, it is imperative that organizations, academic institutions, and leaders in the medical community address the systemic inequities that are preventing half the workforce from reaching its full potential. (PsycInfo Database Record (c) 2022 APA, all rights reserved)",2021,06//,Journal of Women's Health,30,6,864-871,2021-58028-013,10.1089/jwh.2019.7992,2021-58028-013,#461,Nocco 2021,"",""
Quantifying intersectionality: An important advancement for health inequality research,"Richman, Laura S.; Zucker, Alyssa N.","Background: Intersectionality is a powerful theoretical framework that is useful in describing the lived experiences of people with multiple marginalized statuses. By focusing on power and domination (e.g., racism, sexism), and the ways in which they are inextricably linked and mutually constructing, researchers can better understand experiences of all people, not just those with one or more master statuses. This framework is valuable in understanding how discrimination relates to health and in attempts to reduce health disparities. Rationale: Population health researchers have only recently begun to consider intersectionality in their theories and measurement (Bowleg, 2012), and have been hindered by the challenges of measuring and analyzing experiences of discrimination in intersectional ways. We need new methodological strategies to enable empirical research to catch up with theoretical advances. Conclusions: The pair of articles in this issue by Scheim and Bauer (2019), and Bauer and Scheim (2019), offer important new data collection instruments and data analytic strategies to advance our ability to measure discrimination intersectionally. When using these new tools, it is important to not lose track of the origins and historical underpinnings of intersectionality and to focus on the transformative goal of intersectionality to eradicate inequality. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2019,04//,Social Science & Medicine,226,,246-248,2019-21938-029,10.1016/j.socscimed.2019.01.036,2019-21938-029,#462,Richman 2019,"",""
Racial/ethnic differences in young women's health-promoting strategies to reduce vulnerability to sexually transmitted infections,"Cipres, Danielle; Rodriguez, Amanda; Alvarez, Janette; Stern, Lisa; Steinauer, Jody; Seidman, Dominika","Purpose: Young women of color in the United States are disproportionately affected by sexually transmitted infections (STIs). We characterize the protective behaviors used by young women to reduce their vulnerability to STI acquisition and examine how STI prevention strategies differ by race/ethnicity. Methods: From 2015 to 2016, women aged 13–24 years presenting to five Northern California family planning clinics were surveyed about their STI prevention strategies. The chi-squared tests and multivariable logistic regression identified associations between race/ethnicity and use of sexual health-promoting strategies. Results: Among 790 women, the most common strategies included condom use (67%), asking partners about STIs (47%), limiting sexual partners (35%), frequent STI screening (35%), and asking partners about other sexual partners (33%). Black, Hispanic, and Asian women had decreased odds of utilizing strategies before intercourse compared with white women (adjusted odds ratio [aOR]black: .25, confidence interval [.14–.47]; aORHispanic: .36, CI [.20–.65]; aORAsian: .44, CI [.23–.84]). Black women had decreased odds of using strategies requiring partner involvement (aORblack: .35, CI [.13–.92]). White women were more likely to report that providers discussed condoms (aOR: 2.53, CI [1.04–6.15]) and talked to partners about STIs (aOR: 2.56, CI [1.52–4.32]) compared with nonwhite women. Black and Hispanic women were more likely to feel very uncomfortable discussing lifetime sexual partners (aORblack: 4.26, CI [1.36–13.30] and aORHispanic: 5.35, CI [1.79–15.99]) and condom use (aORblack: 3.05, CI [1.14–8.15] and aORHispanic: 2.86, CI [1.11–7.35]) with providers. Conclusions: Young women use diverse strategies to prevent STIs that vary by race/ethnicity. Providers can use these findings to improve sexual health counseling and promote equitable education and services. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",2017,05//,Journal of Adolescent Health,60,5,556-562,2017-05199-001,10.1016/j.jadohealth.2016.11.024,2017-05199-001,#463,Cipres 2017,"",""
