Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Professional Development of Women in STEM Careers: Evidence from a Latin American Country,"Avolio, B; Chávez, J","During the last decades, there have been important changes in the entry and participation of women in public life, especially in the workforce. However, this positive evolution of women is not reflected in their participation in the STEM fields, where we identified a significant gender gap. Thus, this phenomenological study analyses the factors that affect the career advancement of women in STEM, identifying the individual, family, social and economic/labour factors that, according to the experiences of these women, make an impact. The sample was made up of fifteen professional women (not in academia) in STEM careers in Peru. Data were collected, encoded, categorised and analysed according to the stages suggested by Moustakas (1994). The findings of the study were related to the gender roles and stereotypes that affect women within the STEM professional context. The study proposes a conceptual framework that shows 12 elements that affect the professional development of women in STEM. The originality of this research lies in the fact that it analyses this phenomenon in Peru, where women's labour force participation rate is the highest in the region and the majority of students who graduate from undergraduate programmes are women. The results will help academic authorities and policymakers to identify the barriers that affect this population and develop policies to improve the situation of professional women in the STEM workforce.",2023,,GLOBAL BUSINESS REVIEW,,,,WOS:000912228400001,10.1177/09721509221141197,,#280,Avolio 2023,"",""
Supporting Midcareer Women Faculty in Academic Medicine Through Mentorship and Sponsorship,"Keating, JA; Jasper, A; Musuuza, J; Templeton, K; Safdar, N","Midcareer women faculty face unique career challenges that may benefit from mentorship and sponsorship, yet such programs focused on the needs of this career phase are scarce in academic medicine. Many midcareer faculty require intentional and individual career planning to choose a path from the broad array of options in academic medicine. Ambiguous promotion criteria, increased workloads because of service or citizenship tasks, and a lack of sponsorship are among the barriers that inhibit midcareer faculty's growth into the high-visibility roles needed for career advancement. In addition, issues faced by women midcareer faculty members may be further exacerbated by barriers such as biases, a disproportionate share of family responsibilities, and inequities in recognition and sponsorship. These barriers contribute to slower career growth and higher attrition among women midcareer faculty and ultimately an underrepresentation of women among senior leadership in academic medicine. Here, we describe how a mentoring program involving individuals (eg, mentors, mentees, and sponsors) and departments/institutions (eg, deans and career development offices) can be used to support midcareer faculty. We also provide recommendations for building a mentoring program with complementary support from sponsors targeted toward the specific needs of women midcareer faculty. A robust midcareer mentoring program can support the career growth and engagement of individual faculty members and as a result improve the diversity of academic medicine's highest ranks.",2022,,JOURNAL OF CONTINUING EDUCATION IN THE HEALTH PROFESSIONS,42,3,197-203,WOS:000844281500010,10.1097/CEH.0000000000000419,,#281,Keating 2022,"",""
How mentoring and a shift in mindset and practices can help navigate fast-paced science,"Bercht, AL; Kamm, R","In the competitive realm of academia, the pursuit of meaningful knowledge often collides with the imperative to publish quickly and frequently, sidelining patient investigation and deep understanding. This article aims to share critical insights into this issue, sparking further discussions about the challenges of fast-paced science and cultivating a more ethical scientific landscape, one that values exploration and ingenuity over rushed output and flashy headlines. The narrative traces the growing disillusionment of the first author with the prevailing publish-or-perish culture and her concerns about its impact on research quality and genuine collaboration. The article showcases how a mentoring programme for women postdoctoral researchers and network activities have aided her in navigating these challenges and carving out her career path. Her experiences are enriched by the perspectives of the second author, the coordinator of the mentoring programme. Through one-on-one mentoring, get-togethers, and workshops, the first author gained the inspiration, skills, and encouragement necessary to rekindle her commitment to science. The lesson learned is the importance of providing scientists with a guided, safe, and brave space for open dialogue about individual concerns and general working conditions in academia. Examples are provided that illustrate potential strategies and practices for challenging the status quo. By nurturing an environment that puts quality before quantity, academia can pave the way for transformative discoveries and profound understanding across all career levels.",2024,,ICES JOURNAL OF MARINE SCIENCE,,,,WOS:001309414200001,10.1093/icesjms/fsae121,,#282,Bercht 2024,"",""
Mentoring and sponsorship in higher education institutions: men's invisible advantage in STEM?,"O'Connor, P; O'Hagan, C; Myers, ES; Baisner, L; Apostolov, G; Topuzova, I; Saglamer, G; Tan, MG; Caglayan, H","This article is concerned with the source of men's invisible advantage in the male-dominated disciplines of Science, Technology, Engineering and Mathematics (STEM). It is suggested that this advantage has been obscured by combining sponsorship and mentoring. The research asks: Are men or women most likely to be mentored? Is it possible to distinguish between mentoring and sponsorship? Is there gender variation in either or both of these depending on the source - whether from the academic supervisor, line manager or other senior academics? This qualitative study draws on interview data from 106 respondents (57 men and 48 women) at high, mid and early levels, in four universities: one each in Bulgaria, Denmark, Ireland, and Turkey. It shows that both men and women received mentoring from their PhD supervisor, albeit with slightly different reported nuances. Men were more likely than women to receive sponsorship in that relationship. Both men and women received sponsorship from the Head of Department, whose wider responsibilities may have reduced homophily. Men were more likely than women to receive sponsorship and mentoring from senior men, with most women indicating a lack of access to such senior academics. By distinguishing between mentoring and sponsorship, this article contributes to our understanding of the way male dominance in STEM is perpetuated and suggests the source of men's invisible advantage in STEM.",2020,,HIGHER EDUCATION RESEARCH & DEVELOPMENT,39,4,764-777,WOS:000496587300001,10.1080/07294360.2019.1686468,,#283,O'Connor 2020,"",""
Mentorship Is Not Enough: Exploring Sponsorship and Its Role in Career Advancement in Academic Medicine,"Ayyala, MS; Skarupski, K; Bodurtha, JN; González-Fernández, M; Ishii, LE; Fivush, B; Levine, RB","Purpose To explore how sponsorship functions as a professional relationship in academic medicine. Method The authors conducted semistructured interviews with Johns Hopkins University School of Medicine faculty in 2016: department chairs (sponsors) and faculty participants of an executive leadership development program (proteges). Using editing analysis style, the authors coded interview transcripts for thematic content; a coding framework and themes were derived using an iterative process. Results Five themes were identified from 23 faculty interviews (12 sponsors, 11 proteges): (1) Mentorship is different: Sponsorship is episodic and focused on specific opportunities; (2) Effective sponsors are career-established and well-connected talent scouts; (3) Effective proteges rise to the task and remain loyal; (4) Trust, respect, and weighing risks are key to successful sponsorship relationships; (5) Sponsorship is critical to career advancement. Sponsorship is distinct from mentorship, though mentors can be sponsors if highly placed and well connected. Effective sponsors have access to networks and provide unequivocal support when promoting proteges. Effective proteges demonstrate potential and make the most of career-advancing opportunities. Successful sponsorship relationships are based on trust, respect, mutual benefits, and understanding potential risks. Sponsorship is critical to advance to high-level leadership roles. Women are perceived as being less likely to seek sponsorship but as needing the extra support sponsorship provides to be successful. Conclusions Sponsorship, in addition to mentorship, is critical for successful career advancement. Understanding sponsorship as a distinct professional relationship may help faculty and academic leaders make more informed decisions about using sponsorship as a deliberate career-advancement strategy.",2019,,ACADEMIC MEDICINE,94,1,94-100,WOS:000454199200023,10.1097/ACM.0000000000002398,,#284,Ayyala 2019,"",""
Pediatric Emergency Medicine and Mentoring,"Bechtel, K; Langhan, ML; Levine, D; Hanson, J","BackgroundWomen in medicine have reported gender-specific obstacles to career success, such as a dearth of mentors and role models. Pediatric emergency medicine (PEM) is a female-dominated subspecialty of pediatrics yet is still impacted by gender inequality in many areas. No previous study has explored mentoring experiences of women PEM physicians and the impact on their career trajectory. We sought to explore the experiences of female PEM physicians with mentorship to determine aspects of mentoring that were successful or unsuccessful.MethodsThis was a qualitative study with criterion sampling of female PEM physicians. Members of the American Academy of Pediatrics Section of Emergency Medicine completed semistructured interviews in 2022, recorded and transcribed verbatim. Our research team consisted of 3 PEM physicians. Using the constant comparative method, we analyzed transcripts by inductively developing codes, grouping codes into categories, and refining codes, descriptions, and group assignments to identify themes. Interpretations of and relationships among themes were iteratively discussed and revised by the team.ResultsTwenty-two participants were interviewed via telephone. The mean age of participants was 44 years old, and the majority (73%) identified as White, non-Hispanic, and at the rank of assistant professor (45%). Four themes were identified: (1) benefits of mentorship (recognition of need for mentorship and finding professional success), (2) finding mentors (processes to find mentors and mentor roles), (3) characteristics of successful mentors (personal and professional), and (4) impact of mentorship (career advancement or career sabotage).ConclusionsWe identified 4 themes that could be incorporated into mentoring programs and are associated with successful experiences for women PEM physicians. The detail and descriptions in our data provide guidance for mentoring programs that specifically address the needs of women in PEM.",2024,,PEDIATRIC EMERGENCY CARE,40,6,449-453,WOS:001236749700005,10.1097/PEC.0000000000003192,,#285,Bechtel 2024,"",""
A survey of mentorship among Canadian anesthesiology residents,"Zakus, P; Gelb, AW; Flexman, AM","Mentorship in medicine is associated with increased career satisfaction and personal development. Despite these benefits, little is known about mentorship in anesthesiology training programs. Our objectives were to determine (1) the prevalence of formal mentorship programs among anesthesiology training programs in Canada, (2) the prevalence of informal and formal mentorship among anesthesiology residents in Canada, and (3) the predictors of having an identified mentor among anesthesiology residents in Canada.We conducted a cross-sectional web-based survey of residents and program directors from Canadian anesthesiology residency programs. Program directors were questioned about formal mentorship programs, and residents were asked to provide demographic data and information about their mentorship relationships. We analyzed the relationship between resident characteristics and mentorship.Our survey response rates were 76% and 39% for the Program Director Survey and the Resident Survey, respectively. Formal mentorship programs were present in 54% of residency training programs, and 94% of residents agreed that mentorship was important. Seventy-four percent of residents identified at least one mentor, although 42% of these residents did not interact regularly with their mentor. Mentors and mentees were more likely to be of the same gender. If a formal mentorship program was present, residents were more likely to identify a mentor (82 vs 17%) and interact regularly with their mentor (70 vs 46%).Formal mentorship programs were present in half of anesthesiology training programs. Although 74% of the residents identified a mentor, 42% did not interact regularly with their mentor. The presence of a formal mentorship program was positively associated with mentorship.",2015,,CANADIAN JOURNAL OF ANESTHESIA-JOURNAL CANADIEN D ANESTHESIE,62,9,972-978,WOS:000359742900006,10.1007/s12630-015-0418-8,,#286,Zakus 2015,"",""
Institutional Incentives for Mentoring at the US Department of Veterans Affairs and Universities: Associations With Mentors' Perceptions and Time Spent Mentoring,"Maisel, NC; Halvorson, MA; Finney, JW; Bi, XY; Hayashi, KP; Blonigen, DM; Weitlauf, JC; Timko, C; Cronkite, RC","PurposeLimited empirical attention to date has focused on best practices in advanced research mentoring in the health services research domain. The authors investigated whether institutional incentives for mentoring (e.g., consideration of mentoring in promotion criteria) were associated with mentors' perceptions of mentoring benefits and costs and with time spent mentoring.MethodThe authors conducted an online survey in 2014 of a national sample of mentors of U.S. Department of Veterans Affairs (VA) Health Services Research and Development Service (HSR&D) mentored career development award recipients who received an award during 2000-2012. Regression analyses were used to examine institutional incentives as predictors of perceptions of benefits and costs of mentoring and time spent mentoring.ResultsOf the 145 mentors invited, 119 (82%) responded and 110 (76%) provided complete data for the study items. Overall, mentors who reported more institutional incentives also reported greater perceived benefits of mentoring (P=.03); however, more incentives were not significantly associated with perceived costs of mentoring. Mentors who reported more institutional incentives also reported spending a greater percentage of time mentoring (P=.02). University incentives were associated with perceived benefits of mentoring (P=.02), whereas VA incentives were associated with time spent mentoring (P=.003).ConclusionsInstitutional policies that promote and support mentorship of junior investigators, specifically by recognizing and rewarding the efforts of mentors, are integral to fostering mentorship programs that contribute to the development of early-career health services researchers into independent investigators.",2017,,ACADEMIC MEDICINE,92,4,521-527,WOS:000398917500042,10.1097/ACM.0000000000001507,,#287,Maisel 2017,"",""
"Online Mentoring as an Extracurricular Measure to Encourage Talented Girls in STEM (Science, Technology, Engineering, and Mathematics): An Empirical Study of One-on-One Versus Group Mentoring","Stoeger, H; Hopp, M; Ziegler, A","Online mentoring provides an effective means of extracurricular gifted education for talented girls in science, technology, engineering, and mathematics (STEM). Comparative studies on the effectiveness of one-on-one versus group mentoring are lacking, however. The authors investigated this question in the context of a Germany-wide online mentoring program that employed both approaches. Study participants were girls enrolled in high-achiever-track secondary education in Germany (N = 347) who were mentored online by female academics in STEM for 6 months, in either one-on-one (N = 156) or group mentoring (N = 191). It was assumed that the specific many-to-many group-mentoring condition examined in our study would be more effective than the one-on-one mentoring condition with respect to (a) the proportion of STEM communication and (b) the extent of STEM-related networking, both of which are important predictors of successful mentoring. Furthermore, the authors (c) expected more growth in elective intentions for the group-mentoring participants and (d) assumed that participants' centrality in their respective STEM networks would predict this increase. The study presents empirical support for all four assumptions and thus suggests that the special form of group mentoring examined here may be a more successful measure of extracurricular gifted education for girls in STEM than one-on-one mentoring.",2017,,GIFTED CHILD QUARTERLY,61,3,239-249,WOS:000404031400010,10.1177/0016986217702215,,#288,Stoeger 2017,"",""
UNPACKING GENDERED DISCOURSE IN MENTORSHIP PROGRAMS: A CRITICAL ANALYSIS OF THE WeAreHERe CAMPAIGN,"Colombelli, A; Falzea, L; Montorsi, A; Temporin, G","This research paper conducts a Critical Discourse Analysis of the Instagram campaign run by WeAreHERe, a peer -to -peer mentorship program designed for women high school students and first -year university students at Politecnico di Torino. The study scrutinizes 92 posts shared on the WeAreHERe Instagram page during the academic year 2021-2022. The primary goal of the research is, first, to bridge an existing gap in the literature by connecting studies on stereotypes, biases, and mentorship as a constructive means to promote women's role models with research on gender -based structural oppression. Secondly, this study aims to enhance the WeAreHERe campaign through a comprehensive analysis, ultimately providing insights for shaping future policies about mentorship programs for female students in STEM fields. The analysis showed that most of the posts focus on the individual level rather than on structural oppression and the role models they depict are presented as relatable rather than unique humans. Even when the motivational posts acknowledge the existence of a gender -oppressive structure they seldom mention it clearly, failing to uncover the generative link between this structure of oppression and gender biases and stereotypes. The results show that the literature on stereotypes and biases could be enriched by an approach focused on structural oppression. From these results we developed some guidelines that could help the WeAreHERe campaign - and other similar campaigns that aims at fighting stereotypes about women in the STEM field - to tackle issues of systematic oppression. The use of role models is more effective when it highlights systematic oppression and favours the creation of communities that would help bringing systematic change.",2024,,FEMINISMO-S,,43,177-212,WOS:001173532500001,10.14198/fem.2024.43.08,,#289,Colombelli 2024,"",""
Faculty Development and the Emergency Medicine Educator: A National Needs Assessment,"Karademos, JE; Yarris, LM; Jordan, J; Kuehl, D; Buchanan, J; Gottlieb, I; Mayersak, RJ; Jones, D","Background: Faculty development (FD) encompasses structured programming that aims to enhance educator knowledge, skill, and behavior. No uniform framework for faculty development exists, and academic institutions vary in their faculty development programming, ability to overcome barriers, resource utilization, and achievement of consistent outcomes. Objective: The authors aimed to assess current FD needs among emergency medicine educators from six geographically and clinically distinct academic institutions to inform overall faculty development advancement in emergency medicine (EM). Methods: This crosssectional study assessed FD needs among EM educators. A survey was developed, piloted, and distributed to faculty via each academic institution's internal e-mail listserv. Respondents were asked to rate their comfort level with and interest in several domains of FD. Respondents were also asked to identify their previous experience, satisfaction with the FD they have received, and barriers to receiving FD. Results: Across six sites, 136/471 faculty completed the survey in late 2020 (response rate of 29%): 69.1% of respondents reported being satisfied overall with the FD they have participated in, and 50.7% reported being satisfied with education FD specifically. Faculty report higher comfort levels and interest in several domains when satisfied with the education-specific FD they have received compared with those who report not being satisfied. Conclusions: EM faculty report generally high satisfaction with the overall faculty development they have received, although only half express satisfaction with their education-related faculty development. Faculty developers in EM may incorporate these results to inform future faculty development programs and frameworks. (c) 2023 Elsevier Inc. All rights reserved.",2023,,JOURNAL OF EMERGENCY MEDICINE,65,1,17-27,WOS:001050324500001,10.1016/j.jemermed.2023.03.060,,#290,Karademos 2023,"",""
Variability in Women Faculty's Preferences Regarding Mentor Similarity: A Multi-Institution Study in Academic Medicine,"Carapinha, R; Ortiz-Walters, R; McCracken, CM; Hill, EV; Reede, JY","PurposeTo investigate which mentor-similarity characteristics women faculty in academic medicine rate most important and to determine whether this importance differs among women faculty on the basis of current and prior mentoring, demographic and personal factors, and career factors.MethodCross-sectional survey data from 3,100 women faculty at 13 purposively sampled U.S. medical schools were collected in 2012. The preferences of participants regarding the importance of mentor similarity in terms of race/ethnicity, gender, personal and career interests, and department and institution were studied. Analysis entailed chisquare tests and multivariable ordered logistic models.ResultsOverall, respondents ranked having a mentor in the same department and institution as most important. Same department and institution were less important for those without a current mentor and for senior faculty, and were more important for Asian faculty. Same career and personal interests were less important for older faculty and more important for those with a doctorate only. Same gender was more important for black faculty, faculty at the rank of instructor, and those without current mentoring. Overall, same race/ethnicity was rated least important; however, it was more important for racial-ethnic minorities, U.S.-born faculty, and those who had never had a mentor.ConclusionsMentor preferences, as indicated by level of importance assigned to types of mentor similarity, varied among women faculty. To advance effective mentoring, characterized by good mentor-mentee fit, the authors provide recommendations on matching strategies to be used in academic medicine when considering the diverse mentor preferences of women faculty.",2016,,ACADEMIC MEDICINE,91,8,1108-1118,WOS:000380813000024,10.1097/ACM.0000000000001284,,#291,Carapinha 2016,"",""
"Impact of Mentorship, by Gender, on Career Trajectory in an Academic Anesthesiology Department: A Survey Study","Warner, LL; Gali, B; Oxentenko, AS; Schroeder, DR; Arendt, KW; Moeschler, SM","Introduction: Mentorship has been identified as a key component of success in business and in academic medicine. Methods: After institutional review board approval of the study, an email survey was sent to anesthesiologists in one anesthesiology department to assess mentorship status. A survey link was sent to nonrespondents at 2 weeks and 4 weeks. All participants were deidentified. The identification of a mentor was compared by gender, academic rank, and years of practice. Results: Among 233 anesthesiologists, 103 (44.2%) responded to the survey. More than 90% of survey respondents agreed or strongly agreed that having a mentor is important to career success. Of the 103 respondents, 31 (30%) indicated they had a mentor. Overall, 84% of the identified mentors were men; however, this percentage differed significantly between men and women respondents (95% versus 60%; P = .03). Characteristics associated with having a mentor included younger age (P = .007), fewer years since finishing training (P = .004), and working full time (P = .02). For respondent age and years since finishing training, there was some evidence that the association was dependent on the gender of the respondent (age-by-gender interaction, P = .08; experience-by-gender interaction, P = .08). Discussion: Anesthesiologists in this department believed that mentorship led to more academic success. Few women mentors were reported, and women were unlikely to identify a mentor once advanced past an assistant professor rank. Most respondents believed that mentorship was important for overall career success, but only approximately one-third identified a mentor at the time of the survey.",2022,,JOURNAL OF CONTINUING EDUCATION IN THE HEALTH PROFESSIONS,42,1,14-18,WOS:000771098300008,10.1097/CEH.0000000000000378,,#292,Warner 2022,"",""
Formation of Professional Competences and Soft Skills of Public Administration Employees for Sustainable Professional Development,"Krpálek, P; Berková, K; Kubisová, A; Krelová, KK; Frendlovská, D; Spiesová, D","(1) Background: The current situation is bringing about changes manifested in the digitalisation of management processes, the aspects of knowledge management, and the transmission of global risks. Demands in the area of soft skills are increasing. Therefore, this study aims to identify the requirements for competences necessary for the effective performance of job positions in public administration in the Czech Republic, including the mapping of interest in further training. (2) Methods: The data were collected in 2020 via questionnaires from 245 employees in relevant positions. The data were analysed using the correlation analysis method for establishing relationships between variables applying the Pearson correlation coefficient. Gender differences and differences between rank-and-file and executive employees were subjected to the Mann-Whitney U-test. (3) Results: The more competence is required by the employer, the more frequently it is used by employees and the more favourably the workers assess themselves in this competence. At the same time, they have a greater need and are willing to train this particular competence. A significant trend has been identified in the case of executives. Soft skills are used most frequently and the employees would like to further train them. The least interest is shown in project management training. As to professional competences, digital systems are the most frequently used and required. (4) Conclusions: The research suggests trends in the development of modern technologies, digitalisation, and information systems that will contribute to effective work in public administration. Soft skill development in rank-and-file and executive employees will also be needed.",2021,,SUSTAINABILITY,13,10,,WOS:000662587200001,10.3390/su13105533,,#293,Krpálek 2021,"",""
PEDAGOGIES OF REFLECTION: DIALOGICAL PROFESSIONAL-DEVELOPMENT SCHOOLS IN ISRAEL,"Kizel, A","This chapter discusses a form of pedagogy of reflection suggested to be defined as the dialogical-reflective professional-development school (DRPDS) - a framework that develops and empowers students by engaging them in a process of continual improvement, responding to diverse situations, providing stimuli for learning, and giving anchors for mediation. The pedagogy of reflection relates to dialogue not only from a theoretical historical context but also by way of example - that is, it offers empowering dialogues within the traditional teacher-training framework. This chapter outlines the importance of the pedagogy of reflection in the multicultural educational space of the preservice education field in Israel, analyzing the first university PDS model. The pedagogy of reflection in the context of the educational dialogue of educators is outlined as a tool for student empowerment, achieved through a community of learners who dedicate space to the development of their whole personality within the profession, taking a moral stance toward the educational discourse, minimizing judgmentalism and prejudice, creating national/gender equality with the goal of examining the fundamental question of educational performance, and reinforcing their sense of organizational belonging within the system. In these contexts, the chapter is based on the elements of dialogical philosophy exemplified in the thought of Burbules, Nelson, Isaacs, Bohm, and Heckmann and the reflective basis of educational and organizational performance exemplified in the writings of van Manen. The chapter also presents two examples from a project in which teaching units based on dialogue and reflection were developed within a dialogic community that represents in its very being collective empowerment, the possibility of coping with problems that are too large for an individual to solve on his/her own, and an alternative to sealed and alienated organizations.",2014,,"INTERNATIONAL TEACHER EDUCATION: PROMISING PEDAGOGIES, PT A",22,,113-136,WOS:000371827400007,10.1108/S1479-36872014000002200910.1108/S1479-3687201422,,#294,Kizel 2014,"",""
Negotiating mentoring relationships and support for Black and Brown early-career faculty,"King, NS; Upadhyay, B","In this essay, we share historical and structural components of mentoring within institutions of higher education and grapple with technical and moral obligations of support. We argue for more humanizing approaches that embed personal, social, and cultural aspects of mentoring, and seek to disrupt the purposes of mentoring, and for whom? Using a critical approach, we promote justice-oriented and equity-driven models of mentoring that account for excessive teaching loads and service commitments for faculty at minority-serving institutions and Black and Brown faculty at predominantly White institutions. Current promotion and tenure publish or perish models neglect the intellectual and scholarly contributions made through teaching and service and therefore hold the same level of expectations for engagement in and dissemination of research. We share our own stories as Faculty of Color navigating institutional structures during the promotion and tenure process, while also negotiating incongruent cultures of our personal and professional lives. Furthermore, we address the need for mentoring and networking within exclusionary spaces to support the productivity and critical research agendas of Black and Brown faculty that often challenge the white heteronormative cultures of our institutions, professional organizations, peer-reviewed journals, and prestigious funding mechanisms. Implications of this essay include an acknowledgment of oppressive systems that early-career Black and Brown faculty often navigate and a call for diverse mentoring programs and supports that conform with and validate our lives and needs. Furthermore, we provide recommendations on evidence-based resources and approaches that are available to science, technology, engineering, and mathematics faculty and science educators.",2022,,SCIENCE EDUCATION,106,5,1149-1171,WOS:000822433300001,10.1002/sce.21755,,#295,King 2022,"",""
"""It's good for the soul:"" Perceptions of a formal junior faculty mentorship program at a large academic cancer centre","Croke, J; Tosoni, S; Ringash, J","Background: Mentorship fosters professional and personal growth; however, the components essential to program success remain unclear. Our objective was to evaluate and explore the impact of a junior faculty mentorship program within an academic radiation oncology department. Materials and Methods: In 2016, our institution implemented a junior faculty mentorship program consisting of: (1) an orientation handbook; (2) faculty development sessions; and (3) direct, one-to-one selection of a mentor. Confidentiality agreements are signed, a goals template is provided, and meeting dates are tracked. Mentors/mentees were invited to participate in a program evaluation using mixed methodology: a questionnaire followed by a one-on-one semi-structured interview to explore perceptions of the program. Interviews were audiotaped and transcribed verbatim. Descriptive statistics summarized questionnaire results and thematic analysis summarized interview results. Results: Eleven junior faculty have selected 10 mentors. Of these, 17 completed the evaluation questionnaire (81%) (7 mentors, 10 mentees; 5 women, 12 men) and 13 were interviewed (62%) (5 mentors, 8 mentees; 3 women, 10 men). The majority (80%) have participated in the program for >2 years. Although most mentees report additional mentors, 30% report this as their sole mentorship relationship. Four themes emerged: (i) Components of an Ideal Mentoring Relationship, (ii) The Value of Mentorship, (iii) Sponsorship, in addition to Mentorship and (iv) Cultivating Departmental Bonds and Boundaries. Conclusion: Implementation of a junior faculty mentorship program within an academic radiation oncology department is feasible. Participants expressed satisfaction with most formal program components. Many junior faculty have additional mentors; however, some do not, highlighting the importance of formal programs for professional development. Crown Copyright (c) 2021 Published by Elsevier B.V. All rights reserved. Radiotherapy and Oncology 162 (2021) 119-123",2021,,RADIOTHERAPY AND ONCOLOGY,162,,119-123,WOS:000704336600016,10.1016/j.radonc.2021.07.003,,#296,Croke 2021,"",""
Exploring the Impact of a Women's Mentorship Program in Surgery: Perspectives and Experiences of Mentees and Mentors,"Moeckel, C; Oxford, M; Cooper, A","OBJECTIVE: This study aimed to assess the efficacy of a formal women's mentorship program in surgery at a single institution, evaluating its perceived benefits, challenges, and impacts from the perspectives of both mentees (medical students) and mentors (resident and attending surgeons). DESIGN: This study utilized a qualitative approach with semi-structured interviews to explore the experiences and perspectives of participants in a women's mentor- ship program in surgery. Medical students, residents, and attending surgeons who had participated in the mentorship program were invited to be interviewed. Interviews were conducted virtually and audio-recorded for subsequent transcription and analysis. SETTING: The study was conducted at Penn State College of Medicine in Hershey, Pennsylvania. Penn State Health is a tertiary-care facility. PARTICIPANTS: 14 mentees (medical students) and 7 mentors (resident and attending surgeons) who had participated in the mentorship program were interviewed. RESULTS: Mentees valued the mentorship program for its networking opportunities, career guidance, and structured goal setting. They appreciated having women mentors who provided unique insights and support in navigating challenges specific to women in surgery. The program's flexibility and session frequency allowed mentees to explore multiple specialties early in their education. Mentors appreciated the program's flexibility and the chance to mentor motivated students early in their careers. They highlighted the importance of gender-specific mentorship and the opportunity to facilitate practical experiences like shadowing and research. Challenges included occasional communication gaps, suggesting the need for more check-ins from program leaders and a structured event to facilitate initial connections and enhance continuity in mentor-mentee relationships. CONCLUSIONS: This study supported the effectiveness of a formal women's mentorship program in surgery, as perceived by both mentees and mentors. Recommendations included maintaining flexibility, organizing an annual structured event, and promoting continuity in mentorship relationships. (J Surg Ed 82:103338. (c) 2024 Association of Program Directors in Surgery. Published by Elsevier Inc. All rights are reserved, including those for text and data mining, AI training, and similar technologies.)",2025,,JOURNAL OF SURGICAL EDUCATION,82,1,,WOS:001361925700001,10.1016/j.jsurg.2024.103338,,#298,Moeckel 2025,"",""
A Duoethnographic Study of Power and Privilege in the Psychotherapeutic Space: Dialogical Research as Professional Development,"Hills, J; Christodoulidi, F; Charura, D","We are three psychotherapists, also trainers at different universities in the United Kingdom, who came together to explore the application of duoethnography as a research method in the context of counselling and psychotherapy. The focus of our dialogues was on privilege and power as experienced between client and therapist in the therapeutic relationship, mirroring the social worlds we each come from and return to. The article presented here is written largely in the form of 'speaking turns,' reflecting the dialogical nature through which data were generated. We met periodically through Microsoft Teams to record our dialogues and furthered our exchange via email communications and other text messages. We came together explicitly mindful of and valuing our differences - one woman and two men; our ethnocultural heritages being Greek, African, and English, with different trajectories towards our professional positions; and we highlight differentials in privilege emerging along lines of gender, race, and class. Emergent themes include: 'the visible - invisible spectrum of privilege,' 'the historic present,' and 'power with versus power over.' As an ongoing, highly relational form of encounter, this project highlighted the benefits this approach can bring in the ongoing development of therapists. Participation facilitated the revelation of more unconscious or unarticulated material. We found the duoethnography depended upon our mutual negotiation of trust and preparedness to be vulnerable in the encounter. Recognising that each dialogue brings unique configurations of similarity and difference, we thus argue for greater uptake of duoethnography methods in counselling and psychotherapy training and research.",2023,,INTERNATIONAL JOURNAL OF QUALITATIVE METHODS,22,,,WOS:001080046300001,10.1177/16094069231199903,,#299,Hills 2023,"",""
Creation of a Professional Development Program for Women in a Major US Medical School Pathology Department,"Gronowski, AM; Burnham, CAD","Background: Improving promotion and retention of women in pathology at major medical schools is important, especially in schools and departments that are below Association of American Medical College averages for these metrics. Our objective was to create a professional development program for women within the Department of Pathology at Washington University School of Medicine and to assess its perceived value.Methods: A forum for women faculty, residents, and fellows was created and has been in place for 5 years. The forum meets once per month; the content includes various topics, articles, books, and invited speakers and covers a broad range of professional development subjects. The success of the forum was assessed by surveying attendees. A survey was created with Surveymonkey.com and sent to 65 women who had been invited to the forum over the 5-year period.Results: Responses were received from 26/65 (40%) women surveyed. junior faculty constituted 42% of attendees, with fellows, residents, midcareer faculty, and senior faculty attending in the descending order of frequency. All responders found the forum valuable. The most valuable content can be broken into 2 major themes: (a) issues facing women in medicine (such as unconscious bias) and (b) tools for improving professional development (such as negotiation skills for women).Conclusions: Survey responses and comments indicate that this forum is perceived as extremely valuable. This format and content could easily be replicated in any academic department. Knowledge of what topics women found the most valuable can help direct the content and enhance successful outcomes of this type of professional development program.",2018,,JOURNAL OF APPLIED LABORATORY MEDICINE,3,3,498-506,WOS:000501130200017,10.1373/jalm.2018.026823,,#300,Gronowski 2018,"",""
